X0,Y0,Y1,Y2
0.00000,86.000,0.000,0
0.17094,72.770,0.000,0
0.34188,62.840,0.000,0
0.51282,58.370,0.000,0
0.68376,62.240,0.000,0
0.85470,74.750,0.000,0
1.02564,120.840,0.000,0
1.19658,155.070,0.000,0
1.36752,192.300,0.000,0
1.53846,223.435,0.000,0
1.70940,226.000,7.674E-12,0
1.88034,73.585,99.225,0
2.05128,29.360,188.460,0
2.22222,12.220,225.015,0
2.39316,1.360,233.160,0
2.56410,6.375,188.875,0
2.73504,3.660,120.100,0
2.90598,0.000,100.885,0
3.07692,0.000,118.200,0
3.24786,0.000,139.625,0
3.41880,0.000,80.000,0
