X0,Y0,Y1,Y2
0.00000,155.000,0,104.500
0.16949,161.349,0,104.000
0.33898,172.174,0,104.198
0.50847,178.686,0,101.709
0.67797,182.872,0,102.767
0.84746,187.244,0,99.512
1.01695,170.058,0,112.756
1.18644,166.023,0,114.953
1.35593,167.884,0,115.233
1.52542,165.535,0,109.384
1.69492,179.953,0,110.965
1.86441,197.616,0,110.140
2.03390,206.547,0,116.698
2.20339,207.570,0,112.186
2.37288,202.837,0,108.337
2.54237,197.779,0,122.360
2.71186,198.349,0,122.151
2.88136,204.047,0,144.977
3.05085,202.035,0,160.314
3.22034,196.407,0,192.244
3.38983,189.244,0,218.407
3.55932,158.744,0,213.360
3.72881,146.593,0,210.942
3.89831,134.093,0,214.500
4.06780,129.919,0,221.058
4.23729,127.640,0,223.372
4.40678,125.535,0,220.791
4.57627,120.907,0,209.512
4.74576,123.977,0,195.977
4.91525,130.512,0,180.430
5.08475,123.372,0,171.081
5.25424,117.616,0,171.291
5.42373,121.791,0,175.395
5.59322,123.209,0,184.000
5.76271,120.488,0,191.826
5.93220,124.128,0,216.477
6.10170,121.023,0,217.814
6.27119,109.756,0,189.430
6.44068,111.058,0,157.395
6.61017,113.988,0,149.977
6.77966,107.070,0,162.523
6.94915,105.802,0,199.430
7.11864,93.000,0,189.384
7.28814,93.500,0,148.000
