X0,Y0,Y1,Y2
0.00000,231.000,0,95.000
0.16949,210.639,0,102.452
0.33898,234.760,0,96.152
0.50847,249.326,0,100.379
0.67797,230.245,0,107.810
0.84746,212.789,0,110.008
1.01695,220.010,0,114.143
1.18644,223.638,0,132.638
1.35593,233.380,0,144.080
1.52542,242.413,0,144.961
1.69492,247.031,0,147.594
1.86441,254.003,0,136.537
2.03390,255.000,0,138.185
2.20339,255.000,0,136.125
2.37288,255.000,0,139.215
2.54237,253.477,0,162.422
2.71186,229.000,0,175.080
2.88136,216.718,0,169.027
3.05085,205.195,0,156.830
3.22034,178.337,0,155.326
3.38983,158.125,0,154.375
3.55932,150.184,0,164.375
3.72881,138.424,0,172.852
3.89831,122.740,0,178.133
4.06780,118.760,0,190.820
4.23729,113.234,0,195.805
4.40678,103.476,0,203.023
4.57627,101.565,0,215.572
4.74576,104.675,0,208.835
4.91525,114.283,0,190.353
5.08475,122.312,0,182.531
5.25424,122.753,0,176.786
5.42373,112.800,0,176.200
5.59322,100.722,0,177.389
5.76271,96.226,0,170.533
5.93220,103.078,0,166.656
6.10170,110.990,0,172.060
6.27119,119.271,0,170.149
6.44068,120.246,0,166.559
6.61017,112.516,0,167.011
6.77966,114.500,0,160.500
