X0,Y0,Y1,Y2
0.00000,217.500,0,88.500
0.16949,255.000,0,74.907
0.33898,255.000,0,62.433
0.50847,255.000,0,54.635
0.67797,255.000,0,49.925
0.84746,255.000,0,55.222
1.01695,255.000,0,63.867
1.18644,251.083,0,71.069
1.35593,218.695,0,96.891
1.52542,169.426,0,135.633
1.69492,146.459,0,160.197
1.86441,130.371,0,188.691
2.03390,132.388,0,201.378
2.20339,136.093,0,218.322
2.37288,161.083,0,221.806
2.54237,154.620,0,202.166
2.71186,134.901,0,200.412
2.88136,124.889,0,215.049
3.05085,114.556,0,234.929
3.22034,101.891,0,251.348
3.38983,112.474,0,255.000
3.55932,123.375,0,252.875
