X0,Y0,Y1,Y2
0.00000,163.000,0,100.2500
0.16949,177.412,0,95.9154
0.33898,208.647,0,95.5294
0.50847,239.507,0,101.5956
0.67797,255.000,0,98.7647
0.84746,255.000,0,95.5294
1.01695,255.000,0,102.5294
1.18644,255.000,0,100.1912
1.35593,255.000,0,113.2353
1.52542,255.000,0,118.9007
1.69492,255.000,0,120.3529
1.86441,253.180,0,119.4154
2.03390,241.309,0,122.1324
2.20339,237.757,0,123.0735
2.37288,192.647,0,124.7059
2.54237,138.864,0,123.4522
2.71186,106.956,0,130.1765
2.88136,86.812,0,137.3750
3.05085,78.882,0,142.1765
3.22034,62.831,0,145.0404
3.38983,49.412,0,136.5147
3.55932,42.846,0,129.1140
3.72881,40.294,0,124.4118
3.89831,42.820,0,129.8824
4.06780,40.662,0,134.5441
4.23729,42.000,0,125.6949
4.40678,39.882,0,118.8235
4.57627,32.956,0,110.5699
4.74576,34.647,0,104.6618
4.91525,36.706,0,111.1801
5.08475,37.412,0,122.3529
5.25424,42.897,0,114.7904
5.42373,36.794,0,116.7647
5.59322,35.364,0,120.9118
5.76271,38.000,0,115.0000
