X0,Y0,Y1,Y2
0.00000,152.000,0,64.000
0.16949,203.633,0,63.592
0.33898,243.898,0,69.714
0.50847,255.000,0,73.347
0.67797,255.000,0,73.347
0.84746,255.000,0,85.714
1.01695,255.000,0,92.735
1.18644,255.000,0,101.000
1.35593,253.367,0,104.163
1.52542,240.857,0,122.184
1.69492,213.898,0,137.347
1.86441,178.898,0,130.918
2.03390,152.592,0,160.286
2.20339,129.163,0,188.939
2.37288,111.000,0,222.000
2.54237,98.143,0,229.755
2.71186,81.714,0,222.204
2.88136,67.571,0,197.980
3.05085,65.429,0,182.980
3.22034,60.673,0,168.061
3.38983,58.102,0,164.429
3.55932,58.000,0,178.000
3.72881,61.163,0,192.082
3.89831,61.837,0,205.939
4.06780,61.531,0,205.551
4.23729,57.959,0,201.980
4.40678,57.816,0,204.776
4.57627,57.898,0,204.102
4.74576,68.000,0,209.000
