X0,Y0,Y1,Y2
0.00000,0.000,0,0.000
0.16949,54.509,0,0.000
0.33898,106.158,0,0.000
0.50847,178.956,0,0.000
0.67797,214.496,0,0.000
0.84746,223.627,0,0.000
1.01695,218.421,0,14.977
1.18644,165.151,0,87.700
1.35593,60.981,0,182.320
1.52542,13.284,0,204.769
1.69492,0.000,0,133.633
1.86441,0.000,0,99.406
2.03390,0.000,0,101.139
2.20339,0.000,0,148.633
2.37288,0.000,0,172.271
2.54237,0.000,0,177.680
2.71186,0.000,0,153.611
2.88136,0.000,0,132.682
3.05085,0.000,0,131.186
3.22034,0.000,0,184.727
3.38983,0.000,0,206.117
3.55932,0.000,0,236.917
3.72881,0.000,0,255.000
3.89831,0.000,0,255.000
4.06780,0.000,0,255.000
4.23729,0.000,0,255.000
4.40678,0.000,0,255.000
4.57627,0.000,0,255.000
4.74576,0.000,0,255.000
4.91525,0.000,0,255.000
