X0,Y0,Y1,Y2
0.00000,255.000,0,99.000
0.16949,255.000,0,96.919
0.33898,255.000,0,103.371
0.50847,255.000,0,103.800
0.67797,255.000,0,112.187
0.84746,254.108,0,113.094
1.01695,225.009,0,135.658
1.18644,177.339,0,154.908
1.35593,123.883,0,166.758
1.52542,90.945,0,176.940
1.69492,76.769,0,177.209
1.86441,68.069,0,191.331
2.03390,69.586,0,209.979
2.20339,68.410,0,224.927
2.37288,64.578,0,226.858
2.54237,65.491,0,216.966
2.71186,70.646,0,215.738
2.88136,70.064,0,215.214
3.05085,67.586,0,219.524
3.22034,63.684,0,238.807
3.38983,60.156,0,240.015
3.55932,62.953,0,235.163
3.72881,65.364,0,240.936
3.89831,66.667,0,251.000
