X0,Y0,Y1,Y2
0.00000,228.500,0,58.500
0.16949,255.000,0,32.227
0.33898,255.000,0,2.760
0.50847,255.000,0,0.000
0.67797,255.000,0,0.000
0.84746,255.000,0,0.000
1.01695,255.000,0,0.000
1.18644,255.000,0,0.000
1.35593,255.000,0,11.344
1.52542,255.000,0,18.584
1.69492,255.000,0,0.000
1.86441,250.128,0,0.000
2.03390,236.200,0,0.794
2.20339,219.840,0,24.097
2.37288,194.574,0,111.975
2.54237,153.210,0,215.963
2.71186,106.999,0,246.758
2.88136,72.219,0,255.000
3.05085,49.213,0,255.000
3.22034,36.526,0,255.000
3.38983,24.080,0,255.000
3.55932,4.236,0,255.000
3.72881,3.886,0,242.621
3.89831,9.444,0,173.889
