X0,Y0,Y1,Y2
0.00000,96.500,0,0.000
0.16949,121.179,0,0.000
0.33898,153.946,0,2.196
0.50847,175.181,0,1.959
0.67797,173.067,0,0.000
0.84746,164.905,0,4.241
1.01695,200.292,0,4.308
1.18644,239.614,0,1.215
1.35593,242.889,0,9.161
1.52542,212.988,0,40.273
1.69492,149.729,0,89.021
1.86441,99.224,0,163.808
2.03390,60.200,0,224.867
2.20339,17.999,0,235.009
2.37288,0.639,0,200.232
2.54237,0.000,0,187.370
2.71186,0.000,0,188.100
2.88136,0.000,0,160.611
3.05085,0.000,0,142.892
3.22034,0.000,0,113.643
3.38983,0.000,0,100.000
