X0,Y0,Y1,Y2
0.00000,33.000,96.000,0
0.16949,36.667,125.139,0
0.33898,40.389,127.167,0
0.50847,40.167,120.042,0
0.67797,56.889,101.111,0
0.84746,86.861,73.500,0
1.01695,132.333,57.500,0
1.18644,171.681,47.389,0
1.35593,168.778,40.000,0
1.52542,187.750,32.125,0
1.69492,230.833,28.444,0
1.86441,255.000,26.819,0
2.03390,255.000,26.667,0
2.20339,251.667,28.181,0
2.37288,230.444,28.111,0
2.54237,173.083,27.792,0
2.71186,160.889,27.111,0
2.88136,221.708,26.028,0
3.05085,255.000,26.000,0
