X0,Y0,Y1,Y2
0.00000,41.000,255.000,0
0.16949,47.731,255.000,0
0.33898,41.957,233.687,0
0.50847,42.950,239.665,0
0.67797,52.644,244.024,0
0.84746,58.944,166.667,0
1.01695,66.890,81.220,0
1.18644,73.743,31.316,0
1.35593,81.731,37.998,0
1.52542,78.480,58.155,0
1.69492,99.722,34.778,0
1.86441,123.144,12.616,0
2.03390,141.680,5.000,0
2.20339,171.536,10.923,0
2.37288,220.672,14.523,0
2.54237,249.625,10.125,0
2.71186,250.620,19.880,0
2.88136,255.000,20.254,0
3.05085,255.000,4.990,0
3.22034,255.000,0.477,0
3.38983,255.000,5.778,0
3.55932,255.000,9.090,0
3.72881,255.000,0.000,0
3.89831,255.000,1.921,0
4.06780,255.000,14.560,0
4.23729,255.000,0.000,0
4.40678,255.000,0.000,0
4.57627,255.000,9.010,0
4.74576,255.000,6.460,0
4.91525,254.836,6.779,0
5.08475,252.500,10.000,0
