X0,Y0,Y1,Y2
0.00000,89.333,194.000,0
0.16949,87.244,229.302,0
0.33898,82.720,251.640,0
0.50847,80.684,252.902,0
0.67797,91.560,239.324,0
0.84746,89.800,198.000,0
1.01695,102.547,160.164,0
1.18644,123.267,127.791,0
1.35593,151.560,116.440,0
1.52542,189.871,120.249,0
1.69492,221.067,115.889,0
1.86441,250.880,111.640,0
2.03390,248.902,114.667,0
2.20339,249.782,112.751,0
2.37288,250.600,110.080,0
2.54237,254.067,110.400,0
2.71186,255.000,109.378,0
2.88136,255.000,104.000,0
3.05085,255.000,105.404,0
3.22034,255.000,102.782,0
3.38983,255.000,97.200,0
3.55932,255.000,96.631,0
3.72881,255.000,101.387,0
3.89831,255.000,100.800,0
4.06780,250.698,97.653,0
4.23729,219.444,98.444,0
