X0,Y0,Y1,Y2
0.00000,67.222,153.000,0
0.16949,63.267,196.955,0
0.33898,62.807,228.354,0
0.50847,65.617,250.037,0
0.67797,77.757,255.000,0
0.84746,88.872,254.704,0
1.01695,94.346,255.000,0
1.18644,104.741,246.975,0
1.35593,111.749,214.663,0
1.52542,131.926,164.593,0
1.69492,163.979,125.658,0
1.86441,195.802,103.856,0
2.03390,240.753,95.778,0
2.20339,255.000,94.148,0
2.37288,255.000,94.519,0
2.54237,255.000,97.185,0
2.71186,255.000,98.440,0
2.88136,255.000,105.049,0
3.05085,255.000,114.444,0
3.22034,255.000,117.160,0
3.38983,255.000,111.148,0
3.55932,255.000,104.840,0
3.72881,255.000,105.185,0
3.89831,255.000,105.123,0
4.06780,255.000,104.938,0
4.23729,255.000,106.107,0
4.40678,255.000,104.383,0
4.57627,255.000,101.778,0
