X0,Y0,Y1,Y2
0.00000,36.222,59.000,0
0.16949,36.137,99.761,0
0.33898,35.564,143.385,0
0.50847,39.158,169.838,0
0.67797,43.470,158.436,0
0.84746,40.679,157.115,0
1.01695,41.915,142.829,0
1.18644,43.885,118.047,0
1.35593,40.231,102.872,0
1.52542,42.718,80.342,0
1.69492,48.393,53.991,0
1.86441,51.436,23.026,0
2.03390,60.932,26.197,0
2.20339,71.889,34.889,0
2.37288,78.615,28.103,0
2.54237,91.350,19.876,0
2.71186,109.325,27.658,0
2.88136,129.821,22.551,0
3.05085,145.769,19.838,0
3.22034,153.376,26.996,0
3.38983,149.590,21.513,0
3.55932,150.205,17.919,0
3.72881,154.103,16.043,0
3.89831,171.808,18.295,0
4.06780,207.359,18.282,0
4.23729,240.128,22.859,0
4.40678,255.000,26.000,0
