X0,Y0,Y1,Y2
0.00000,169.111,0,59.778
0.16949,195.675,0,60.707
0.33898,219.391,0,63.897
0.50847,242.275,0,64.328
0.67797,255.000,0,74.630
0.84746,248.342,0,71.052
1.01695,250.054,0,71.623
1.18644,255.000,0,76.869
1.35593,255.000,0,77.249
1.52542,254.377,0,75.074
1.69492,248.931,0,79.995
1.86441,249.556,0,79.695
2.03390,226.006,0,92.601
2.20339,180.009,0,99.739
2.37288,159.771,0,118.986
2.54237,155.224,0,129.642
2.71186,129.829,0,171.089
2.88136,120.347,0,160.826
3.05085,117.216,0,173.111
3.22034,115.926,0,185.712
3.38983,104.228,0,204.283
3.55932,99.627,0,222.980
3.72881,93.707,0,218.783
3.89831,83.121,0,214.544
4.06780,87.977,0,219.809
4.23729,86.367,0,227.041
4.40678,83.093,0,238.691
4.57627,80.323,0,245.807
4.74576,77.144,0,251.698
4.91525,68.882,0,253.724
5.08475,65.082,0,254.046
5.25424,66.992,0,255.000
5.42373,65.048,0,255.000
5.59322,70.501,0,255.000
5.76271,82.417,0,255.000
