 ,Label,Area,BX,BY,Width,Height,Angle,Length
90,c72(a1-d3)-4.tif:0001-0696-0419:1,0.316,70.847,117.119,0.339,1.695,-78.690,1.663
91,c72(a1-d3)-5.tif:0001-0138-0130:1,0.402,21.017,23.051,2.203,0.678,-17.103,2.282
92,c72(a1-d3)-5.tif:0001-0154-0116:1,0.230,19.153,25.763,1.017,0.847,-45.000,1.260
93,c72(a1-d3)-5.tif:0001-0160-0130:1,0.259,21.356,27.119,1.356,0.169,-8.130,1.282
94,c72(a1-d3)-5.tif:0001-0170-0032:1,0.546,4.576,27.627,1.864,2.373,-54.462,2.966
95,c72(a1-d3)-5.tif:0001-0257-0114:1,0.259,19.153,42.881,0.508,1.356,-69.444,1.369
96,c72(a1-d3)-5.tif:0001-0272-0128:1,0.431,20.678,45.424,2.034,1.525,-33.690,2.424
97,c72(a1-d3)-5.tif:0001-0387-0497:1,0.460,83.559,64.576,1.525,2.034,-53.130,2.492
98,c72(a1-d3)-5.tif:0001-0261-0584:1,0.460,98.983,43.051,0.169,2.542,86.186,2.544
99,c72(a1-d3)-5.tif:0001-0241-0594:1,0.230,100.678,40.339,0.169,1.186,80.538,1.105
100,c72(a1-d3)-5.tif:0001-0227-0589:1,0.230,99.661,37.966,0.339,1.186,74.055,1.234
101,c72(a1-d3)-5.tif:0001-0356-0449:1,0.259,75.932,59.661,0.508,1.356,-69.444,1.421
102,c72(a1-d3)-5.tif:0001-0349-0455:1,0.316,76.610,58.475,1.017,1.356,126.870,1.695
103,c72(a1-d3)-5.tif:0001-0334-0659:1,0.488,111.186,55.424,1.017,2.542,-68.199,2.738
104,c72(a1-d3)-5.tif:0001-0395-0670:1,0.259,113.220,66.271,0.678,1.356,-60.255,1.403
105,c72(a1-d3)-5.tif:0001-0416-0645:1,0.345,109.153,69.661,0.339,1.864,-78.690,1.798
106,c72(a1-d3)-5.tif:0001-0471-0620:1,0.517,104.746,78.475,0.847,2.881,72.646,2.899
107,c72(a1-d3)-5.tif:0001-0453-0736:1,0.460,124.407,75.593,0.847,2.373,-70.346,2.520
108,c72(a1-d3)-5.tif:0001-1002-0424:1,0.345,71.695,168.983,0.508,1.864,105.255,1.912
109,c72(a1-d3)-5.tif:0001-0968-0426:1,0.316,72.203,163.220,0.169,1.695,84.289,1.703
110,c72(a1-d3)-5.tif:0001-0983-0399:1,0.345,66.949,165.932,1.356,1.356,-48.814,1.859
111,c72(a1-d3)-5.tif:0001-0937-0346:1,0.287,58.644,158.136,0.169,1.525,90.000,1.528
112,c72(a1-d3)-5.tif:0001-0964-0471:1,0.230,79.492,162.881,0.678,1.017,56.310,1.222
113,c72(a1-d3)-5.tif:0001-0991-0169:1,0.287,28.644,167.288,0.000,1.525,90.000,1.441
114,c72(a1-d3)-5.tif:0001-0982-1295:1,0.575,218.305,165.424,2.542,2.034,-38.660,3.256
115,c72(a1-d3)-5.tif:0001-1008-1314:1,0.287,222.203,170.339,1.186,1.017,-40.601,1.509
116,c72(a1-d3)-5.tif:0001-0873-1319:1,0.431,223.051,146.949,1.017,2.203,-65.225,2.350
117,c72(a1-d3)-5.tif:0001-0344-0379:1,0.316,63.729,57.627,1.186,1.356,-48.814,1.739
118,c72(a1-d3)-5.tif:0001-0427-0224:1,0.287,37.627,71.695,0.678,1.356,69.444,1.480
119,c72(a1-d3)-5.tif:0001-0669-0036:1,0.488,6.102,112.034,0.169,2.712,90.000,2.713
120,c72(a1-d3)-5.tif:0001-0563-0379:1,0.259,63.559,95.424,1.356,0.169,0.000,1.274
121,c72(a1-d3)-5.tif:0001-0507-0354:1,0.259,59.322,85.763,1.356,0.339,15.945,1.316
122,c72(a1-d3)-5.tif:0001-0695-0455:1,0.431,76.102,117.119,2.034,1.356,33.690,2.327
123,c72(a1-d3)-5.tif:0001-0726-0475:1,0.345,79.661,122.881,1.864,0.508,10.305,1.912
124,c72(a1-d3)-5.tif:0001-0150-1231:1,0.517,208.136,24.068,1.017,2.712,-69.444,2.896
125,c72(a1-d3)-5.tif:0001-0281-1244:1,0.373,210.508,46.780,0.847,1.864,65.556,1.971
126,c72(a1-d3)-5.tif:0001-0279-1221:1,0.259,206.610,46.780,0.847,1.017,56.310,1.271
127,c72(a1-d3)-6.tif:0001-0086-0521:1,0.345,88.136,13.729,0.508,1.864,70.017,1.894
128,c72(a1-d3)-6.tif:0001-0321-0584:1,0.287,98.983,53.729,0.000,1.525,90.000,1.469
129,c72(a1-d3)-6.tif:0001-0419-0529:1,0.402,88.644,70.678,2.203,0.847,-22.620,2.288
130,c72(a1-d3)-6.tif:0001-0432-0560:1,0.316,94.237,72.712,1.356,1.017,-36.870,1.695
131,c72(a1-d3)-6.tif:0001-0214-0802:1,0.488,135.424,35.085,1.017,2.542,-69.444,2.791
132,c72(a1-d3)-6.tif:0001-0034-0793:1,0.316,134.407,4.915,0.169,1.695,90.000,1.699
133,c72(a1-d3)-6.tif:0001-0017-0802:1,0.287,135.932,2.203,0.169,1.525,83.660,1.486
134,c72(a1-d3)-6.tif:0001-0396-0702:1,0.373,118.305,66.441,1.525,1.525,-41.634,2.077
135,c72(a1-d3)-6.tif:0001-0380-0974:1,0.172,164.915,64.068,0.508,0.678,-63.435,0.815
136,c72(a1-d3)-6.tif:0001-0644-0597:1,0.373,100.847,108.305,0.847,1.864,-68.199,1.973
137,c72(a1-d3)-6.tif:0001-0861-0508:1,0.345,85.932,145.085,0.508,1.864,-74.745,1.894
138,c72(a1-d3)-6.tif:0001-0878-0518:1,0.287,87.797,148.136,0.169,1.525,-83.660,1.473
139,c72(a1-d3)-6.tif:0001-0858-0560:1,0.402,94.576,144.407,0.847,2.034,67.380,2.182
140,c72(a1-d3)-6.tif:0001-0874-0552:1,0.259,93.220,147.627,0.847,1.186,50.194,1.379
141,c72(a1-d3)-6.tif:0001-0126-0745:1,0.316,125.763,20.847,1.186,1.186,-48.814,1.758
142,c72(a1-d3)-6.tif:0001-0101-0731:1,0.345,123.390,16.441,1.017,1.525,-59.036,1.881
143,c72(a1-d3)-6.tif:0001-0044-0643:1,0.431,108.983,6.271,0.169,2.373,-94.086,2.376
144,c72(a1-d3)-6.tif:0001-0765-1020:1,0.287,172.881,128.983,0.000,1.525,-90.000,1.469
145,c72(a1-d3)-6.tif:0001-0726-1239:1,0.316,209.322,122.712,1.525,0.678,-23.962,1.618
146,c72(a1-d3)-6.tif:0001-0735-1251:1,0.259,211.356,124.576,1.356,0.169,-7.125,1.375
147,c72(a1-d3)-6.tif:0001-0674-1345:1,0.431,227.627,113.220,0.678,2.203,-72.897,2.359
148,c72(a1-d3)-7.tif:0001-0277-0061:1,0.546,8.983,46.271,2.712,1.525,-29.358,3.111
149,c72(a1-d3)-7.tif:0001-0256-0026:1,0.862,2.203,42.542,4.576,1.864,-22.166,4.941
150,c72(a1-d3)-7.tif:0001-0506-0420:1,0.488,70.000,85.424,2.542,0.847,18.435,2.680
151,c72(a1-d3)-7.tif:0001-0012-0654:1,0.575,110.508,0.508,0.847,3.051,-74.476,3.166
152,c72(a1-d3)-7.tif:0001-0199-0971:1,0.546,163.390,32.881,2.542,1.695,-33.690,3.056
153,c72(a1-d3)-8.tif:0001-0151-0709:1,0.373,120.169,24.576,0.000,2.034,90.000,2.034
154,c72(a1-d3)-8.tif:0001-0170-0701:1,0.316,118.305,28.136,1.017,1.356,53.130,1.695
155,c72(a1-d3)-8.tif:0001-0493-1018:1,0.776,170.339,83.220,4.407,0.847,-10.886,4.488
156,c72(a1-d3)-8.tif:0001-0520-0694:1,0.919,115.593,86.610,4.237,3.051,-35.754,5.221
157,c72(a1-d3)-8.tif:0001-0267-0310:1,0.287,51.864,45.085,1.356,0.508,-20.556,1.448
158,c72(a1-d3)-8.tif:0001-0309-0336:1,0.345,56.271,51.864,1.525,1.186,-37.875,1.933
159,c72(a1-d3)-8.tif:0001-0262-0215:1,0.488,35.424,43.559,2.034,1.864,137.490,2.759
160,c72(a1-d3)-8.tif:0001-0124-0088:1,0.804,12.712,20.508,4.407,1.186,-15.068,4.564
161,c72(a1-d3)-8.tif:0001-0070-0605:1,0.632,101.864,10.339,1.356,3.220,67.166,3.494
162,c72(a1-d3)-8.tif:0001-0259-0689:1,0.488,115.424,43.898,2.712,0.169,-3.576,2.717
163,c72(a1-d3)-8.tif:0001-0285-0909:1,0.287,154.068,47.627,0.000,1.525,90.000,1.525
164,c72(a1-d3)-8.tif:0001-0299-0895:1,0.201,151.356,50.339,0.847,0.678,38.660,1.085
165,c72(a1-d3)-8.tif:0001-0291-0930:1,0.259,157.119,48.983,1.186,0.678,-29.745,1.366
166,c72(a1-d3)-8.tif:0001-0869-0226:1,0.546,37.797,145.932,1.017,2.881,-70.560,3.056
167,c72(a1-d3)-8.tif:0001-0170-0441:1,0.431,74.576,27.627,0.508,2.373,-77.905,2.427
168,c72(a1-d3)-8.tif:0001-0119-1153:1,0.488,194.237,19.661,2.373,1.186,-26.565,2.653
169,c72(a1-d3)-8.tif:0001-0148-1033:1,0.603,174.746,23.390,0.678,3.390,78.690,3.457
170,c72(a1-d3)-9.tif:0001-0498-0507:1,0.632,84.407,83.559,3.220,1.695,-27.759,3.639
171,c72(a1-d3)-9.tif:0001-0478-0474:1,0.402,79.322,80.508,2.034,1.017,-26.565,2.274
172,c72(a1-d3)-9.tif:0001-0559-0630:1,0.546,106.610,93.220,0.339,3.051,96.340,3.070
173,c72(a1-d3)-9.tif:0001-0472-0380:1,0.517,63.390,78.983,2.034,2.034,-45.000,2.876
174,c72(a1-d3)-9.tif:0001-0600-0759:1,0.575,127.288,101.017,2.881,1.525,-27.897,3.260
175,c72(a1-d3)-9.tif:0001-0356-0783:1,0.488,131.356,60.000,2.712,0.678,14.036,2.795
176,c72(a1-d3)-9.tif:0001-0389-1188:1,0.373,200.508,65.593,1.864,0.678,19.983,1.984
177,c72(a1-d3)-9.tif:0001-0466-1267:1,0.345,214.237,78.305,1.017,1.525,-56.310,1.833
178,c72(a1-d3)-9.tif:0001-0631-1125:1,0.316,190.169,106.441,1.186,1.186,-45.000,1.678
179,c72(a1-d3)-9.tif:0001-0734-0860:1,0.833,143.729,123.220,4.068,2.373,-30.256,4.709
180,c72(a1-d3)-9.tif:0001-0381-0610:1,0.431,102.712,63.559,1.356,2.034,-56.310,2.444
181,c72(a1-d3)-9.tif:0001-0150-1229:1,0.546,206.949,24.915,2.881,1.017,-19.440,3.056
182,c72(a1-d3)-9.tif:0001-0288-1210:1,0.373,204.746,47.966,0.847,1.864,65.556,2.048
183,c72(a1-d3)-3.tif:0001-0337-0461:1,0.460,77.288,56.441,1.864,1.525,39.806,2.488
184,c72(a1-d3)-3.tif:0001-0307-0533:1,0.287,90.169,51.356,0.508,1.356,63.435,1.469
185,c72(a1-d3)-3.tif:0001-0300-0822:1,0.402,138.983,49.831,0.847,2.203,67.380,2.288
186,c72(a1-d3)-3.tif:0001-0452-0726:1,0.316,122.712,75.932,0.678,1.525,-63.435,1.618
187,c72(a1-d3)-3.tif:0001-0651-1305:1,0.287,220.508,110.169,1.525,0.508,-18.435,1.537
188,c72(a1-d3)-3.tif:0001-0654-1288:1,0.345,217.458,110.678,1.864,0.508,10.305,1.864
189,c72(a1-d3)-3.tif:0001-0651-1317:1,0.259,222.542,110.169,1.356,0.508,-20.556,1.429
190,c72(a1-d3)-3.tif:0001-0991-0994:1,0.373,167.458,167.797,2.034,0.508,-14.036,2.084
191,c72(a1-d3)-3.tif:0001-0950-0945:1,0.259,159.831,160.678,0.847,0.847,45.000,1.278
192,c72(a1-d3)-3.tif:0001-0942-0961:1,0.373,161.864,159.492,2.034,0.508,-9.462,2.084
193,c72(a1-d3)-3.tif:0001-0791-0932:1,0.373,157.119,133.559,1.695,1.186,-34.992,2.037
194,c72(a1-d3)-3.tif:0001-0095-0484:1,0.488,80.847,15.424,2.373,1.356,29.745,2.733
195,c72(a1-d3)-3.tif:0001-0093-0412:1,0.345,69.322,15.085,1.186,1.525,-52.125,1.944
196,c72(a1-d3)-3.tif:0001-0068-0397:1,0.172,66.949,11.356,0.847,0.508,-30.964,0.911
197,c72(a1-d3)-3.tif:0001-0158-0327:1,1.092,53.729,24.237,3.559,5.254,-55.886,6.268
198,c72(a1-d3)-3.tif:0001-0236-0299:1,0.431,50.000,39.153,1.525,1.864,-50.711,2.329
199,c72(a1-d3)-3.tif:0001-0291-0241:1,0.488,39.492,49.322,2.712,0.169,3.576,2.714
200,c72(a1-d3)-3.tif:0001-0344-0184:1,0.431,30.678,57.288,1.186,2.034,-59.744,2.327
201,c72(a1-d3)-3.tif:0001-0042-0555:1,0.517,93.220,5.932,1.695,2.373,54.462,2.916
202,c72(a1-d3)-3.tif:0001-0889-0547:1,0.402,92.373,149.831,0.847,1.864,63.435,2.123
203,c72(a1-d3)-3.tif:0001-0872-0479:1,0.287,81.186,147.119,0.000,1.525,90.000,1.582
204,c72(a1-d3)-3.tif:0001-0733-0482:1,0.259,81.695,123.559,0.169,1.356,90.000,1.361
