 ,Label,Area,BX,BY,Width,Height,Angle,Length
78,c48(a1-6b)-4.tif:0002-0306-0516:2,0.431,86.780,51.017,1.525,1.695,48.013,2.318
79,c48(a1-6b)-4.tif:0002-0548-0260:2,0.402,43.559,92.034,1.017,1.864,-63.435,2.173
80,c48(a1-6b)-4.tif:0002-0589-0981:2,0.546,165.085,98.983,2.373,1.864,-38.157,3.053
81,c48(a1-6b)-4.tif:0002-0563-0963:2,0.488,162.881,94.237,0.847,2.542,-68.199,2.645
82,c48(a1-6b)-4.tif:0002-0755-1151:2,0.402,194.068,127.627,2.034,0.678,18.435,2.144
83,c48(a1-6b)-4.tif:0002-0746-1172:2,0.402,197.797,125.763,1.695,1.356,38.660,2.171
84,c48(a1-6b)-4.tif:0002-0173-0929:2,0.287,157.288,28.644,0.508,1.356,69.444,1.469
85,c48(a1-6b)-4.tif:0002-0161-0937:2,0.316,158.136,26.949,1.525,0.847,32.005,1.668
86,c48(a1-6b)-4.tif:0002-0247-1075:2,0.287,181.695,41.356,1.017,1.186,45.000,1.520
87,c48(a1-6b)-4.tif:0002-0257-0956:2,0.517,161.186,42.542,1.864,2.203,51.843,2.966
88,c48(a1-6b)-4.tif:0002-0313-0813:2,0.345,137.288,52.373,1.186,1.525,-52.125,1.944
89,c48(a1-6b)-5.tif:0002-0238-1118:2,0.488,188.305,40.000,2.542,0.678,14.931,2.686
90,c48(a1-6b)-5.tif:0002-0254-1079:2,0.431,181.695,42.881,2.373,0.508,12.095,2.439
91,c48(a1-6b)-5.tif:0002-0312-0279:2,0.517,45.932,52.712,2.881,0.508,-13.241,2.881
92,c48(a1-6b)-5.tif:0002-0313-0317:2,0.632,52.034,52.881,3.559,0.508,8.130,3.548
93,c48(a1-6b)-5.tif:0002-0560-0121:2,0.488,20.169,93.729,0.847,2.542,72.646,2.752
94,c48(a1-6b)-5.tif:0002-0246-0620:2,0.488,104.576,40.508,1.186,2.542,-64.983,2.779
95,c48(a1-6b)-5.tif:0002-0850-0201:2,0.488,33.051,143.390,2.203,1.525,35.538,2.759
96,c48(a1-6b)-5.tif:0002-0749-0302:2,0.632,50.169,125.593,2.203,2.881,53.130,3.548
97,c48(a1-6b)-5.tif:0002-0642-0561:2,0.402,94.746,107.797,0.847,2.034,67.380,2.182
98,c48(a1-6b)-5.tif:0002-0849-0315:2,0.575,53.390,142.373,0.169,3.220,86.987,3.166
99,c48(a1-6b)-5.tif:0002-0045-0242:2,0.460,40.169,6.780,1.864,1.864,42.274,2.557
100,c48(a1-6b)-5.tif:0002-0123-0492:2,0.575,82.203,19.831,2.373,2.203,42.879,3.200
101,c48(a1-6b)-5.tif:0002-0116-0548:2,0.345,92.034,19.661,1.864,0.169,-5.194,1.822
102,c48(a1-6b)-5.tif:0001-0850-0838:1,0.747,140.339,142.881,3.559,2.373,34.992,4.231
103,c48(a1-6b)-5.tif:0001-0877-0794:1,0.517,133.559,147.797,2.203,1.695,37.569,2.825
104,c48(a1-6b)-5.tif:0001-0587-0545:1,0.517,91.356,98.644,2.034,1.864,42.510,2.798
105,c48(a1-6b)-5.tif:0001-0867-0625:1,0.402,104.915,146.949,2.203,0.169,0.000,2.263
106,c48(a1-6b)-5.tif:0001-0561-0881:1,0.460,148.475,94.237,1.864,1.695,45.000,2.478
107,c48(a1-6b)-5.tif:0001-0566-0672:1,0.546,112.542,95.254,2.712,1.356,26.565,3.032
108,c48(a1-6b)-5.tif:0001-0468-0418:1,0.460,69.661,78.814,2.373,1.017,-23.199,2.582
109,c48(a1-6b)-5.tif:0001-0440-0543:1,0.373,91.356,73.898,1.525,1.525,-41.634,2.077
110,c48(a1-6b)-5.tif:0001-0427-0679:1,0.230,115.085,71.864,0.169,1.186,74.055,1.263
111,c48(a1-6b)-5.tif:0001-0424-0698:1,0.546,116.949,71.356,2.881,1.186,-23.629,3.086
112,c48(a1-6b)-5.tif:0001-0330-0605:1,0.718,100.847,55.085,3.559,1.864,29.745,3.995
113,c48(a1-6b)-6.tif:0001-0662-0902:1,0.402,152.373,111.186,1.017,2.034,63.435,2.274
114,c48(a1-6b)-6.tif:0001-0676-0903:1,0.345,152.712,113.729,0.847,1.695,-63.435,1.870
115,c48(a1-6b)-6.tif:0001-0698-0920:1,0.373,155.424,117.458,1.186,1.695,-55.008,2.037
116,c48(a1-6b)-6.tif:0001-0693-0791:1,0.488,132.712,117.288,2.712,0.339,7.125,2.733
117,c48(a1-6b)-6.tif:0001-0657-0764:1,0.402,128.983,110.508,1.186,1.864,57.529,2.132
118,c48(a1-6b)-6.tif:0001-0677-1170:1,0.632,196.780,114.237,3.220,1.186,-19.290,3.505
119,c48(a1-6b)-6.tif:0001-0618-1174:1,0.345,198.136,104.407,1.695,0.847,26.565,1.870
120,c48(a1-6b)-6.tif:0001-0582-1158:1,0.488,196.102,97.288,0.339,2.712,82.875,2.733
121,c48(a1-6b)-6.tif:0001-0567-1170:1,0.460,197.119,95.593,2.373,1.017,23.199,2.582
122,c48(a1-6b)-6.tif:0001-0132-0941:1,0.402,158.644,21.864,1.864,1.017,-26.565,2.173
123,c48(a1-6b)-6.tif:0001-0058-0782:1,0.402,131.525,9.831,2.203,0.169,0.000,2.150
124,c48(a1-6b)-6.tif:0001-0640-0498:1,0.431,84.237,107.288,0.508,2.373,81.870,2.416
125,c48(a1-6b)-6.tif:0001-0579-0416:1,0.345,70.508,97.288,0.000,1.864,90.000,1.921
126,c48(a1-6b)-6.tif:0001-0538-0448:1,0.575,74.407,90.678,3.051,1.186,23.962,3.294
127,c48(a1-6b)-6.tif:0001-0549-0485:1,0.287,82.034,92.373,0.508,1.356,63.435,1.469
128,c48(a1-6b)-6.tif:0001-0567-0499:1,0.460,83.390,95.763,2.373,0.678,15.945,2.468
129,c48(a1-6b)-6.tif:0001-0678-0485:1,0.373,81.695,114.068,1.017,1.864,61.390,2.074
130,c48(a1-6b)-6.tif:0001-0671-0365:1,0.402,61.525,112.712,0.847,2.034,-67.380,2.226
131,c48(a1-6b)-6.tif:0001-0641-0272:1,0.230,45.593,108.644,1.186,0.169,9.462,1.136
132,c48(a1-6b)-6.tif:0001-0638-0307:1,0.460,50.847,107.797,2.373,0.678,15.945,2.468
133,c48(a1-6b)-6.tif:0001-0263-1084:1,0.804,182.034,43.220,3.559,2.881,38.991,4.588
134,c48(a1-6b)-6.tif:0001-0270-1156:1,0.575,195.932,44.237,0.000,3.220,90.000,3.164
135,c48(a1-6b)-6.tif:0001-0316-1013:1,0.259,171.525,53.051,0.339,1.186,75.964,1.288
136,c48(a1-6b)-6.tif:0001-0301-1011:1,0.287,170.678,50.678,1.356,0.847,-32.005,1.570
137,c48(a1-6b)-6.tif:0001-0099-1053:1,0.402,178.136,15.763,0.678,2.034,71.565,2.144
138,c48(a1-6b)-6.tif:0001-0076-1050:1,0.316,177.458,12.203,1.017,1.356,53.130,1.695
139,c48(a1-6b)-6.tif:0001-0087-1034:1,0.345,174.915,13.898,0.847,1.695,59.036,1.921
140,c48(a1-6b)-6.tif:0001-0156-0951:1,0.632,159.661,25.763,3.220,1.356,22.834,3.546
141,c48(a1-6b)-6.tif:0001-0133-0994:1,0.661,166.949,21.525,3.051,2.034,33.690,3.667
142,c48(a1-6b)-6.tif:0001-0275-0818:1,0.345,137.797,46.610,1.864,0.000,0.000,1.808
143,c48(a1-6b)-6.tif:0001-0261-0803:1,0.460,135.254,43.390,1.864,1.864,42.274,2.557
144,c48(a1-6b)-6.tif:0001-0408-0686:1,0.517,115.593,67.966,1.525,2.542,59.036,2.947
145,c48(a1-6b)-6.tif:0001-0374-0770:1,0.488,129.322,62.881,2.542,1.017,-21.801,2.791
146,c48(a1-6b)-6.tif:0001-0432-0702:1,0.402,118.305,72.373,1.356,1.695,51.340,2.171
147,c48(a1-6b)-6.tif:0001-0459-0886:1,0.345,149.661,77.119,1.186,1.525,56.310,1.853
148,c48(a1-6b)-6.tif:0001-0439-0932:1,0.488,156.780,73.729,2.373,1.356,-29.745,2.733
149,c48(a1-6b)-6.tif:0001-0402-1081:1,0.345,182.881,67.288,0.678,1.864,70.017,1.931
150,c48(a1-6b)-6.tif:0001-0372-1157:1,0.402,195.085,62.881,2.203,0.508,-14.036,2.194
151,c48(a1-6b)-6.tif:0001-0432-1061:1,0.546,178.644,72.373,2.373,1.864,38.157,2.983
152,c48(a1-6b)-6.tif:0001-0457-1046:1,0.259,177.288,76.780,0.169,1.356,82.875,1.361
153,c48(a1-6b)-6.tif:0001-0308-1248:1,0.201,211.186,52.034,0.847,0.508,-33.690,1.066
154,c48(a1-6b)-6.tif:0001-0321-1263:1,0.259,213.559,54.068,1.017,0.847,-39.806,1.288
155,c48(a1-6b)-6.tif:0001-0113-1225:1,0.345,207.119,18.475,1.186,1.525,52.125,1.944
156,c48(a1-6b)-6.tif:0001-0027-1168:1,0.431,197.627,3.559,0.678,2.203,72.897,2.359
157,c48(a1-6b)-6.tif:0001-0047-1010:1,0.230,170.847,7.627,0.847,0.847,-45.000,1.201
158,c48(a1-6b)-6.tif:0001-0035-0856:1,0.287,145.085,5.254,0.169,1.525,83.660,1.598
159,c48(a1-6b)-6.tif:0001-0095-0716:1,0.632,121.186,14.407,0.339,3.559,84.806,3.632
160,c48(a1-6b)-6.tif:0001-0111-0713:1,0.517,120.000,17.797,1.864,2.203,-49.399,2.966
161,c48(a1-6b)-6.tif:0001-0061-0736:1,0.316,124.068,10.000,1.525,0.678,21.801,1.721
162,c48(a1-6b)-6.tif:0001-0353-0719:1,0.431,121.356,58.814,1.186,2.203,61.699,2.426
163,c48(a1-6b)-6.tif:0001-0752-0869:1,0.460,147.288,126.271,0.000,2.542,90.000,2.599
164,c48(a1-6b)-6.tif:0001-0751-0836:1,0.460,140.847,126.441,1.864,1.695,42.274,2.478
165,c48(a1-6b)-6.tif:0001-0778-0777:1,0.488,130.508,131.695,2.542,0.508,-7.595,2.638
166,c48(a1-6b)-6.tif:0001-0768-0763:1,0.402,128.475,129.492,1.695,1.525,41.987,2.243
167,c48(a1-6b)-6.tif:0001-0624-1083:1,0.546,183.559,104.237,0.169,3.051,-96.340,3.059
168,c48(a1-6b)-6.tif:0001-0791-0475:1,0.259,80.169,133.559,0.847,1.017,45.000,1.361
169,c48(a1-6b)-6.tif:0001-0802-0629:1,0.345,106.271,135.254,0.847,1.525,63.435,1.822
170,c48(a1-6b)-7.tif:0001-0082-0929:1,0.345,157.458,13.051,0.000,1.864,90.000,1.921
171,c48(a1-6b)-7.tif:0001-0109-0934:1,0.345,157.797,17.797,1.017,1.525,-56.310,1.881
172,c48(a1-6b)-7.tif:0001-0122-0926:1,0.488,155.932,19.831,2.203,1.695,-39.806,2.735
173,c48(a1-6b)-7.tif:0001-0599-1188:1,0.488,200.169,101.017,2.373,1.186,-26.565,2.679
174,c48(a1-6b)-7.tif:0001-0847-1247:1,0.517,211.186,142.203,0.508,2.881,82.875,2.861
175,c48(a1-6b)-7.tif:0001-0885-1235:1,0.460,208.475,149.153,1.864,1.695,45.000,2.478
176,c48(a1-6b)-7.tif:0001-0616-1286:1,0.287,217.966,103.729,0.000,1.525,-90.000,1.469
177,c48(a1-6b)-7.tif:0001-0600-0826:1,0.460,138.814,101.356,2.373,0.847,23.199,2.539
178,c48(a1-6b)-7.tif:0001-0599-0818:1,0.287,138.136,101.017,1.186,1.017,-40.601,1.520
179,c48(a1-6b)-7.tif:0001-0545-0111:1,0.431,17.966,91.695,1.695,1.525,45.000,2.318
180,c48(a1-6b)-7.tif:0001-0357-0316:1,0.546,52.881,59.153,1.356,2.712,63.435,3.032
181,c48(a1-6b)-7.tif:0001-0278-0207:1,0.287,34.576,46.610,1.017,1.186,49.399,1.520
182,c48(a1-6b)-7.tif:0001-0499-0194:1,0.402,32.034,84.068,1.864,1.186,28.610,2.229
183,c48(a1-6b)-7.tif:0001-0525-0244:1,0.316,40.678,88.814,1.525,0.508,18.435,1.680
184,c48(a1-6b)-7.tif:0001-0693-0223:1,0.345,37.119,116.949,1.525,1.017,33.690,1.787
185,c48(a1-6b)-7.tif:0001-0706-0261:1,0.488,43.051,119.153,2.542,1.017,-23.199,2.686
186,c48(a1-6b)-7.tif:0001-0506-0513:1,0.345,86.271,85.254,1.525,1.186,37.875,1.853
187,c48(a1-6b)-7.tif:0001-0263-0573:1,0.316,96.780,43.898,0.847,1.525,60.945,1.769
188,c48(a1-6b)-7.tif:0001-0310-0057:1,0.345,9.153,51.864,1.186,1.356,48.814,1.839
189,c48(a1-6b)-7.tif:0001-0411-0067:1,0.316,11.017,68.983,0.678,1.525,-66.038,1.721
190,c48(a1-6b)-7.tif:0001-0308-0383:1,0.287,64.237,51.864,1.356,0.678,26.565,1.516
191,c48(a1-6b)-7.tif:0001-0313-0388:1,0.287,65.593,52.373,0.508,1.356,69.444,1.469
192,c48(a1-6b)-7.tif:0001-0289-0444:1,0.287,75.085,48.305,0.508,1.356,-63.435,1.469
193,c48(a1-6b)-7.tif:0001-0302-0452:1,0.230,76.441,50.678,0.508,1.017,56.310,1.163
194,c48(a1-6b)-7.tif:0001-0257-0513:1,0.316,86.271,43.220,1.525,0.847,29.055,1.668
195,c48(a1-6b)-7.tif:0001-0682-0067:1,0.460,10.169,115.593,2.542,0.000,0.000,2.486
196,c48(a1-6b)-7.tif:0001-0726-0167:1,0.488,27.966,121.864,0.847,2.542,-71.565,2.717
197,c48(a1-6b)-7.tif:0001-0784-0206:1,0.488,34.407,131.695,1.186,2.542,-63.435,2.731
198,c48(a1-6b)-7.tif:0001-0868-0215:1,0.517,35.254,146.441,2.542,1.356,28.072,2.931
199,c48(a1-6b)-7.tif:0001-0918-0349:1,0.373,58.305,155.254,1.864,0.847,26.565,1.973
200,c48(a1-6b)-7.tif:0001-0668-0443:1,0.546,74.068,112.203,2.203,2.203,45.000,3.117
201,c48(a1-6b)-7.tif:0001-0058-1118:1,0.575,188.136,9.153,2.881,1.356,25.201,3.236
202,c48(a1-6b)-7.tif:0001-0246-0663:1,0.546,111.356,40.678,2.203,2.203,47.291,3.036
203,c48(a1-6b)-7.tif:0001-0219-0691:1,0.345,116.441,36.610,1.525,1.186,45.000,1.924
204,c48(a1-6b)-7.tif:0001-0044-0755:1,0.345,127.119,7.458,1.864,0.169,-5.194,1.811
205,c48(a1-6b)-7.tif:0001-0298-0948:1,0.402,159.661,50.169,2.203,0.678,-17.103,2.251
206,c48(a1-6b)-7.tif:0001-0343-1066:1,0.373,179.831,57.627,1.864,1.017,30.964,2.074
207,c48(a1-6b)-7.tif:0001-0260-1079:1,0.259,182.881,43.390,0.169,1.356,-90.000,1.361
208,c48(a1-6b)-7.tif:0001-0211-1109:1,0.402,187.966,34.746,0.000,2.203,-90.000,2.147
209,c48(a1-6b)-7.tif:0001-0184-1165:1,0.373,196.610,30.678,1.864,1.017,28.610,2.074
210,c48(a1-6b)-7.tif:0001-0229-1074:1,0.373,181.695,37.966,0.847,1.864,-114.444,1.973
211,c48(a1-6b)-7.tif:0001-0229-1059:1,0.345,178.644,38.814,1.864,0.169,-5.194,1.822
212,c48(a1-6b)-7.tif:0001-0241-1037:1,0.373,174.915,40.339,1.695,1.017,30.964,1.977
213,c48(a1-6b)-7.tif:0001-0386-0783:1,0.919,130.169,65.085,5.254,0.847,9.162,5.258
214,c48(a1-6b)-7.tif:0001-0339-0837:1,0.460,140.678,57.119,2.373,0.847,15.945,2.501
215,c48(a1-6b)-8.tif:0001-0421-0148:1,0.373,24.407,70.847,1.525,1.186,37.875,2.012
216,c48(a1-6b)-8.tif:0001-0389-0312:1,0.517,51.864,65.085,2.203,1.864,42.510,2.881
217,c48(a1-6b)-8.tif:0001-0220-0449:1,0.316,76.102,36.441,0.169,1.695,-95.711,1.699
218,c48(a1-6b)-8.tif:0001-0259-0450:1,0.488,75.932,42.712,0.847,2.542,70.346,2.645
219,c48(a1-6b)-8.tif:0001-0155-0355:1,0.287,60.169,25.593,0.000,1.525,90.000,1.582
220,c48(a1-6b)-8.tif:0001-0180-0369:1,0.345,61.864,30.000,1.356,1.186,-41.186,1.839
221,c48(a1-6b)-8.tif:0001-0810-0455:1,0.373,76.441,136.610,1.525,1.356,41.634,2.084
222,c48(a1-6b)-8.tif:0001-0813-0434:1,0.546,72.203,137.288,2.881,1.017,18.435,3.109
223,c48(a1-6b)-8.tif:0001-0782-0328:1,0.517,55.254,131.186,0.847,2.881,-73.610,2.966
224,c48(a1-6b)-8.tif:0001-0644-0442:1,0.287,74.237,108.983,1.525,0.508,18.435,1.574
225,c48(a1-6b)-8.tif:0001-0644-0160:1,0.316,26.780,108.475,0.847,1.525,56.310,1.725
226,c48(a1-6b)-8.tif:0001-0539-0200:1,0.345,33.220,90.847,1.525,1.017,33.690,1.787
227,c48(a1-6b)-8.tif:0001-0521-0144:1,0.345,24.068,87.458,0.678,1.695,68.199,1.825
228,c48(a1-6b)-8.tif:0001-0523-0338:1,0.345,56.610,88.305,1.525,0.847,29.055,1.822
229,c48(a1-6b)-8.tif:0001-0857-0162:1,0.402,27.119,144.237,0.678,2.203,71.565,2.251
230,c48(a1-6b)-8.tif:0001-0526-0634:1,0.345,106.610,89.153,1.864,0.169,5.194,1.934
231,c48(a1-6b)-8.tif:0001-0550-0626:1,0.316,105.763,92.542,0.678,1.525,-68.199,1.721
232,c48(a1-6b)-8.tif:0001-0322-0454:1,0.287,76.610,54.068,0.847,1.186,-54.462,1.447
233,c48(a1-6b)-8.tif:0001-0329-0388:1,0.402,64.746,55.424,2.203,0.847,21.038,2.288
234,c48(a1-6b)-8.tif:0001-0499-0476:1,0.488,80.678,83.220,0.169,2.712,82.875,2.721
235,c48(a1-6b)-8.tif:0001-0292-0506:1,0.287,85.254,48.983,1.186,1.186,49.399,1.598
236,c48(a1-6b)-8.tif:0001-0311-0471:1,0.373,78.983,52.203,1.864,1.017,28.610,2.074
237,c48(a1-6b)-8.tif:0001-0308-0465:1,0.345,77.966,51.864,1.695,0.678,21.801,1.825
238,c48(a1-6b)-8.tif:0001-0302-0703:1,0.488,118.305,50.169,1.864,2.034,47.490,2.721
239,c48(a1-6b)-8.tif:0001-0258-0579:1,0.575,97.966,42.203,0.339,3.220,96.009,3.182
240,c48(a1-6b)-8.tif:0001-0482-0244:1,0.345,40.678,81.017,1.356,1.356,45.000,1.918
241,c48(a1-6b)-8.tif:0001-0514-0206:1,0.402,34.237,86.271,1.356,1.864,53.973,2.260
242,c48(a1-6b)-8.tif:0001-0631-0496:1,0.460,83.051,106.271,2.203,1.356,31.608,2.539
243,c48(a1-6b)-8.tif:0001-0101-0511:1,0.259,85.932,17.119,1.356,0.169,7.125,1.375
244,c48(a1-6b)-8.tif:0001-0069-0663:1,0.460,111.525,10.847,1.864,1.695,42.274,2.478
245,c48(a1-6b)-8.tif:0001-0015-0703:1,0.402,118.814,1.525,0.847,2.203,72.897,2.288
246,c48(a1-6b)-8.tif:0001-0039-0705:1,0.259,119.153,6.271,0.847,0.847,-45.000,1.278
247,c48(a1-6b)-9.tif:0001-0328-0749:1,0.259,126.441,55.254,1.017,0.847,-39.806,1.361
