 ,Label,Area,BX,BY,Width,Height,Angle,Length
1,ms523(a1-b5)-1.tif:0001-0177-0360:1,0.804,58.983,28.983,4.237,2.034,-25.641,4.649
2,ms523(a1-b5)-1.tif:0001-0152-0329:1,0.460,54.746,25.254,2.203,1.186,-30.256,2.481
3,ms523(a1-b5)-1.tif:0001-0251-0338:1,0.661,56.102,41.186,2.542,2.712,46.848,3.756
4,ms523(a1-b5)-1.tif:0001-0367-0344:1,0.776,56.441,61.186,3.898,2.203,32.471,4.457
5,ms523(a1-b5)-1.tif:0001-0373-0372:1,0.488,62.203,62.373,1.864,1.864,47.726,2.638
6,ms523(a1-b5)-1.tif:0001-0310-0231:1,0.575,37.797,51.695,2.712,1.864,34.509,3.259
7,ms523(a1-b5)-1.tif:0001-0383-0477:1,0.747,78.814,64.915,4.237,0.169,-2.386,4.187
8,ms523(a1-b5)-1.tif:0001-0683-0878:1,0.488,147.627,115.254,2.373,1.186,26.565,2.628
9,ms523(a1-b5)-1.tif:0001-0793-0955:1,0.747,159.831,133.898,4.237,1.017,13.496,4.303
10,ms523(a1-b5)-1.tif:0001-0838-0805:1,0.546,135.763,140.678,1.356,2.881,64.799,3.133
11,ms523(a1-b5)-1.tif:0001-0850-0781:1,0.575,130.847,143.898,3.220,0.339,6.340,3.182
12,ms523(a1-b5)-1.tif:0001-0818-0524:1,0.546,88.644,137.288,0.508,2.881,80.538,2.972
13,ms523(a1-b5)-1.tif:0001-0842-0495:1,0.804,82.203,141.356,3.559,2.881,38.991,4.659
14,ms523(a1-b5)-1.tif:0001-0501-1034:1,0.287,174.576,84.746,1.356,0.508,20.556,1.469
15,ms523(a1-b5)-1.tif:0001-0511-1001:1,0.402,168.644,86.610,2.203,0.169,-4.399,2.271
16,ms523(a1-b5)-1.tif:0001-0644-0951:1,0.460,160.000,108.814,2.373,0.847,19.654,2.539
17,ms523(a1-b5)-1.tif:0001-0656-0921:1,0.373,155.254,110.847,1.864,0.678,19.983,2.037
18,ms523(a1-b5)-1.tif:0001-0451-0803:1,0.402,135.254,75.932,1.864,1.186,-38.660,2.194
19,ms523(a1-b5)-1.tif:0001-0449-0784:1,0.488,131.695,75.932,2.542,0.508,-14.036,2.660
20,ms523(a1-b5)-1.tif:0001-0242-0700:1,0.517,117.288,41.017,2.881,0.169,6.710,2.947
21,ms523(a1-b5)-1.tif:0001-0201-0650:1,0.603,108.475,34.068,3.390,0.169,-2.862,3.397
22,ms523(a1-b5)-1.tif:0001-0109-0412:1,0.460,68.644,18.475,2.542,0.169,0.000,2.488
23,ms523(a1-b5)-1.tif:0001-0089-0428:1,0.488,72.373,13.898,0.508,2.542,79.380,2.660
24,ms523(a1-b5)-1.tif:0001-0121-0277:1,0.575,45.424,20.000,3.051,1.017,18.435,3.216
25,ms523(a1-b5)-1.tif:0001-0152-0295:1,0.431,49.831,24.746,0.508,2.203,77.005,2.305
26,ms523(a1-b5)-1.tif:0001-0639-0181:1,0.373,30.000,107.627,1.525,1.525,41.634,2.077
27,ms523(a1-b5)-1.tif:0001-0618-0212:1,0.804,34.068,103.559,3.898,2.373,31.329,4.516
28,ms523(a1-b5)-1.tif:0001-0897-0281:1,0.316,47.458,151.186,0.508,1.695,-78.690,1.754
29,ms523(a1-b5)-1.tif:0001-1010-0194:1,0.402,31.864,170.847,2.034,0.847,26.565,2.226
30,ms523(a1-b5)-1.tif:0001-0962-0371:1,0.373,62.881,162.034,0.000,2.034,90.000,2.034
31,ms523(a1-b5)-1.tif:0001-0238-1149:1,0.575,193.220,39.831,3.051,1.017,18.435,3.216
32,ms523(a1-b5)-1.tif:0001-0242-1117:1,0.431,188.305,40.678,2.203,0.847,-15.945,2.394
33,ms523(a1-b5)-10.tif:0001-0243-0566:1,0.546,94.915,40.169,2.203,2.203,47.121,3.117
34,ms523(a1-b5)-10.tif:0001-0287-0684:1,0.488,115.254,47.627,1.525,2.203,55.305,2.695
35,ms523(a1-b5)-10.tif:0001-0264-0704:1,0.259,118.983,44.237,0.678,1.186,60.255,1.416
36,ms523(a1-b5)-10.tif:0001-0398-0391:1,0.575,65.424,66.271,1.864,2.542,53.746,3.166
37,ms523(a1-b5)-10.tif:0001-0222-0197:1,0.603,31.695,37.627,3.390,0.000,0.000,3.390
