 ,Label,Area,BX,BY,Width,Height,Angle,Length
61,c54(a1-b5)-10.tif:0001-0999-1116:1,0.259,188.814,168.814,0.678,1.186,60.255,1.318
62,c54(a1-b5)-10.tif:0001-1005-1245:1,0.201,211.017,169.831,0.000,1.017,90.000,1.017
63,c54(a1-b5)-10.tif:0001-1015-1249:1,0.287,211.186,171.525,0.847,1.186,-54.462,1.537
64,c54(a1-b5)-10.tif:0001-0891-1207:1,0.431,203.898,150.169,1.356,1.864,-56.310,2.351
65,c54(a1-b5)-10.tif:0001-0702-1137:1,0.460,191.525,118.983,2.542,0.169,3.814,2.601
66,c54(a1-b5)-10.tif:0001-0706-1111:1,0.546,186.949,119.153,2.881,1.186,19.440,3.042
67,c54(a1-b5)-10.tif:0001-0658-0990:1,0.316,167.119,111.017,1.356,1.017,-36.870,1.695
68,c54(a1-b5)-10.tif:0001-0610-0965:1,0.431,162.542,103.220,2.203,0.508,-8.746,2.305
69,c54(a1-b5)-10.tif:0001-0686-0863:1,0.287,145.593,115.932,1.356,0.678,26.565,1.516
70,c54(a1-b5)-10.tif:0001-0668-0888:1,0.316,150.339,112.373,0.339,1.695,78.690,1.728
71,c54(a1-b5)-10.tif:0001-0697-0874:1,0.172,147.797,117.966,0.678,0.508,-36.870,0.883
72,c54(a1-b5)-10.tif:0001-0938-0935:1,0.575,157.458,157.797,2.203,2.542,-47.121,3.285
73,c54(a1-b5)-10.tif:0001-0908-0901:1,0.460,151.695,153.220,2.203,1.356,-31.608,2.539
74,c54(a1-b5)-10.tif:0001-0967-1207:1,0.230,204.576,163.390,0.000,1.186,90.000,1.130
75,c54(a1-b5)-10.tif:0001-0617-1209:1,0.488,203.729,104.237,2.542,0.847,-19.654,2.645
76,c54(a1-b5)-10.tif:0001-0733-1287:1,0.345,217.966,123.390,0.339,1.864,100.305,1.839
77,c54(a1-b5)-10.tif:0001-0736-1264:1,0.345,213.390,124.746,1.864,0.169,-174.806,1.822
78,c54(a1-b5)-10.tif:0001-0008-0935:1,0.287,158.475,0.678,0.169,1.525,97.125,1.486
79,c54(a1-b5)-10.tif:0001-0034-0940:1,0.373,159.322,4.746,0.169,2.034,85.236,2.046
80,c54(a1-b5)-10.tif:0001-0037-1136:1,0.402,192.034,5.424,1.017,1.864,-61.390,2.173
81,c54(a1-b5)-10.tif:0001-0070-1148:1,0.488,193.898,10.847,1.525,2.203,-55.305,2.695
82,c54(a1-b5)-10.tif:0001-0061-1101:1,0.517,185.254,10.000,2.881,0.847,-17.354,2.934
83,c54(a1-b5)-10.tif:0001-0074-0870:1,0.488,146.441,11.695,2.034,1.864,-42.510,2.721
84,c54(a1-b5)-10.tif:0001-0040-0844:1,0.891,141.356,4.915,3.390,3.729,-47.726,5.039
85,c54(a1-b5)-10.tif:0001-0015-0864:1,0.259,146.441,1.864,0.000,1.356,90.000,1.356
86,c54(a1-b5)-10.tif:0001-0077-0791:1,0.575,132.881,12.203,2.542,1.864,-36.254,3.142
87,c54(a1-b5)-10.tif:0001-0043-0754:1,0.546,126.610,6.441,2.542,1.695,-33.690,3.103
88,c54(a1-b5)-10.tif:0001-0024-0774:1,0.345,131.186,3.220,0.000,1.864,90.000,1.808
89,c54(a1-b5)-10.tif:0001-0282-1223:1,0.316,206.441,47.797,1.695,0.169,0.000,1.699
90,c54(a1-b5)-10.tif:0001-0428-0819:1,0.316,138.475,71.864,0.847,1.525,66.038,1.769
91,c54(a1-b5)-10.tif:0001-0415-0745:1,0.431,126.102,69.322,0.508,2.203,74.055,2.329
92,c54(a1-b5)-10.tif:0001-0467-0844:1,0.460,142.373,78.136,1.525,2.034,-53.130,2.509
93,c54(a1-b5)-10.tif:0001-0258-0256:1,0.431,42.542,42.881,1.695,1.695,-45.000,2.397
94,c54(a1-b5)-10.tif:0001-0150-0041:1,0.402,6.949,24.407,0.169,2.203,-85.601,2.271
95,c54(a1-b5)-10.tif:0001-0232-0235:1,0.517,39.153,38.136,1.525,2.542,-56.310,2.947
96,c54(a1-b5)-10.tif:0001-0471-0141:1,0.431,23.051,79.153,1.864,1.525,-41.987,2.329
97,c54(a1-b5)-10.tif:0001-0419-0114:1,0.402,18.644,70.339,1.525,1.525,-45.000,2.159
98,c54(a1-b5)-10.tif:0001-0464-0182:1,0.316,30.847,77.797,0.169,1.695,90.000,1.699
99,c54(a1-b5)-10.tif:0001-0430-0554:1,0.603,92.373,72.203,3.220,1.356,-22.834,3.442
100,c54(a1-b5)-10.tif:0001-0455-0605:1,0.517,101.186,76.780,2.712,0.847,17.354,2.859
101,c54(a1-b5)-10.tif:0001-0461-0576:1,0.546,96.271,77.797,2.881,0.678,13.241,3.015
102,c54(a1-b5)-10.tif:0001-0419-0517:1,0.488,86.271,71.017,2.712,0.000,0.000,2.712
103,c54(a1-b5)-10.tif:0001-0132-0398:1,0.287,67.288,21.695,0.508,1.356,-69.444,1.469
104,c54(a1-b5)-10.tif:0001-0143-0494:1,0.373,82.712,24.237,2.034,0.169,4.764,2.037
105,c54(a1-b5)-10.tif:0001-0603-0529:1,0.373,89.492,101.186,0.339,2.034,-80.538,2.062
106,c54(a1-b5)-10.tif:0001-0631-0432:1,0.316,72.542,106.610,1.525,0.678,23.962,1.721
107,c54(a1-b5)-10.tif:0001-0601-0378:1,0.402,63.559,101.017,1.017,1.864,-61.390,2.173
108,c54(a1-b5)-10.tif:0001-0763-0184:1,0.546,29.831,128.644,2.712,1.356,-26.565,3.032
109,c54(a1-b5)-10.tif:0001-0782-0113:1,0.373,18.983,131.695,0.339,1.864,100.305,1.951
110,c54(a1-b5)-10.tif:0001-0893-0187:1,0.603,31.017,149.831,1.525,3.051,-60.945,3.437
111,c54(a1-b5)-10.tif:0001-0868-0066:1,0.546,11.017,145.593,0.508,3.051,99.462,3.103
112,c54(a1-b5)-10.tif:0001-0877-0415:1,0.546,69.661,147.288,1.356,2.712,-63.435,3.032
113,c54(a1-b5)-10.tif:0001-0883-0607:1,0.517,102.034,148.644,1.864,2.203,-52.431,2.894
114,c54(a1-b5)-10.tif:0001-0563-0209:1,0.575,34.407,94.237,2.034,2.542,-49.399,3.212
115,c54(a1-b5)-10.tif:0001-0579-0265:1,0.460,43.898,97.458,2.203,1.356,-31.608,2.539
116,c54(a1-b5)-10.tif:0001-0798-0263:1,0.488,43.390,134.746,2.542,1.186,26.565,2.731
117,c54(a1-b5)-10.tif:0001-0811-0239:1,0.373,39.661,137.288,1.864,0.508,-10.305,1.973
118,c54(a1-b5)-10.tif:0001-0898-0294:1,0.402,48.814,151.695,2.034,1.017,-26.565,2.274
119,c54(a1-b5)-10.tif:0001-0893-0274:1,0.546,44.915,151.356,3.051,0.169,3.180,3.059
120,c54(a1-b5)-10.tif:0001-0902-0564:1,0.460,94.746,152.034,1.695,1.864,-50.194,2.562
121,c54(a1-b5)-10.tif:0001-0875-0569:1,0.546,95.424,147.288,2.034,2.203,-49.399,3.040
122,c54(a1-b5)-2.tif:0001-0648-0254:1,0.603,42.542,108.305,1.186,3.220,-69.775,3.360
123,c54(a1-b5)-2.tif:0001-0593-0022:1,0.460,2.542,100.339,2.542,0.339,7.595,2.621
124,c54(a1-b5)-2.tif:0001-0778-0222:1,0.402,37.119,130.847,1.017,2.034,-63.435,2.274
125,c54(a1-b5)-2.tif:0001-0771-0594:1,0.460,100.169,129.661,1.017,2.203,-65.225,2.478
126,c54(a1-b5)-2.tif:0001-0732-0589:1,0.488,99.492,122.881,0.678,2.542,-75.069,2.686
127,c54(a1-b5)-2.tif:0001-0558-0496:1,0.575,83.390,93.220,1.356,2.881,-64.799,3.236
128,c54(a1-b5)-2.tif:0001-0543-0462:1,0.460,77.966,90.847,0.678,2.373,-74.055,2.468
129,c54(a1-b5)-2.tif:0001-0832-0433:1,0.287,73.390,140.339,0.169,1.525,-82.875,1.473
130,c54(a1-b5)-2.tif:0001-0076-0694:1,0.575,117.288,11.356,0.847,3.051,-71.565,3.182
131,c54(a1-b5)-2.tif:0001-0061-0774:1,0.546,130.508,8.983,1.356,2.712,-63.435,3.032
132,c54(a1-b5)-2.tif:0001-0068-0672:1,0.431,113.559,10.508,0.847,2.203,-68.962,2.394
133,c54(a1-b5)-2.tif:0001-0194-0583:1,0.575,98.305,31.356,1.017,3.051,-71.565,3.216
134,c54(a1-b5)-2.tif:0001-0341-0834:1,0.546,140.000,57.458,2.881,0.678,-13.241,3.015
135,c54(a1-b5)-2.tif:0001-0300-0999:1,0.689,167.797,49.831,3.220,2.203,-34.380,3.888
136,c54(a1-b5)-2.tif:0001-0265-0964:1,0.575,162.203,43.898,2.542,2.034,-40.601,3.212
137,c54(a1-b5)-2.tif:0001-0395-1078:1,0.431,181.695,66.780,2.203,0.508,-12.995,2.329
138,c54(a1-b5)-2.tif:0001-0120-1163:1,0.287,197.119,19.661,0.169,1.525,-90.000,1.586
139,c54(a1-b5)-2.tif:0001-0132-1119:1,0.460,189.153,21.186,1.017,2.373,-66.801,2.582
140,c54(a1-b5)-2.tif:0001-0982-0806:1,0.402,136.610,165.424,0.169,2.203,85.601,2.150
141,c54(a1-b5)-2.tif:0001-1003-0795:1,0.402,134.237,169.153,1.017,1.864,63.435,2.173
142,c54(a1-b5)-2.tif:0001-1010-0806:1,0.402,135.763,170.508,1.695,1.525,-41.987,2.243
143,c54(a1-b5)-2.tif:0001-0920-0665:1,0.488,112.034,154.746,1.525,2.373,-60.255,2.791
144,c54(a1-b5)-2.tif:0001-0817-0612:1,0.402,102.712,138.475,2.203,0.000,0.000,2.147
145,c54(a1-b5)-2.tif:0001-0818-0640:1,0.345,107.627,138.644,1.864,0.169,5.194,1.924
146,c54(a1-b5)-2.tif:0001-0774-0667:1,0.575,112.034,130.169,2.203,2.203,-47.121,3.196
147,c54(a1-b5)-2.tif:0001-0747-0644:1,0.517,108.136,125.763,2.203,1.864,-40.236,2.894
148,c54(a1-b5)-2.tif:0001-0671-0685:1,0.747,115.932,111.695,0.508,4.237,-82.875,4.205
149,c54(a1-b5)-2.tif:0001-0971-0541:1,0.259,91.525,163.898,0.508,1.356,-69.444,1.429
150,c54(a1-b5)-2.tif:0001-0990-0547:1,0.259,92.542,167.288,0.508,1.186,-66.801,1.323
151,c54(a1-b5)-2.tif:0001-0948-0417:1,0.575,70.169,159.322,1.186,2.881,112.380,3.148
152,c54(a1-b5)-2.tif:0001-0801-0423:1,0.345,71.525,134.915,0.508,1.864,-74.745,1.894
153,c54(a1-b5)-2.tif:0001-0819-0456:1,0.345,76.610,138.305,1.525,1.017,-33.690,1.787
154,c54(a1-b5)-2.tif:0001-0843-0488:1,0.287,82.203,142.373,1.186,1.017,-40.601,1.606
155,c54(a1-b5)-2.tif:0001-0611-0581:1,0.517,97.288,102.881,2.542,1.356,-28.072,2.832
156,c54(a1-b5)-2.tif:0001-0083-0111:1,0.460,18.305,13.051,1.017,2.203,-66.801,2.478
157,c54(a1-b5)-2.tif:0001-0075-0073:1,0.488,11.695,11.525,1.356,2.373,-60.255,2.733
158,c54(a1-b5)-2.tif:0001-0348-0210:1,0.402,35.085,58.136,1.186,1.864,-53.973,2.288
159,c54(a1-b5)-2.tif:0001-0405-0193:1,0.517,32.373,67.288,0.847,2.712,-72.646,2.859
160,c54(a1-b5)-2.tif:0001-0227-0165:1,0.373,27.458,37.627,1.186,1.695,-59.036,2.037
161,c54(a1-b5)-2.tif:0001-0407-0034:1,0.373,4.915,68.644,1.864,0.847,28.610,2.021
162,c54(a1-b5)-2.tif:0001-0097-0445:1,0.316,74.746,15.932,1.356,1.186,-36.870,1.765
163,c54(a1-b5)-3.tif:0002-0691-0667:2,0.747,111.017,116.610,4.068,1.017,-14.036,4.193
164,c54(a1-b5)-3.tif:0002-0491-0868:2,0.402,146.949,82.203,0.508,2.203,75.964,2.220
165,c54(a1-b5)-3.tif:0002-0520-0862:2,0.517,145.932,86.780,0.339,2.881,83.290,2.957
166,c54(a1-b5)-3.tif:0002-0553-0908:2,0.460,153.729,92.542,0.508,2.542,-78.690,2.549
167,c54(a1-b5)-3.tif:0002-0354-0741:2,0.517,124.576,58.983,2.034,2.203,-47.291,2.957
168,c54(a1-b5)-3.tif:0002-0405-0627:2,0.201,105.932,68.305,0.678,0.678,-45.000,0.959
169,c54(a1-b5)-3.tif:0002-0426-0896:2,0.460,151.864,71.017,0.169,2.542,-85.914,2.496
170,c54(a1-b5)-3.tif:0002-0467-0903:2,0.488,152.712,77.966,0.847,2.542,-71.565,2.717
171,c54(a1-b5)-3.tif:0002-0434-1023:2,0.373,173.390,72.542,0.000,2.034,-90.000,2.034
172,c54(a1-b5)-3.tif:0002-0099-0665:2,0.776,111.864,14.915,1.864,3.898,-65.376,4.348
173,c54(a1-b5)-3.tif:0001-0343-0361:1,0.546,60.000,57.288,2.373,1.864,-38.157,2.983
174,c54(a1-b5)-3.tif:0001-0068-0497:1,0.460,83.051,11.017,2.373,1.017,-23.199,2.582
175,c54(a1-b5)-3.tif:0001-0107-0890:1,0.460,150.169,17.119,1.525,2.034,-53.130,2.577
176,c54(a1-b5)-3.tif:0001-0048-0870:1,0.259,146.949,7.966,1.186,0.508,-23.199,1.365
177,c54(a1-b5)-3.tif:0001-0048-0381:1,0.460,63.390,7.966,2.542,0.508,7.595,2.527
178,c54(a1-b5)-3.tif:0001-0026-0473:1,0.345,80.000,3.559,0.339,1.864,78.690,1.839
179,c54(a1-b5)-3.tif:0001-0040-0932:1,0.402,157.627,5.763,0.847,2.034,-63.435,2.226
180,c54(a1-b5)-3.tif:0001-0091-1043:1,0.517,176.441,14.068,0.847,2.712,69.444,2.859
181,c54(a1-b5)-3.tif:0001-0122-1039:1,0.603,175.932,18.983,0.339,3.390,84.289,3.407
182,c54(a1-b5)-3.tif:0001-0469-1316:1,0.575,222.373,78.136,1.525,2.881,-64.799,3.285
183,c54(a1-b5)-3.tif:0001-0230-0780:1,0.689,131.186,37.458,2.203,3.220,-57.724,3.917
184,c54(a1-b5)-3.tif:0001-0273-0847:1,0.373,142.881,45.593,1.356,1.525,-48.366,1.999
185,c54(a1-b5)-3.tif:0001-0368-0789:1,0.316,133.390,61.695,0.847,1.525,-60.945,1.769
186,c54(a1-b5)-3.tif:0001-0813-1250:1,0.373,211.017,137.627,1.864,0.508,15.255,1.973
187,c54(a1-b5)-3.tif:0001-0747-1105:1,0.402,187.119,125.593,0.508,2.203,-75.964,2.220
188,c54(a1-b5)-3.tif:0001-0647-0848:1,0.431,143.051,108.814,1.525,1.864,50.711,2.402
189,c54(a1-b5)-3.tif:0001-0665-0825:1,0.402,139.322,111.864,1.186,1.864,61.390,2.132
190,c54(a1-b5)-3.tif:0001-0685-0741:1,0.431,125.424,115.085,0.508,2.203,-77.005,2.329
191,c54(a1-b5)-3.tif:0001-0581-1088:1,0.316,183.898,97.966,1.186,1.186,-41.186,1.680
192,c54(a1-b5)-3.tif:0001-0557-1069:1,0.287,180.847,93.898,0.847,1.186,-54.462,1.447
193,c54(a1-b5)-3.tif:0001-0873-1138:1,0.632,192.203,146.441,1.525,3.220,-65.772,3.591
194,c54(a1-b5)-3.tif:0001-0898-1261:1,0.718,212.373,150.847,2.881,2.881,-46.736,4.076
195,c54(a1-b5)-3.tif:0001-0849-1298:1,0.287,220.000,143.220,0.169,1.525,-77.471,1.598
196,c54(a1-b5)-3.tif:0001-0801-1244:1,0.460,209.831,135.254,2.203,1.017,-24.775,2.478
197,c54(a1-b5)-3.tif:0001-0631-0796:1,0.460,134.407,105.932,1.186,2.203,-65.225,2.527
198,c54(a1-b5)-4.tif:0002-0454-0670:2,0.431,112.542,76.610,2.203,0.678,-17.103,2.305
199,c54(a1-b5)-4.tif:0002-0521-0839:2,0.402,142.034,87.288,0.339,2.203,-81.254,2.218
200,c54(a1-b5)-4.tif:0002-0467-0693:2,0.661,116.102,77.966,2.881,2.542,-41.186,3.723
201,c54(a1-b5)-4.tif:0002-0425-0622:2,0.431,104.237,71.864,2.373,0.339,-8.746,2.313
202,c54(a1-b5)-4.tif:0002-0693-0555:2,0.460,93.559,116.271,1.186,2.373,-61.699,2.577
203,c54(a1-b5)-4.tif:0002-0664-0539:2,0.431,90.847,111.525,1.017,2.203,-63.435,2.350
204,c54(a1-b5)-4.tif:0002-0257-1034:2,0.575,174.068,42.712,2.542,1.864,-36.254,3.153
205,c54(a1-b5)-4.tif:0002-0410-1015:2,0.345,171.356,68.983,1.525,1.017,-33.690,1.833
206,c54(a1-b5)-4.tif:0002-0424-1034:2,0.316,175.254,71.017,0.169,1.695,90.000,1.612
207,c54(a1-b5)-4.tif:0002-0317-0819:2,0.402,137.966,53.051,1.695,1.356,-38.660,2.171
208,c54(a1-b5)-4.tif:0002-0323-0735:2,0.488,124.407,53.390,0.508,2.712,-79.380,2.759
209,c54(a1-b5)-4.tif:0002-0351-0752:2,0.517,126.780,58.136,1.356,2.712,-61.928,2.956
210,c54(a1-b5)-4.tif:0002-0249-0708:2,0.661,119.661,40.339,0.847,3.729,-79.695,3.806
211,c54(a1-b5)-4.tif:0002-0308-0835:2,0.517,140.508,51.356,2.203,1.864,-40.236,2.886
212,c54(a1-b5)-4.tif:0002-0774-0625:2,0.431,105.424,130.169,1.186,2.034,-63.435,2.313
213,c54(a1-b5)-4.tif:0002-0702-0509:2,0.517,85.593,117.797,1.356,2.542,-64.983,2.842
214,c54(a1-b5)-4.tif:0002-0737-0514:2,0.517,86.949,123.559,0.339,2.881,83.290,2.817
215,c54(a1-b5)-4.tif:0002-0906-0418:2,0.316,70.678,152.712,0.508,1.695,-73.301,1.770
216,c54(a1-b5)-4.tif:0002-0893-0629:2,0.201,106.102,151.186,1.017,0.508,30.964,1.062
217,c54(a1-b5)-4.tif:0002-0344-0379:2,0.402,63.559,57.458,1.356,1.695,-51.340,2.171
218,c54(a1-b5)-4.tif:0002-0402-0219:2,0.517,35.932,67.458,2.542,1.525,-28.072,2.922
219,c54(a1-b5)-4.tif:0002-0499-0156:2,0.431,26.102,83.559,0.847,2.203,-68.962,2.361
220,c54(a1-b5)-4.tif:0002-0080-0818:2,0.373,137.627,13.390,2.034,0.339,4.764,2.050
221,c54(a1-b5)-4.tif:0002-0053-0598:2,0.402,100.339,8.814,2.203,0.508,-8.746,2.244
222,c54(a1-b5)-4.tif:0002-0081-0610:2,0.603,101.864,13.220,3.220,1.186,-20.225,3.432
223,c54(a1-b5)-4.tif:0002-0121-0504:2,0.316,84.746,20.169,1.525,0.847,23.962,1.630
224,c54(a1-b5)-4.tif:0002-0057-0786:2,0.373,133.051,8.644,0.508,2.034,-74.745,1.995
225,c54(a1-b5)-4.tif:0002-0287-0849:2,0.345,143.051,48.305,1.864,0.678,-19.983,1.904
226,c54(a1-b5)-4.tif:0002-0277-1096:2,0.431,185.085,46.102,1.525,1.864,-53.973,2.356
227,c54(a1-b5)-4.tif:0002-0330-1134:2,0.287,191.695,55.424,1.017,1.186,-54.462,1.443
228,c54(a1-b5)-4.tif:0002-0133-0980:2,0.575,165.254,21.186,1.695,2.712,-57.995,3.154
229,c54(a1-b5)-4.tif:0002-0815-0187:2,0.287,31.017,137.966,1.525,0.508,-18.435,1.528
230,c54(a1-b5)-4.tif:0002-0963-0222:2,0.345,37.458,162.373,0.339,1.864,100.305,1.812
231,c54(a1-b5)-4.tif:0002-0939-0400:2,0.431,67.458,157.966,0.678,2.373,74.055,2.386
232,c54(a1-b5)-4.tif:0002-0729-0387:2,0.373,64.576,123.220,2.034,0.847,18.435,2.093
233,c54(a1-b5)-4.tif:0002-0704-0183:2,0.661,30.000,117.797,2.034,3.220,-56.310,3.692
234,c54(a1-b5)-4.tif:0002-0753-0213:2,0.718,35.085,125.932,2.034,3.559,-59.036,4.026
235,c54(a1-b5)-5.tif:0001-0242-0448:1,0.488,75.085,40.169,1.864,1.864,-45.000,2.638
236,c54(a1-b5)-5.tif:0001-0318-0117:1,0.402,19.153,53.051,1.525,1.695,-48.013,2.243
237,c54(a1-b5)-5.tif:0001-0180-0551:1,0.460,92.712,29.492,1.525,2.203,-53.130,2.601
238,c54(a1-b5)-5.tif:0001-0339-0476:1,0.345,79.831,57.458,1.864,0.000,0.000,1.921
239,c54(a1-b5)-5.tif:0001-0381-0338:1,0.373,57.288,63.559,0.169,2.034,-85.236,2.046
240,c54(a1-b5)-5.tif:0001-0407-0190:1,0.517,32.034,67.627,0.508,2.881,-79.992,2.861
241,c54(a1-b5)-5.tif:0001-0120-0039:1,0.431,5.932,19.492,1.525,1.864,48.013,2.402
242,c54(a1-b5)-5.tif:0001-0124-0203:1,0.488,33.729,20.000,1.525,2.203,-57.265,2.695
243,c54(a1-b5)-5.tif:0001-0299-1306:1,0.546,220.678,49.322,1.356,2.712,-63.435,3.032
244,c54(a1-b5)-5.tif:0001-0329-1306:1,0.488,220.847,54.576,1.186,2.373,66.801,2.628
245,c54(a1-b5)-5.tif:0001-0344-1318:1,0.431,223.051,57.288,0.847,2.203,-65.225,2.434
