 ,Label,Area,BX,BY,Width,Height,Angle,Length
50,pdc29(a1-b1)-2.tif:0001-0473-0962:1,0.402,162.881,79.153,0.339,2.203,81.254,2.173
51,pdc29(a1-b1)-2.tif:0001-0456-0962:1,0.345,162.881,76.441,0.508,1.864,74.745,1.864
52,pdc29(a1-b1)-2.tif:0001-0771-1144:1,0.517,193.051,129.661,1.864,2.203,49.764,2.807
53,pdc29(a1-b1)-2.tif:0001-0677-1295:1,0.747,217.797,113.559,3.390,2.542,34.992,4.204
54,pdc29(a1-b1)-3.tif:0001-0527-0692:1,0.345,116.780,88.644,1.186,1.525,-48.814,1.924
55,pdc29(a1-b1)-3.tif:0001-0558-0706:1,0.460,119.153,93.559,1.186,2.203,-58.392,2.579
56,pdc29(a1-b1)-3.tif:0001-0448-0496:1,0.373,83.220,75.593,1.864,0.847,-24.444,2.021
57,pdc29(a1-b1)-3.tif:0001-0461-0530:1,0.373,88.983,77.797,1.864,0.847,-19.983,2.077
58,pdc29(a1-b1)-3.tif:0001-0565-0934:1,0.488,157.458,94.746,1.695,2.034,-50.194,2.648
59,pdc29(a1-b1)-3.tif:0001-0622-0413:1,0.431,69.492,104.407,1.186,2.203,-65.225,2.426
60,pdc29(a1-b1)-3.tif:0001-0678-0608:1,0.460,103.051,113.729,0.169,2.542,85.914,2.496
61,pdc29(a1-b1)-3.tif:0001-0302-1272:1,0.488,214.407,50.678,2.542,1.017,-20.556,2.791
62,pdc29(a1-b1)-3.tif:0001-0287-1239:1,0.488,208.814,48.305,2.542,0.847,-21.801,2.752
63,pdc29(a1-b1)-3.tif:0001-0305-1012:1,0.373,171.356,50.678,0.339,2.034,80.538,2.062
64,pdc29(a1-b1)-3.tif:0001-0325-1005:1,0.345,169.831,54.407,1.017,1.525,-56.310,1.881
65,pdc29(a1-b1)-3.tif:0001-0039-1206:1,0.402,203.729,5.932,1.525,1.525,-45.000,2.159
66,pdc29(a1-b1)-3.tif:0001-0065-1230:1,0.546,207.627,9.831,1.864,2.373,-51.843,2.983
67,pdc29(a1-b1)-3.tif:0001-0071-0910:1,0.431,153.390,11.356,1.864,1.356,-36.027,2.351
68,pdc29(a1-b1)-3.tif:0001-0028-1319:1,0.402,222.712,4.068,1.695,1.356,38.660,2.171
69,pdc29(a1-b1)-3.tif:0001-0637-1003:1,0.488,169.661,106.780,0.847,2.542,-72.646,2.717
70,pdc29(a1-b1)-3.tif:0001-0611-1016:1,0.373,171.356,103.390,1.864,0.508,-18.435,2.002
71,pdc29(a1-b1)-3.tif:0001-0596-0795:1,0.431,134.068,100.169,1.525,1.864,-50.711,2.418
72,pdc29(a1-b1)-3.tif:0001-0610-0808:1,0.402,136.102,102.881,1.864,1.186,-32.471,2.288
73,pdc29(a1-b1)-3.tif:0001-0722-0230:1,0.373,38.305,121.695,1.356,1.525,-48.366,1.999
74,pdc29(a1-b1)-3.tif:0001-0728-0258:1,0.517,42.373,123.051,2.712,0.847,-17.354,2.859
75,pdc29(a1-b1)-3.tif:0001-0910-0372:1,0.431,61.864,154.237,2.373,0.169,-4.086,2.376
76,pdc29(a1-b1)-3.tif:0001-0100-0390:1,0.546,65.932,15.424,0.508,3.051,80.538,3.103
77,pdc29(a1-b1)-4.tif:0001-0082-1059:1,0.460,178.475,13.220,2.203,1.356,-33.690,2.515
78,pdc29(a1-b1)-4.tif:0001-0060-1046:1,0.373,176.610,9.492,1.525,1.356,-37.875,1.986
79,pdc29(a1-b1)-4.tif:0001-0030-0878:1,0.460,147.966,4.068,1.695,2.034,-50.194,2.594
80,pdc29(a1-b1)-4.tif:0001-0071-0786:1,0.603,132.034,10.847,2.373,2.373,-45.000,3.356
81,pdc29(a1-b1)-4.tif:0001-0059-0874:1,0.345,147.288,9.661,1.695,0.847,-26.565,1.820
82,pdc29(a1-b1)-4.tif:0001-0157-0914:1,0.259,154.407,26.271,1.017,0.847,-33.690,1.271
83,pdc29(a1-b1)-4.tif:0001-0159-0963:1,0.316,162.542,26.441,1.356,1.186,-36.870,1.682
84,pdc29(a1-b1)-4.tif:0001-0515-0205:1,0.488,33.898,86.271,1.695,2.203,-52.431,2.780
85,pdc29(a1-b1)-4.tif:0001-0386-0096:1,0.345,16.102,64.576,0.508,1.864,-74.745,1.933
86,pdc29(a1-b1)-4.tif:0001-0374-0296:1,0.373,50.169,62.373,0.000,2.034,-90.000,1.949
87,pdc29(a1-b1)-4.tif:0001-0378-0230:1,0.230,38.475,63.898,1.186,0.508,-23.199,1.260
88,pdc29(a1-b1)-4.tif:0001-0715-0364:1,0.402,61.017,120.508,1.525,1.525,-48.013,2.237
89,pdc29(a1-b1)-4.tif:0001-0728-0375:1,0.316,63.051,122.881,1.186,1.186,-41.186,1.758
90,pdc29(a1-b1)-4.tif:0001-0587-0684:1,0.575,114.746,98.475,2.373,2.203,-45.000,3.277
91,pdc29(a1-b1)-4.tif:0001-0501-0566:1,0.402,95.254,84.237,1.525,1.525,-45.000,2.159
92,pdc29(a1-b1)-4.tif:0001-0510-0615:1,0.431,104.068,85.424,0.508,2.203,81.254,2.305
93,pdc29(a1-b1)-4.tif:0001-0524-0530:1,0.345,89.153,88.305,1.525,1.186,-37.875,1.944
94,pdc29(a1-b1)-4.tif:0001-0851-0856:1,0.431,144.237,143.559,1.864,1.525,-36.027,2.329
95,pdc29(a1-b1)-4.tif:0001-0583-1103:1,0.431,186.271,97.966,1.525,1.695,-48.013,2.318
96,pdc29(a1-b1)-4.tif:0001-0595-0880:1,0.460,147.966,100.508,2.542,0.678,-14.931,2.577
97,pdc29(a1-b1)-4.tif:0001-0592-0932:1,0.460,157.119,99.492,1.864,1.695,-42.274,2.478
98,pdc29(a1-b1)-4.tif:0001-0577-0911:1,0.460,153.390,97.119,2.203,1.525,-31.608,2.601
99,pdc29(a1-b1)-4.tif:0001-0485-0797:1,0.402,134.407,81.356,1.356,1.695,-51.340,2.171
100,pdc29(a1-b1)-4.tif:0001-0778-0988:1,0.488,166.441,131.186,2.203,1.525,-37.569,2.759
101,pdc29(a1-b1)-4.tif:0001-0815-1283:1,0.402,216.441,137.627,2.034,1.017,-26.565,2.274
102,pdc29(a1-b1)-4.tif:0001-0601-1061:1,0.431,178.814,101.186,2.034,1.356,-33.690,2.444
103,pdc29(a1-b1)-4.tif:0001-0614-1109:1,0.517,187.288,102.881,1.525,2.373,-54.462,2.852
104,pdc29(a1-b1)-4.tif:0001-0244-0712:1,0.460,119.831,40.508,1.695,1.864,-47.726,2.562
105,pdc29(a1-b1)-4.tif:0001-0246-0870:1,0.488,146.610,40.847,1.864,1.864,137.490,2.638
106,pdc29(a1-b1)-4.tif:0001-0136-1005:1,0.431,169.661,22.203,1.356,1.864,-56.310,2.351
107,pdc29(a1-b1)-4.tif:0001-0358-1151:1,0.373,194.407,60.169,1.525,1.186,-38.660,2.012
108,pdc29(a1-b1)-4.tif:0001-0419-1293:1,0.431,218.305,70.339,1.864,1.525,-45.000,2.402
109,pdc29(a1-b1)-4.tif:0001-0095-1288:1,0.373,217.458,15.593,1.695,1.186,-34.992,2.102
110,pdc29(a1-b1)-4.tif:0001-0904-1127:1,0.460,190.169,152.373,1.695,1.864,-47.726,2.478
111,pdc29(a1-b1)-5.tif:0001-0024-0700:1,0.431,117.627,3.559,2.034,1.186,-30.256,2.327
112,pdc29(a1-b1)-5.tif:0001-0044-0713:1,0.488,120.339,6.271,1.186,2.542,-68.199,2.731
113,pdc29(a1-b1)-5.tif:0001-0171-0658:1,0.747,109.492,28.475,4.068,1.186,-16.260,4.253
114,pdc29(a1-b1)-5.tif:0001-0184-0696:1,0.345,117.458,30.508,1.186,1.525,-52.125,1.944
115,pdc29(a1-b1)-5.tif:0001-0468-0806:1,0.575,135.254,78.644,2.881,1.356,-25.201,3.236
116,pdc29(a1-b1)-5.tif:0001-0435-0587:1,0.603,97.797,73.390,3.390,0.678,-11.310,3.457
117,pdc29(a1-b1)-5.tif:0001-0466-0626:1,0.632,104.576,78.305,3.220,1.525,-25.346,3.537
118,pdc29(a1-b1)-5.tif:0001-0695-0632:1,0.460,106.610,116.780,1.186,2.203,-61.699,2.579
119,pdc29(a1-b1)-5.tif:0001-0691-0439:1,0.460,73.559,116.271,1.864,1.695,42.274,2.562
120,pdc29(a1-b1)-5.tif:0001-0655-0431:1,0.431,72.034,110.508,2.203,1.186,-28.301,2.426
121,pdc29(a1-b1)-5.tif:0001-0299-0599:1,0.345,101.186,49.831,0.678,1.695,-68.199,1.825
122,pdc29(a1-b1)-5.tif:0001-0870-0291:1,0.546,47.966,146.949,2.881,1.017,-18.435,3.109
123,pdc29(a1-b1)-5.tif:0001-0858-0259:1,0.373,42.881,145.254,2.034,0.508,-18.435,2.111
124,pdc29(a1-b1)-5.tif:0001-0701-0178:1,0.316,29.661,118.305,1.186,1.186,-45.000,1.680
125,pdc29(a1-b1)-5.tif:0001-0641-0319:1,0.517,52.712,108.644,2.881,0.169,-3.180,2.940
126,pdc29(a1-b1)-5.tif:0001-0572-0389:1,0.431,64.915,96.441,2.034,1.186,-30.256,2.384
127,pdc29(a1-b1)-5.tif:0001-0727-0383:1,0.373,64.746,122.203,0.508,2.034,-80.538,2.084
128,pdc29(a1-b1)-5.tif:0001-0698-0314:1,0.431,52.203,118.136,2.203,0.508,12.995,2.305
129,pdc29(a1-b1)-5.tif:0001-0925-0616:1,0.373,103.559,156.271,1.864,1.017,-28.610,2.074
130,pdc29(a1-b1)-5.tif:0001-0240-0021:1,0.718,1.864,39.831,3.559,1.864,-28.610,4.094
131,pdc29(a1-b1)-5.tif:0001-0183-0221:1,0.316,36.780,30.678,1.525,0.847,-29.055,1.725
132,pdc29(a1-b1)-5.tif:0001-0020-0475:1,0.345,80.508,2.542,0.169,1.864,-79.695,1.822
133,pdc29(a1-b1)-5.tif:0001-0633-1175:1,0.517,197.797,106.949,2.712,0.847,-20.556,2.859
134,pdc29(a1-b1)-5.tif:0001-0958-0919:1,0.517,154.407,162.203,2.881,0.508,-10.008,2.861
135,pdc29(a1-b1)-5.tif:0001-1005-0919:1,0.575,154.407,169.661,2.881,1.525,-26.565,3.285
136,pdc29(a1-b1)-5.tif:0001-0731-0880:1,0.661,147.288,123.559,3.729,0.678,-10.305,3.790
137,pdc29(a1-b1)-5.tif:0001-0796-0996:1,0.603,167.458,134.068,2.881,1.864,-34.509,3.354
138,pdc29(a1-b1)-5.tif:0001-0454-0713:1,0.575,119.661,76.102,2.542,1.864,-40.601,3.142
139,pdc29(a1-b1)-5.tif:0001-0452-0638:1,0.862,105.932,75.763,4.576,1.864,-22.166,4.911
140,pdc29(a1-b1)-5.tif:0001-0452-0455:1,0.575,75.763,75.763,2.881,1.525,-30.466,3.238
141,pdc29(a1-b1)-5.tif:0001-0385-0635:1,0.488,106.949,64.237,1.356,2.203,-60.255,2.635
142,pdc29(a1-b1)-5.tif:0001-0413-0870:1,0.460,146.271,69.661,2.373,0.678,-15.945,2.468
143,pdc29(a1-b1)-6.tif:0003-0112-1155:3,0.575,194.915,17.797,1.864,2.542,-53.746,3.232
144,pdc29(a1-b1)-6.tif:0003-0050-1059:3,0.776,177.458,7.627,4.068,1.864,-24.624,4.451
145,pdc29(a1-b1)-6.tif:0003-0144-1165:3,0.575,197.458,22.881,0.169,3.220,-84.289,3.285
146,pdc29(a1-b1)-6.tif:0003-0040-1028:3,0.488,173.051,6.610,2.542,0.508,-11.310,2.638
147,pdc29(a1-b1)-6.tif:0003-0202-1055:3,0.517,177.458,33.898,2.881,0.678,-13.241,2.905
148,pdc29(a1-b1)-6.tif:0003-0164-0778:3,0.345,131.017,27.627,1.864,0.508,-19.983,1.894
149,pdc29(a1-b1)-6.tif:0003-0291-0694:3,0.575,116.102,48.983,3.220,0.678,-12.529,3.236
150,pdc29(a1-b1)-6.tif:0003-0313-0660:3,0.460,110.847,52.373,2.034,1.525,36.870,2.509
151,pdc29(a1-b1)-6.tif:0003-0572-0578:3,0.517,96.780,96.271,2.542,1.525,-29.745,2.887
152,pdc29(a1-b1)-6.tif:0003-0612-0509:3,0.488,84.915,103.729,2.712,0.169,0.000,2.714
153,pdc29(a1-b1)-6.tif:0003-0467-0404:3,0.546,67.288,78.305,2.373,1.864,35.538,2.983
154,pdc29(a1-b1)-6.tif:0003-0288-0510:3,0.603,85.085,47.797,2.712,2.034,-36.870,3.390
155,pdc29(a1-b1)-6.tif:0003-0409-0668:3,0.402,112.542,68.475,1.525,1.695,-48.013,2.243
156,pdc29(a1-b1)-6.tif:0003-0380-0811:3,0.517,136.441,63.559,2.203,1.695,-37.569,2.825
157,pdc29(a1-b1)-6.tif:0001-0931-0026:1,0.402,3.898,156.949,1.186,1.864,-53.973,2.288
158,pdc29(a1-b1)-6.tif:0001-0988-0053:1,0.517,7.627,167.458,2.881,0.169,-3.366,2.947
159,pdc29(a1-b1)-6.tif:0001-0831-0503:1,0.287,84.576,140.678,1.525,0.339,-12.529,1.508
160,pdc29(a1-b1)-6.tif:0001-0831-0487:1,0.287,82.034,140.508,1.186,0.847,39.806,1.447
161,pdc29(a1-b1)-6.tif:0001-0619-1024:1,0.747,172.034,103.559,3.220,2.712,-40.101,4.167
162,pdc29(a1-b1)-6.tif:0001-0606-0997:1,0.402,167.966,102.712,2.203,0.169,0.000,2.263
163,pdc29(a1-b1)-6.tif:0001-0745-0815:1,0.345,137.458,125.763,1.525,1.017,33.690,1.881
164,pdc29(a1-b1)-6.tif:0001-0715-1008:1,0.431,170.000,120.508,1.695,1.525,-41.987,2.318
165,pdc29(a1-b1)-6.tif:0001-0778-0908:1,0.517,152.881,131.017,2.203,1.695,-37.569,2.825
166,pdc29(a1-b1)-6.tif:0001-0627-1076:1,0.488,181.186,105.593,2.373,1.525,-32.735,2.791
167,pdc29(a1-b1)-6.tif:0001-0696-1343:1,0.345,227.627,117.119,0.169,1.864,-84.806,1.822
168,pdc29(a1-b1)-6.tif:0001-0222-0976:1,0.718,163.729,36.610,3.390,2.203,-30.964,4.012
169,pdc29(a1-b1)-6.tif:0001-0202-0960:1,0.373,162.712,33.220,0.169,2.034,85.236,2.046
170,pdc29(a1-b1)-6.tif:0001-0180-0801:1,0.345,135.085,30.000,1.525,1.017,-33.690,1.881
171,pdc29(a1-b1)-6.tif:0001-0172-0826:1,0.517,138.644,29.153,2.881,0.169,-3.366,2.947
172,pdc29(a1-b1)-6.tif:0001-0362-1054:1,0.488,177.797,60.339,1.695,2.034,-50.194,2.648
173,pdc29(a1-b1)-6.tif:0001-0368-0474:1,0.603,79.153,61.356,2.542,2.203,-40.914,3.444
174,pdc29(a1-b1)-6.tif:0001-0189-0145:1,0.345,23.898,31.356,1.356,1.356,-45.000,1.918
175,pdc29(a1-b1)-7.tif:0001-0339-0125:1,0.632,19.831,56.441,2.881,2.203,-39.094,3.509
176,pdc29(a1-b1)-7.tif:0001-0349-0163:1,0.345,26.780,58.814,1.695,0.847,-26.565,1.782
177,pdc29(a1-b1)-7.tif:0001-0424-0618:1,0.517,103.729,70.847,2.203,2.034,-42.709,2.942
178,pdc29(a1-b1)-7.tif:0001-0334-0573:1,0.546,95.763,56.102,2.881,1.017,-20.556,2.976
179,pdc29(a1-b1)-7.tif:0001-0401-0760:1,0.517,127.458,67.458,2.712,1.186,23.629,2.849
180,pdc29(a1-b1)-7.tif:0001-0741-0978:1,0.488,164.576,125.085,2.373,1.186,-26.565,2.653
181,pdc29(a1-b1)-7.tif:0001-0736-0942:1,0.603,157.966,124.407,3.390,0.678,8.531,3.358
182,pdc29(a1-b1)-7.tif:0001-0728-0896:1,0.517,150.508,123.390,2.881,0.169,-3.576,2.802
183,pdc29(a1-b1)-7.tif:0001-0561-1230:1,0.517,207.119,94.576,2.712,1.186,-23.629,2.849
184,pdc29(a1-b1)-7.tif:0001-0493-1103:1,0.345,186.102,83.559,1.864,0.000,0.000,1.780
185,pdc29(a1-b1)-7.tif:0001-0475-0900:1,0.316,151.695,80.339,1.695,0.508,-18.435,1.689
186,pdc29(a1-b1)-7.tif:0001-0138-0980:1,0.689,164.237,23.220,3.898,0.508,-4.970,3.921
187,pdc29(a1-b1)-7.tif:0001-0136-0950:1,0.632,159.322,23.051,3.559,0.169,-2.726,3.476
188,pdc29(a1-b1)-7.tif:0001-0294-0877:1,0.316,147.966,49.322,1.356,1.017,-36.870,1.695
189,pdc29(a1-b1)-7.tif:0001-0224-0625:1,0.431,104.746,37.966,2.373,0.169,-4.086,2.294
190,pdc29(a1-b1)-7.tif:0001-0017-0580:1,0.575,96.780,2.373,3.051,1.186,-18.435,3.244
191,pdc29(a1-b1)-7.tif:0001-0250-0080:1,0.287,12.881,42.034,1.356,0.678,-26.565,1.441
