 ,Label,Area,BX,BY,Width,Height,Angle,Length
97,ms542(a1-b4)-2.tif:0001-0803-1209:1,0.402,204.746,135.085,0.339,2.203,81.254,2.229
98,ms542(a1-b4)-2.tif:0001-0671-0991:1,0.431,167.119,113.051,1.864,1.525,41.987,2.344
99,ms542(a1-b4)-2.tif:0001-0715-0938:1,0.373,158.814,120.169,0.339,2.034,99.462,2.050
100,ms542(a1-b4)-2.tif:0001-0076-1187:1,0.316,200.339,12.712,1.695,0.339,5.711,1.714
101,ms542(a1-b4)-2.tif:0001-0296-1127:1,0.488,189.661,50.169,2.712,0.000,0.000,2.627
102,ms542(a1-b4)-2.tif:0001-0295-1086:1,0.431,183.220,49.153,1.695,1.695,45.000,2.397
103,ms542(a1-b4)-2.tif:0001-0316-1082:1,0.431,182.203,53.559,2.373,0.169,-4.086,2.294
104,ms542(a1-b4)-3.tif:0001-0254-0739:1,0.488,124.237,42.203,2.034,1.695,-39.806,2.648
105,ms542(a1-b4)-3.tif:0001-0267-0759:1,0.373,128.475,44.407,0.339,1.864,-79.695,1.951
106,ms542(a1-b4)-3.tif:0001-0215-1132:1,0.460,190.678,36.102,2.373,0.847,19.654,2.501
107,ms542(a1-b4)-3.tif:0001-0379-0993:1,0.632,168.305,62.542,0.169,3.559,-92.603,3.618
108,ms542(a1-b4)-3.tif:0001-0366-0840:1,0.603,141.017,61.356,2.881,1.525,27.897,3.337
109,ms542(a1-b4)-3.tif:0001-0342-1297:1,0.402,218.983,57.458,1.864,1.186,32.471,2.229
110,ms542(a1-b4)-3.tif:0001-0195-1335:1,0.546,225.593,31.695,1.356,2.712,-63.435,3.032
111,ms542(a1-b4)-3.tif:0001-0899-1060:1,0.402,178.983,151.525,1.525,1.695,51.340,2.243
112,ms542(a1-b4)-3.tif:0001-0882-1313:1,0.575,222.203,147.966,0.847,3.220,74.476,3.290
113,ms542(a1-b4)-3.tif:0001-0848-0870:1,0.517,146.271,143.051,2.542,1.356,28.072,2.832
114,ms542(a1-b4)-3.tif:0001-0327-0592:1,0.460,99.153,55.254,2.542,0.339,7.595,2.509
115,ms542(a1-b4)-3.tif:0001-0318-0691:1,0.689,116.102,52.373,2.203,3.220,-55.620,3.917
116,ms542(a1-b4)-3.tif:0001-0980-0071:1,0.345,11.356,165.593,1.525,1.017,-30.964,1.881
117,ms542(a1-b4)-3.tif:0001-0950-0039:1,0.431,5.932,160.169,1.525,1.864,-45.000,2.402
118,ms542(a1-b4)-3.tif:0001-0990-0522:1,0.488,87.288,167.458,2.542,0.678,14.931,2.686
119,ms542(a1-b4)-3.tif:0001-0670-0370:1,0.287,62.373,112.881,0.847,1.356,-63.435,1.570
120,ms542(a1-b4)-3.tif:0001-0541-0404:1,0.689,66.610,91.525,3.898,0.508,-7.431,3.868
121,ms542(a1-b4)-3.tif:0001-0858-0107:1,0.517,16.780,145.085,2.881,0.678,13.241,2.905
122,ms542(a1-b4)-3.tif:0001-0851-0240:1,0.517,40.339,142.881,0.678,2.881,-104.036,2.905
123,ms542(a1-b4)-3.tif:0001-0816-0262:1,0.747,43.220,136.610,2.542,3.390,53.130,4.204
124,ms542(a1-b4)-3.tif:0001-0793-0300:1,0.373,50.000,133.898,1.864,1.017,-28.610,2.074
125,ms542(a1-b4)-3.tif:0001-0968-0335:1,0.603,55.932,162.712,1.864,2.712,55.491,3.323
126,ms542(a1-b4)-3.tif:0001-0952-0339:1,0.259,57.458,160.678,0.169,1.356,-97.125,1.361
127,ms542(a1-b4)-3.tif:0001-0915-0125:1,0.603,19.661,154.915,3.220,0.508,8.973,3.308
128,ms542(a1-b4)-4.tif:0001-0475-0323:1,0.747,53.729,78.814,2.203,3.559,56.310,4.169
129,ms542(a1-b4)-4.tif:0001-0422-0265:1,0.431,44.237,70.508,1.356,2.034,56.310,2.444
130,ms542(a1-b4)-4.tif:0001-0690-0278:1,0.488,45.932,116.271,2.373,1.525,29.745,2.791
131,ms542(a1-b4)-4.tif:0001-0568-0469:1,0.431,78.814,95.424,1.525,1.864,50.711,2.329
132,ms542(a1-b4)-4.tif:0001-0555-0405:1,0.431,67.627,93.898,2.203,0.508,8.746,2.305
133,ms542(a1-b4)-4.tif:0001-0550-0391:1,0.373,65.424,92.712,1.864,1.017,-30.964,2.074
134,ms542(a1-b4)-4.tif:0001-0177-0867:1,0.977,145.254,27.966,3.559,4.237,48.652,5.527
135,ms542(a1-b4)-4.tif:0001-0231-0827:1,0.661,139.831,37.458,0.847,3.559,74.055,3.727
136,ms542(a1-b4)-4.tif:0001-0473-0937:1,0.603,157.797,78.983,2.203,2.542,49.086,3.444
137,ms542(a1-b4)-4.tif:0001-0532-1024:1,0.345,173.390,89.322,0.339,1.864,-100.305,1.839
138,ms542(a1-b4)-4.tif:0001-0545-1026:1,0.402,173.051,91.695,1.864,1.356,-36.027,2.260
139,ms542(a1-b4)-4.tif:0001-0710-1164:1,0.460,196.441,119.492,1.695,1.864,45.000,2.478
140,ms542(a1-b4)-4.tif:0001-0775-0814:1,0.345,137.797,130.508,0.339,1.864,79.695,1.839
141,ms542(a1-b4)-4.tif:0001-0613-0950:1,0.460,160.169,103.051,1.864,1.864,45.000,2.557
142,ms542(a1-b4)-4.tif:0001-0628-0930:1,0.460,156.780,105.593,1.864,1.695,39.806,2.562
143,ms542(a1-b4)-4.tif:0001-0565-0792:1,0.402,134.068,94.746,0.508,2.203,-75.964,2.194
144,ms542(a1-b4)-4.tif:0001-0946-1031:1,0.517,173.559,159.661,2.373,1.525,32.735,2.852
145,ms542(a1-b4)-4.tif:0001-1006-0948:1,0.517,160.169,169.153,1.186,2.712,66.371,2.938
146,ms542(a1-b4)-4.tif:0001-0971-0872:1,0.373,146.949,164.407,1.864,0.339,9.462,1.951
147,ms542(a1-b4)-4.tif:0001-0136-0502:1,0.575,84.237,21.695,1.864,2.712,55.491,3.259
148,ms542(a1-b4)-4.tif:0001-0042-0622:1,0.689,104.746,5.424,1.356,3.559,69.146,3.862
149,ms542(a1-b4)-4.tif:0001-0055-0816:1,0.603,136.780,8.983,3.220,0.847,-14.036,3.371
150,ms542(a1-b4)-4.tif:0001-0344-0624:1,0.460,104.576,57.966,2.542,0.847,14.931,2.609
151,ms542(a1-b4)-4.tif:0001-0346-0806:1,0.488,135.254,58.475,2.712,0.508,10.620,2.749
152,ms542(a1-b4)-4.tif:0001-0391-0765:1,0.373,129.492,65.254,0.508,2.034,75.964,2.111
153,ms542(a1-b4)-5.tif:0001-0328-1014:1,0.517,171.864,54.237,0.000,2.881,-90.000,2.825
154,ms542(a1-b4)-5.tif:0001-0327-1027:1,0.287,173.729,54.915,0.847,1.186,-54.462,1.447
155,ms542(a1-b4)-5.tif:0001-0349-1089:1,0.460,183.729,58.305,1.695,1.864,-47.726,2.562
156,ms542(a1-b4)-5.tif:0001-0480-0798:1,0.488,134.915,80.169,0.847,2.542,70.346,2.645
157,ms542(a1-b4)-5.tif:0001-0499-0423:1,0.488,70.847,83.559,1.864,2.034,47.490,2.721
158,ms542(a1-b4)-5.tif:0001-0512-0446:1,0.431,74.915,85.932,1.356,1.864,-53.973,2.351
159,ms542(a1-b4)-5.tif:0001-0441-0658:1,0.345,111.186,73.898,0.678,1.864,68.199,1.931
160,ms542(a1-b4)-5.tif:0001-0146-0637:1,0.546,106.780,23.898,2.373,1.864,-40.601,3.053
161,ms542(a1-b4)-5.tif:0001-0144-0494:1,0.345,83.390,23.559,0.847,1.695,-63.435,1.870
162,ms542(a1-b4)-5.tif:0001-0124-0418:1,0.316,70.169,20.508,1.356,1.186,-41.186,1.765
163,ms542(a1-b4)-5.tif:0001-0139-0436:1,0.373,73.220,22.881,1.356,1.525,-48.366,2.084
164,ms542(a1-b4)-5.tif:0001-0805-1261:1,0.488,213.559,135.085,0.508,2.712,82.875,2.749
165,ms542(a1-b4)-5.tif:0001-0719-1280:1,0.431,216.780,120.678,0.508,2.373,77.905,2.439
166,ms542(a1-b4)-5.tif:0001-0534-1322:1,0.488,223.390,89.492,1.356,2.203,-58.392,2.635
167,ms542(a1-b4)-5.tif:0001-0612-0779:1,0.603,130.678,102.881,2.881,1.864,32.905,3.416
168,ms542(a1-b4)-6.tif:0001-0202-0983:1,0.689,165.932,32.542,1.525,3.559,66.801,3.903
169,ms542(a1-b4)-6.tif:0001-0237-0972:1,0.689,164.068,38.475,1.525,3.559,67.751,3.947
170,ms542(a1-b4)-6.tif:0001-0100-1168:1,0.345,197.458,16.271,1.186,1.525,45.000,1.924
171,ms542(a1-b4)-6.tif:0001-0118-1076:1,0.603,181.695,18.475,1.356,3.220,67.166,3.442
172,ms542(a1-b4)-6.tif:0001-0174-0908:1,0.316,153.898,28.644,0.169,1.695,-90.000,1.699
173,ms542(a1-b4)-6.tif:0001-0330-1084:1,0.747,182.203,54.407,3.051,3.051,45.000,4.315
174,ms542(a1-b4)-6.tif:0001-0294-1103:1,0.575,186.610,48.305,0.847,3.051,74.476,3.182
175,ms542(a1-b4)-6.tif:0001-0391-1175:1,0.287,199.153,65.593,0.169,1.525,84.289,1.598
176,ms542(a1-b4)-6.tif:0001-0142-0591:1,0.431,100.000,22.881,0.339,2.373,81.870,2.397
177,ms542(a1-b4)-6.tif:0001-0095-0038:1,0.316,6.271,15.424,0.508,1.525,71.565,1.645
178,ms542(a1-b4)-6.tif:0001-0060-0050:1,0.345,8.305,9.322,0.508,1.864,74.745,1.864
179,ms542(a1-b4)-6.tif:0001-0050-0073:1,0.316,12.373,7.627,0.169,1.695,84.289,1.699
180,ms542(a1-b4)-6.tif:0001-0417-0201:1,0.316,33.729,70.000,0.847,1.356,-53.130,1.630
181,ms542(a1-b4)-6.tif:0001-0510-1127:1,0.316,190.678,85.763,0.678,1.525,-63.435,1.618
182,ms542(a1-b4)-6.tif:0001-0181-1225:1,0.345,206.949,30.169,1.356,1.186,41.186,1.839
183,ms542(a1-b4)-7.tif:0002-0169-0875:2,0.402,148.305,27.627,0.169,2.203,85.601,2.159
184,ms542(a1-b4)-7.tif:0002-0057-0311:2,0.431,52.712,8.475,0.000,2.373,-90.000,2.373
185,ms542(a1-b4)-7.tif:0002-0129-0363:2,0.488,60.339,21.186,2.373,1.356,29.745,2.733
186,ms542(a1-b4)-7.tif:0002-0411-0389:2,0.373,65.932,68.644,0.000,2.034,-90.000,2.034
187,ms542(a1-b4)-7.tif:0002-0051-0225:2,0.287,37.966,7.966,0.508,1.525,77.471,1.537
188,ms542(a1-b4)-7.tif:0002-0093-0765:2,0.373,129.153,14.915,1.017,1.864,59.036,2.074
189,ms542(a1-b4)-7.tif:0002-0115-0750:2,0.316,126.441,19.153,1.525,0.847,29.055,1.725
190,ms542(a1-b4)-7.tif:0002-0279-0654:2,0.546,110.678,45.932,0.508,2.881,80.538,2.992
191,ms542(a1-b4)-7.tif:0002-0282-0633:2,0.517,106.610,46.610,1.525,2.542,59.036,2.947
192,ms542(a1-b4)-7.tif:0002-0033-0801:2,0.402,135.763,4.576,0.169,2.203,85.914,2.271
193,ms542(a1-b4)-7.tif:0001-0090-1244:1,0.661,209.492,14.068,2.881,2.373,41.186,3.689
194,ms542(a1-b4)-7.tif:0001-0062-1273:1,0.488,215.254,9.322,1.186,2.373,63.435,2.679
195,ms542(a1-b4)-7.tif:0001-0209-0788:1,0.546,133.051,34.068,1.017,2.881,70.560,3.002
196,ms542(a1-b4)-7.tif:0001-0164-1077:1,0.488,181.356,27.458,2.542,0.847,14.931,2.717
197,ms542(a1-b4)-7.tif:0001-0469-1186:1,0.402,200.508,78.644,1.186,1.864,-55.008,2.132
198,ms542(a1-b4)-7.tif:0001-0305-1339:1,0.402,226.780,50.678,0.508,2.203,-81.254,2.194
199,ms542(a1-b4)-7.tif:0001-0323-1340:1,0.460,227.119,53.559,0.169,2.542,-90.000,2.488
200,ms542(a1-b4)-7.tif:0001-0067-1127:1,0.345,190.339,10.847,1.525,1.017,-30.964,1.881
201,ms542(a1-b4)-7.tif:0001-0600-0820:1,0.661,137.288,101.356,3.559,0.847,-12.804,3.727
202,ms542(a1-b4)-7.tif:0001-0599-0670:1,0.402,113.559,100.508,0.000,2.203,-90.000,2.147
203,ms542(a1-b4)-7.tif:0001-0892-0854:1,0.517,144.746,149.831,0.000,2.881,90.000,2.938
204,ms542(a1-b4)-7.tif:0001-0868-0872:1,0.316,147.627,146.271,0.339,1.695,-78.690,1.728
205,ms542(a1-b4)-7.tif:0001-0766-0821:1,0.546,137.797,129.661,2.881,0.508,10.008,2.992
206,ms542(a1-b4)-7.tif:0001-0121-0733:1,0.460,123.559,19.492,1.356,2.203,58.392,2.539
207,ms542(a1-b4)-7.tif:0001-0102-0734:1,0.287,123.898,16.780,1.186,1.186,-45.000,1.598
208,ms542(a1-b4)-7.tif:0001-0172-0980:1,0.316,166.102,28.305,0.000,1.695,90.000,1.695
209,ms542(a1-b4)-7.tif:0001-0155-0980:1,0.488,166.102,24.915,0.000,2.712,-90.000,2.712
210,ms542(a1-b4)-7.tif:0001-0380-0019:1,0.488,3.051,63.051,0.339,2.712,82.875,2.733
211,ms542(a1-b4)-7.tif:0001-0345-0019:1,0.747,2.881,56.441,0.847,4.068,75.964,4.167
212,ms542(a1-b4)-8.tif:0002-0344-0503:2,0.460,85.254,57.119,0.169,2.542,93.814,2.609
213,ms542(a1-b4)-8.tif:0002-0272-0280:2,0.402,47.288,45.085,0.508,2.203,75.964,2.220
214,ms542(a1-b4)-8.tif:0002-0266-0248:2,0.402,41.525,44.237,1.186,1.864,57.529,2.288
215,ms542(a1-b4)-8.tif:0002-0219-0318:2,0.402,53.390,36.271,1.186,1.864,55.008,2.132
216,ms542(a1-b4)-8.tif:0002-0282-0102:2,0.718,15.593,46.949,3.559,1.864,-30.964,3.995
217,ms542(a1-b4)-8.tif:0002-0273-0104:2,0.603,16.102,45.932,3.220,0.847,-14.744,3.399
218,ms542(a1-b4)-8.tif:0002-0467-0390:2,0.431,65.593,78.136,1.186,2.203,61.699,2.426
219,ms542(a1-b4)-8.tif:0002-0209-0859:2,0.689,144.915,33.729,1.356,3.559,69.146,3.862
220,ms542(a1-b4)-8.tif:0002-0191-0944:2,0.632,159.831,30.678,0.508,3.559,84.560,3.644
221,ms542(a1-b4)-8.tif:0002-0126-0810:2,0.546,135.932,21.186,2.881,0.508,-9.462,2.972
222,ms542(a1-b4)-8.tif:0002-0379-0767:2,0.373,129.661,63.390,0.678,1.864,70.017,2.037
223,ms542(a1-b4)-8.tif:0002-0363-0784:2,0.517,132.203,60.339,1.356,2.542,60.255,2.832
224,ms542(a1-b4)-8.tif:0001-0452-0774:1,0.862,130.000,74.576,2.542,4.237,57.995,4.923
225,ms542(a1-b4)-8.tif:0001-0366-0978:1,0.287,165.763,61.356,0.169,1.525,-75.964,1.486
226,ms542(a1-b4)-8.tif:0001-0379-0978:1,0.287,165.763,63.559,0.169,1.525,96.340,1.473
227,ms542(a1-b4)-8.tif:0001-0385-0560:1,0.373,94.407,64.407,1.017,1.864,59.036,2.074
228,ms542(a1-b4)-8.tif:0001-0023-0942:1,0.431,158.983,2.881,1.356,2.034,56.310,2.444
229,ms542(a1-b4)-8.tif:0001-0022-1178:1,0.488,198.814,2.712,1.695,2.203,50.194,2.735
230,ms542(a1-b4)-8.tif:0001-0025-1168:1,0.431,197.458,3.220,1.017,2.203,65.225,2.376
231,ms542(a1-b4)-8.tif:0001-0073-1195:1,0.316,202.373,11.695,0.508,1.525,78.690,1.645
232,ms542(a1-b4)-8.tif:0001-0079-1200:1,0.345,202.881,12.712,1.186,1.525,52.125,1.924
233,ms542(a1-b4)-8.tif:0001-0195-1150:1,0.373,194.407,32.373,1.186,1.525,52.125,2.012
234,ms542(a1-b4)-8.tif:0001-0424-1219:1,0.517,206.102,70.508,1.017,2.712,-69.444,2.896
235,ms542(a1-b4)-8.tif:0001-0458-1309:1,0.287,221.864,76.949,0.169,1.525,96.340,1.586
236,ms542(a1-b4)-8.tif:0001-0241-0963:1,0.316,162.881,40.169,0.847,1.525,119.055,1.725
237,ms542(a1-b4)-8.tif:0001-0256-0965:1,0.345,163.559,42.542,0.169,1.864,95.194,1.811
238,ms542(a1-b4)-8.tif:0001-0252-1201:1,0.517,202.373,41.864,2.373,1.695,35.538,2.916
239,ms542(a1-b4)-8.tif:0001-0033-0974:1,0.402,164.237,4.915,1.695,1.525,41.987,2.243
240,ms542(a1-b4)-8.tif:0001-0590-0578:1,0.316,97.797,99.322,0.508,1.525,-71.565,1.645
241,ms542(a1-b4)-8.tif:0001-0976-0598:1,0.747,101.186,163.390,0.508,4.237,80.910,4.219
242,ms542(a1-b4)-9.tif:0001-0630-0307:1,0.402,51.864,105.763,0.508,2.203,81.254,2.194
243,ms542(a1-b4)-9.tif:0001-0600-0314:1,0.603,53.220,100.000,0.169,3.390,90.000,3.392
