 ,Label,Area,BX,BY,Width,Height,Angle,Length
1,ms530(a1-6b)-10.tif:0002-0455-0776:2,0.661,131.356,75.254,0.339,3.729,-84.806,3.744
2,ms530(a1-6b)-10.tif:0002-0447-0758:2,0.402,127.966,74.915,1.017,1.864,-61.390,2.173
3,ms530(a1-6b)-10.tif:0002-0423-0771:2,0.661,130.000,70.000,1.356,3.559,-68.199,3.756
4,ms530(a1-6b)-10.tif:0002-0364-0670:2,0.603,112.034,61.356,3.220,0.847,14.744,3.371
5,ms530(a1-6b)-10.tif:0002-0368-0622:2,0.345,104.576,62.373,1.864,0.000,0.000,1.808
6,ms530(a1-6b)-10.tif:0002-0500-0743:2,0.287,125.254,84.746,1.525,0.169,6.340,1.598
7,ms530(a1-6b)-10.tif:0002-0616-0615:2,0.287,104.237,103.729,0.169,1.525,-83.660,1.473
8,ms530(a1-6b)-10.tif:0002-0644-0625:2,0.316,105.763,108.305,0.508,1.695,-78.690,1.754
9,ms530(a1-6b)-10.tif:0002-0710-0936:2,0.431,157.797,119.661,1.864,1.525,-39.289,2.402
10,ms530(a1-6b)-10.tif:0002-0722-0938:2,0.316,158.305,121.864,1.356,1.017,-36.870,1.695
11,ms530(a1-6b)-10.tif:0002-0758-0824:2,0.316,139.322,127.797,0.847,1.525,-66.038,1.668
12,ms530(a1-6b)-10.tif:0002-0787-0824:2,0.287,139.322,132.881,0.847,1.186,54.462,1.447
13,ms530(a1-6b)-10.tif:0002-0793-0855:2,0.402,143.898,134.407,2.203,0.169,4.399,2.159
14,ms530(a1-6b)-10.tif:0001-0746-0201:1,0.488,32.881,125.932,2.373,1.186,26.565,2.679
15,ms530(a1-6b)-10.tif:0001-0725-0222:1,0.488,36.780,121.864,1.695,2.203,50.194,2.735
16,ms530(a1-6b)-10.tif:0001-0666-0199:1,0.546,32.373,112.203,2.881,1.356,25.201,3.133
17,ms530(a1-6b)-10.tif:0001-0829-0345:1,0.488,57.458,139.831,2.203,1.525,34.695,2.667
18,ms530(a1-6b)-10.tif:0001-0885-0548:1,0.575,91.356,149.661,3.220,0.847,11.889,3.261
19,ms530(a1-6b)-10.tif:0001-0751-0396:1,0.373,66.271,127.119,1.864,0.508,15.255,1.973
20,ms530(a1-6b)-10.tif:0001-0900-0519:1,0.776,87.119,150.508,1.864,4.068,67.380,4.451
21,ms530(a1-6b)-10.tif:0001-0334-1064:1,0.373,179.322,56.610,2.034,0.000,0.000,2.034
22,ms530(a1-6b)-10.tif:0001-0287-1027:1,0.488,173.390,47.458,1.356,2.373,60.255,2.733
23,ms530(a1-6b)-10.tif:0001-0292-1008:1,0.316,170.000,49.492,1.695,0.000,0.000,1.695
24,ms530(a1-6b)-10.tif:0001-0144-1009:1,0.517,169.661,24.237,2.881,0.508,10.008,2.881
25,ms530(a1-6b)-10.tif:0001-0201-0893:1,0.373,151.017,33.220,0.847,1.864,-61.390,2.021
26,ms530(a1-6b)-10.tif:0001-0221-0874:1,0.632,146.441,37.288,3.559,0.508,-8.531,3.532
27,ms530(a1-6b)-10.tif:0001-0485-1194:1,0.488,201.356,81.525,2.203,1.525,36.870,2.667
28,ms530(a1-6b)-10.tif:0001-0545-1252:1,0.575,211.356,91.017,1.695,2.712,57.995,3.198
29,ms530(a1-6b)-10.tif:0001-0217-0956:1,0.488,160.847,36.610,2.542,0.508,11.310,2.660
30,ms530(a1-6b)-10.tif:0001-0057-1283:1,0.460,216.780,8.644,1.525,2.034,-53.130,2.577
