 ,Label,Area,BX,BY,Width,Height,Angle,Length
1,ms422(a1-4d)-1.tif:0001-0080-0444:1,0.603,75.254,11.864,0.169,3.390,-90.000,3.392
2,ms422(a1-4d)-1.tif:0001-0199-0382:1,0.603,64.576,32.034,0.508,3.390,-81.469,3.437
3,ms422(a1-4d)-1.tif:0001-0158-0826:1,0.575,138.983,25.593,2.203,2.373,-47.121,3.277
4,ms422(a1-4d)-1.tif:0001-0117-1217:1,0.431,205.424,19.153,1.864,1.525,-45.000,2.402
5,ms422(a1-4d)-1.tif:0001-0090-1197:1,0.373,202.542,14.407,0.847,1.864,-61.390,2.021
6,ms422(a1-4d)-1.tif:0001-0775-1225:1,0.718,206.610,129.661,2.203,3.390,-55.008,4.074
7,ms422(a1-4d)-1.tif:0001-0829-1242:1,0.575,210.169,138.983,0.847,3.051,74.476,3.182
8,ms422(a1-4d)-1.tif:0001-0864-1244:1,0.373,210.169,145.763,1.356,1.525,-48.366,1.999
9,ms422(a1-4d)-1.tif:0001-0753-1066:1,0.345,180.508,126.780,0.339,1.864,-100.305,1.839
10,ms422(a1-4d)-1.tif:0001-0735-1065:1,0.373,180.508,123.559,0.000,2.034,90.000,2.034
11,ms422(a1-4d)-1.tif:0001-0910-0884:1,0.460,148.814,153.559,2.203,1.525,-36.870,2.601
12,ms422(a1-4d)-1.tif:0001-0078-0586:1,0.460,98.644,12.373,1.525,1.864,-50.711,2.488
13,ms422(a1-4d)-1.tif:0001-0084-0582:1,0.603,98.136,12.712,1.186,3.220,107.526,3.360
14,ms422(a1-4d)-1.tif:0001-0145-0695:1,0.431,116.610,24.407,2.373,0.508,8.130,2.416
15,ms422(a1-4d)-1.tif:0001-0139-0650:1,0.345,109.322,23.390,1.864,0.508,16.699,1.894
16,ms422(a1-4d)-1.tif:0001-0170-0639:1,0.431,108.136,27.627,0.508,2.373,-105.945,2.439
17,ms422(a1-4d)-1.tif:0001-0290-0815:1,0.460,137.288,48.305,1.864,1.864,-45.000,2.557
18,ms422(a1-4d)-1.tif:0001-0426-0583:1,0.316,98.644,71.356,0.508,1.695,-73.301,1.754
19,ms422(a1-4d)-1.tif:0001-0437-0599:1,0.517,100.678,73.051,1.864,2.203,-49.764,2.807
20,ms422(a1-4d)-1.tif:0001-0174-0361:1,0.460,60.339,28.644,1.864,1.695,42.274,2.562
21,ms422(a1-4d)-1.tif:0001-0209-0356:1,0.488,59.492,34.407,1.695,2.034,-50.194,2.648
22,ms422(a1-4d)-1.tif:0001-0207-0411:1,0.488,68.644,34.407,2.203,1.525,34.695,2.695
23,ms422(a1-4d)-1.tif:0001-0169-1336:1,0.460,225.932,27.627,1.186,2.203,-61.699,2.481
24,ms422(a1-4d)-1.tif:0001-0173-1141:1,0.460,192.712,28.305,1.525,2.034,-53.130,2.509
25,ms422(a1-4d)-1.tif:0001-0348-1341:1,0.431,226.441,58.305,1.864,1.356,-36.027,2.351
26,ms422(a1-4d)-1.tif:0001-0211-1280:1,0.488,216.441,34.576,1.186,2.373,-63.435,2.679
27,ms422(a1-4d)-1.tif:0001-0100-0752:1,0.488,126.610,15.932,1.864,2.034,-47.490,2.721
28,ms422(a1-4d)-1.tif:0001-0989-0805:1,0.575,135.593,166.441,1.864,2.542,53.746,3.142
29,ms422(a1-4d)-1.tif:0001-0968-0805:1,0.546,136.441,162.542,0.169,3.051,86.820,3.053
30,ms422(a1-4d)-10.tif:0001-0497-0675:1,0.402,113.390,84.068,2.203,0.508,12.995,2.194
31,ms422(a1-4d)-10.tif:0001-0498-0703:1,0.460,117.966,84.068,2.373,0.847,-19.654,2.539
32,ms422(a1-4d)-10.tif:0001-0535-0623:1,0.776,103.559,90.508,4.237,0.508,8.746,4.331
33,ms422(a1-4d)-10.tif:0001-0517-0722:1,0.488,121.186,87.458,2.542,0.508,11.310,2.660
34,ms422(a1-4d)-10.tif:0001-0519-0747:1,0.517,125.593,87.119,2.203,1.864,-40.236,2.807
35,ms422(a1-4d)-10.tif:0001-0658-0694:1,0.402,116.610,111.525,2.203,0.000,0.000,2.147
36,ms422(a1-4d)-10.tif:0001-0656-0669:1,0.517,112.034,111.186,2.881,0.169,-3.366,2.834
37,ms422(a1-4d)-10.tif:0001-0766-0215:1,0.603,34.915,129.492,3.220,0.847,14.744,3.371
38,ms422(a1-4d)-10.tif:0001-0773-0120:1,0.948,17.797,130.000,5.085,2.034,21.801,5.476
39,ms422(a1-4d)-10.tif:0001-0633-0222:1,0.259,37.458,106.780,0.508,1.186,-66.801,1.323
40,ms422(a1-4d)-10.tif:0001-0625-0202:1,0.287,33.559,105.932,1.525,0.169,-6.340,1.598
41,ms422(a1-4d)-10.tif:0001-0681-0140:1,0.804,21.525,114.915,4.407,1.186,17.103,4.579
42,ms422(a1-4d)-2.tif:0001-0683-0142:1,0.259,23.729,115.085,0.678,1.356,-60.255,1.403
43,ms422(a1-4d)-2.tif:0001-0577-0262:1,0.661,43.390,96.271,2.034,3.051,-56.310,3.667
44,ms422(a1-4d)-2.tif:0001-0422-0363:1,0.402,61.017,70.508,1.017,2.034,-63.435,2.198
45,ms422(a1-4d)-2.tif:0001-0392-0562:1,0.546,94.407,65.254,1.864,2.542,-51.843,3.034
46,ms422(a1-4d)-2.tif:0001-0627-0544:1,0.488,91.525,105.254,1.525,2.203,-58.392,2.633
47,ms422(a1-4d)-2.tif:0001-0120-0389:1,0.661,65.254,18.644,1.525,3.390,-65.772,3.717
48,ms422(a1-4d)-2.tif:0001-0090-0085:1,0.402,14.407,14.237,0.169,2.203,90.000,2.120
49,ms422(a1-4d)-2.tif:0001-0106-0082:1,0.259,13.729,17.288,0.339,1.356,82.875,1.380
50,ms422(a1-4d)-2.tif:0001-0251-0066:1,0.316,10.339,42.373,1.695,0.339,6.340,1.630
51,ms422(a1-4d)-2.tif:0001-0215-0103:1,0.259,16.949,35.932,1.017,1.017,-50.194,1.380
52,ms422(a1-4d)-2.tif:0001-0034-0735:1,0.431,124.237,4.576,0.847,2.373,-70.346,2.440
53,ms422(a1-4d)-2.tif:0001-0009-0734:1,0.345,124.237,0.678,0.508,1.864,106.699,1.829
54,ms422(a1-4d)-2.tif:0001-0140-0824:1,0.345,139.492,22.881,0.339,1.864,-79.695,1.895
55,ms422(a1-4d)-2.tif:0001-0129-0814:1,0.316,137.288,21.356,1.356,1.017,-40.601,1.628
56,ms422(a1-4d)-2.tif:0001-0106-0919:1,0.259,155.424,17.458,0.847,1.017,-50.194,1.324
57,ms422(a1-4d)-2.tif:0001-0116-0923:1,0.259,156.441,18.983,0.169,1.356,97.125,1.366
58,ms422(a1-4d)-2.tif:0001-0242-0734:1,0.603,123.390,39.661,2.034,2.712,-55.491,3.340
59,ms422(a1-4d)-2.tif:0001-0264-0736:1,0.546,124.407,43.390,0.847,2.881,73.610,3.003
60,ms422(a1-4d)-2.tif:0001-0140-0641:1,0.460,107.797,22.712,1.695,2.034,-53.130,2.594
61,ms422(a1-4d)-2.tif:0001-0154-0520:1,0.431,87.458,25.085,1.356,2.034,-56.310,2.444
62,ms422(a1-4d)-2.tif:0001-0286-0800:1,0.316,135.254,47.797,0.847,1.525,-66.038,1.630
63,ms422(a1-4d)-2.tif:0001-0298-0807:1,0.316,136.102,50.169,1.525,0.678,-23.962,1.669
64,ms422(a1-4d)-2.tif:0001-0041-0890:1,0.373,150.169,6.271,1.356,1.525,-48.366,2.041
