X0,Y0,Y1,Y2
0.00000,88.000,218.000,0
0.16949,81.708,246.214,0
0.33898,105.878,242.396,0
0.50847,182.479,234.096,0
0.67797,168.887,129.104,0
0.84746,154.760,90.152,0
1.01695,151.419,81.933,0
1.18644,178.168,87.333,0
1.35593,200.359,86.930,0
1.52542,201.678,87.109,0
1.69492,209.914,92.843,0
1.86441,206.022,80.376,0
2.03390,221.827,81.600,0
2.20339,240.608,86.199,0
2.37288,255.000,84.957,0
2.54237,255.000,81.094,0
2.71186,255.000,80.734,0
2.88136,255.000,86.744,0
3.05085,255.000,84.232,0
3.22034,255.000,86.437,0
3.38983,255.000,88.644,0
3.55932,255.000,85.440,0
3.72881,255.000,88.063,0
3.89831,255.000,81.906,0
4.06780,255.000,81.207,0
4.23729,255.000,86.809,0
4.40678,255.000,77.782,0
4.57627,255.000,89.074,0
4.74576,255.000,81.701,0
4.91525,255.000,79.576,0
5.08475,255.000,81.843,0
5.25424,255.000,84.348,0
5.42373,255.000,82.875,0
