X0,Y0,Y1,Y2
0.00000,109.000,181.500,0
0.16949,93.854,217.767,0
0.33898,80.688,191.931,0
0.50847,79.188,214.167,0
0.67797,90.111,218.417,0
0.84746,97.514,193.729,0
1.01695,121.667,186.250,0
1.18644,168.358,142.837,0
1.35593,215.653,103.222,0
1.52542,247.219,88.469,0
1.69492,255.000,76.125,0
1.86441,255.000,72.667,0
2.03390,255.000,70.167,0
2.20339,255.000,72.701,0
2.37288,255.000,74.410,0
2.54237,255.000,75.396,0
2.71186,255.000,73.069,0
2.88136,255.000,78.628,0
3.05085,232.000,73.688,0
