X0,Y0,Y1,Y2
0.00000,225.000,0,70.000
0.16949,238.032,0,58.759
0.33898,252.785,0,68.959
0.50847,254.941,0,62.482
0.67797,255.000,0,58.294
0.84746,241.770,0,72.392
1.01695,228.053,0,73.952
1.18644,201.205,0,72.878
1.35593,220.020,0,78.830
1.52542,249.675,0,78.432
1.69492,255.000,0,79.253
1.86441,255.000,0,72.534
2.03390,254.638,0,77.777
2.20339,253.430,0,100.826
2.37288,255.000,0,99.025
2.54237,255.000,0,92.976
2.71186,254.755,0,89.999
2.88136,244.996,0,91.752
3.05085,212.085,0,102.123
3.22034,175.625,0,104.491
3.38983,147.393,0,113.794
3.55932,115.508,0,129.088
3.72881,106.060,0,137.724
3.89831,94.430,0,138.829
4.06780,69.671,0,160.018
4.23729,70.979,0,157.919
4.40678,75.533,0,155.734
4.57627,66.595,0,165.620
4.74576,58.646,0,167.522
4.91525,58.883,0,170.433
5.08475,67.093,0,185.188
5.25424,64.852,0,190.417
5.42373,73.888,0,193.196
5.59322,76.603,0,204.805
5.76271,69.804,0,228.244
5.93220,64.552,0,236.936
6.10170,79.480,0,219.876
6.27119,69.333,0,227.333
