X0,Y0,Y1,Y2
0.00000,218.500,0,137.000
0.16949,252.533,0,139.156
0.33898,255.000,0,139.776
0.50847,255.000,0,137.084
0.67797,255.000,0,137.214
0.84746,255.000,0,136.765
1.01695,255.000,0,139.082
1.18644,255.000,0,146.750
1.35593,255.000,0,148.398
1.52542,255.000,0,146.186
1.69492,255.000,0,146.327
1.86441,254.120,0,154.309
2.03390,248.684,0,168.694
2.20339,232.865,0,207.684
2.37288,228.000,0,239.000
2.54237,210.000,0,228.240
2.71186,215.449,0,225.224
2.88136,226.515,0,209.008
3.05085,201.490,0,202.082
3.22034,193.306,0,216.413
3.38983,178.112,0,234.092
3.55932,177.625,0,243.875
3.72881,162.245,0,249.408
3.89831,135.505,0,239.668
4.06780,125.551,0,233.122
4.23729,117.702,0,235.352
4.40678,103.469,0,220.959
4.57627,103.972,0,232.099
4.74576,116.500,0,216.500
