X0,Y0,Y1,Y2
0.00000,176.000,0,67.8889
0.16949,236.726,0,60.1632
0.33898,254.695,0,76.7029
0.50847,255.000,0,75.8517
0.67797,255.000,0,71.9813
0.84746,240.707,0,72.5822
1.01695,200.944,0,71.2964
1.18644,147.038,0,86.3168
1.35593,93.891,0,92.1959
1.52542,76.725,0,91.6642
1.69492,86.240,0,85.9333
1.86441,76.754,0,89.8841
2.03390,53.782,0,109.5417
2.20339,52.890,0,135.0123
2.37288,59.401,0,132.6393
2.54237,53.862,0,121.5689
2.71186,51.019,0,121.2528
2.88136,56.961,0,139.3156
3.05085,47.021,0,146.1124
3.22034,57.778,0,119.7461
3.38983,53.827,0,84.0133
3.55932,52.251,0,74.8471
3.72881,51.761,0,97.9445
3.89831,55.804,0,97.1248
4.06780,52.627,0,116.1708
4.23729,56.000,0,116.0000
