X0,Y0,Y1,Y2
0.00000,219.000,0.000,0
0.17094,243.158,0.000,0
0.34188,240.316,0.000,0
0.51282,236.053,0.000,0
0.68376,222.658,0.000,0
0.85470,179.868,54.711,0
1.02564,157.842,163.763,0
1.19658,87.211,242.289,0
1.36752,54.000,255.000,0
1.53846,71.500,255.000,0
1.70940,73.000,255.000,0
1.88034,91.000,255.000,0
2.05128,101.895,255.000,0
2.22222,92.895,255.000,0
2.39316,54.000,255.000,0
2.56410,51.632,255.000,0
2.73504,54.500,255.000,0
2.90598,60.816,255.000,0
3.07692,85.316,241.184,0
3.24786,109.500,78.500,0
