X0,Y0,Y1,Y2
0.00000,67.500,215.500,0
0.16949,72.866,243.801,0
0.33898,72.501,230.094,0
0.50847,79.191,223.841,0
0.67797,89.600,221.238,0
0.84746,131.285,173.157,0
1.01695,200.090,136.158,0
1.18644,226.555,112.972,0
1.35593,206.582,103.496,0
1.52542,172.330,98.787,0
1.69492,167.503,97.586,0
1.86441,178.084,101.278,0
2.03390,182.623,94.355,0
2.20339,186.819,98.673,0
2.37288,187.988,102.519,0
2.54237,197.755,106.327,0
2.71186,212.449,105.072,0
2.88136,218.193,104.504,0
3.05085,205.651,108.675,0
3.22034,179.500,107.500,0
