X0,Y0,Y1,Y2
0.00000,210.556,0,93.000
0.16949,254.073,0,95.972
0.33898,255.000,0,105.126
0.50847,255.000,0,107.580
0.67797,255.000,0,111.401
0.84746,255.000,0,108.813
1.01695,255.000,0,110.506
1.18644,254.168,0,123.404
1.35593,253.841,0,130.947
1.52542,254.375,0,142.542
1.69492,254.242,0,166.269
1.86441,255.000,0,196.860
2.03390,248.580,0,233.864
2.20339,234.466,0,253.047
2.37288,223.276,0,255.000
2.54237,213.762,0,255.000
2.71186,212.572,0,255.000
2.88136,210.969,0,255.000
3.05085,190.833,0,255.000
3.22034,150.017,0,255.000
3.38983,118.531,0,255.000
3.55932,103.687,0,255.000
3.72881,86.734,0,255.000
3.89831,73.223,0,255.000
4.06780,74.025,0,255.000
4.23729,81.193,0,255.000
4.40678,81.499,0,255.000
4.57627,83.153,0,255.000
4.74576,79.243,0,255.000
4.91525,74.063,0,255.000
5.08475,71.272,0,255.000
5.25424,76.209,0,255.000
5.42373,70.136,0,255.000
5.59322,71.040,0,255.000
5.76271,74.648,0,255.000
5.93220,75.464,0,254.771
6.10170,75.000,0,243.667
