X0,Y0,Y1,Y2
0.00000,255.000,0,99.111
0.16949,255.000,0,103.000
0.33898,255.000,0,106.232
0.50847,255.000,0,109.382
0.67797,255.000,0,123.957
0.84746,255.000,0,128.024
1.01695,255.000,0,123.575
1.18644,254.826,0,130.174
1.35593,244.816,0,132.966
1.52542,221.493,0,134.082
1.69492,222.391,0,146.681
1.86441,235.739,0,154.599
2.03390,210.024,0,170.502
2.20339,184.101,0,220.391
2.37288,150.643,0,247.111
2.54237,126.937,0,252.662
2.71186,115.087,0,255.000
2.88136,107.652,0,255.000
3.05085,101.899,0,255.000
3.22034,106.145,0,255.000
3.38983,113.517,0,255.000
3.55932,111.155,0,255.000
3.72881,99.261,0,255.000
3.89831,97.556,0,254.111
