 ,Label,Area,BX,BY,Width,Height,Angle,Length
18,c76(a1-3d)-1.tif:0001-0326-0369:1,0.373,61.695,55.085,1.864,0.508,-15.255,1.973
19,c76(a1-3d)-1.tif:0001-0489-0810:1,0.460,136.441,82.034,1.864,1.695,42.274,2.478
20,c76(a1-3d)-1.tif:0001-0466-0830:1,0.603,140.169,77.458,1.186,3.220,69.775,3.399
21,c76(a1-3d)-1.tif:0001-0533-0528:1,0.402,88.983,89.322,1.017,2.034,63.435,2.274
22,c76(a1-3d)-1.tif:0001-0517-0551:1,0.287,93.051,87.119,0.847,1.186,54.462,1.473
23,c76(a1-3d)-1.tif:0001-0638-0424:1,0.891,71.695,105.763,0.508,4.915,84.094,5.004
24,c76(a1-3d)-1.tif:0001-0657-0260:1,0.603,42.542,110.847,3.220,1.186,20.225,3.360
25,c76(a1-3d)-10.tif:0002-0381-0557:2,0.632,92.712,64.237,3.390,0.847,11.310,3.481
26,c76(a1-3d)-10.tif:0002-0379-0524:2,0.460,87.627,64.237,2.542,0.169,0.000,2.488
27,c76(a1-3d)-10.tif:0002-0464-0715:2,0.804,118.983,78.475,4.576,0.508,4.399,4.542
28,c76(a1-3d)-10.tif:0002-0466-0683:2,0.488,114.576,78.475,2.373,1.186,-26.565,2.679
29,c76(a1-3d)-10.tif:0002-0474-0547:2,0.431,91.695,80.000,2.203,0.678,-17.103,2.359
30,c76(a1-3d)-10.tif:0002-0049-0681:2,0.402,114.576,7.627,1.864,1.356,-36.027,2.260
31,c76(a1-3d)-10.tif:0002-0626-1280:2,0.431,215.763,105.932,2.373,0.508,12.095,2.416
32,c76(a1-3d)-10.tif:0002-0577-1272:2,0.431,214.407,97.797,2.373,0.000,0.000,2.373
33,c76(a1-3d)-10.tif:0002-0452-1104:2,0.431,185.932,76.441,2.373,0.508,12.095,2.416
34,c76(a1-3d)-10.tif:0002-0459-1095:2,0.373,185.085,77.119,1.186,1.525,-52.125,2.012
35,c76(a1-3d)-10.tif:0002-0595-0967:2,0.345,163.051,100.678,1.864,0.339,-11.310,1.839
36,c76(a1-3d)-10.tif:0002-0415-1046:2,0.259,177.119,69.661,0.339,1.356,-75.964,1.398
37,c76(a1-3d)-10.tif:0002-0142-0186:2,0.546,30.000,23.898,3.051,0.508,-12.529,3.103
38,c76(a1-3d)-10.tif:0002-0166-0181:2,0.689,28.983,27.288,3.559,1.695,-25.463,3.891
39,c76(a1-3d)-10.tif:0002-0031-0504:2,0.345,84.576,4.915,1.695,0.678,21.801,1.825
40,c76(a1-3d)-10.tif:0002-0691-0682:2,0.345,115.254,116.441,0.847,1.525,60.945,1.822
41,c76(a1-3d)-10.tif:0002-0706-0585:2,0.402,98.983,118.644,0.339,2.203,-81.254,2.285
42,c76(a1-3d)-10.tif:0002-0885-0730:2,0.316,123.051,149.831,1.525,0.508,16.699,1.645
43,c76(a1-3d)-10.tif:0002-0892-0716:2,0.287,120.678,150.847,1.356,0.678,26.565,1.516
44,c76(a1-3d)-10.tif:0002-0556-0764:2,0.431,128.475,93.898,2.203,0.847,-23.199,2.434
45,c76(a1-3d)-2.tif:0002-0239-1112:2,0.862,186.441,39.153,4.068,2.881,35.311,4.952
46,c76(a1-3d)-2.tif:0002-0216-1147:2,0.632,192.712,36.102,3.390,1.186,19.290,3.573
47,c76(a1-3d)-2.tif:0002-0337-0784:2,0.689,131.186,56.271,3.559,1.695,26.565,3.891
48,c76(a1-3d)-2.tif:0002-0349-0754:2,0.373,127.288,58.475,1.186,1.525,55.008,2.012
49,c76(a1-3d)-2.tif:0002-0449-0791:2,0.517,132.712,75.932,2.881,0.508,10.008,2.881
50,c76(a1-3d)-2.tif:0002-0448-0760:2,0.575,127.288,75.763,3.220,0.339,6.009,3.182
51,c76(a1-3d)-2.tif:0002-0145-0851:2,0.431,143.220,24.407,2.203,0.508,-12.995,2.329
52,c76(a1-3d)-2.tif:0002-0231-0755:2,0.488,126.610,38.983,2.712,0.508,-10.620,2.770
53,c76(a1-3d)-2.tif:0002-0017-0582:2,0.517,97.288,2.373,2.712,1.017,-20.556,2.896
54,c76(a1-3d)-2.tif:0002-0007-0388:2,0.460,64.746,0.678,2.203,1.186,-24.775,2.527
55,c76(a1-3d)-2.tif:0002-0256-0246:2,0.431,41.525,42.373,0.508,2.203,-98.746,2.305
56,c76(a1-3d)-2.tif:0002-0377-0717:2,0.488,120.508,63.220,2.203,1.525,34.695,2.695
57,c76(a1-3d)-2.tif:0002-0145-0743:2,0.431,124.746,24.576,2.373,0.169,4.086,2.384
58,c76(a1-3d)-2.tif:0002-0197-0615:2,0.287,103.559,33.051,1.356,0.678,26.565,1.516
59,c76(a1-3d)-2.tif:0002-0258-0474:2,0.316,79.661,43.559,1.525,0.339,12.529,1.618
60,c76(a1-3d)-2.tif:0002-0351-0183:2,0.402,30.000,59.492,2.203,0.169,-8.746,2.271
61,c76(a1-3d)-2.tif:0002-0315-0827:2,0.661,138.814,52.203,2.712,2.542,43.152,3.756
62,c76(a1-3d)-2.tif:0002-0213-0922:2,0.316,155.932,35.424,0.847,1.525,60.945,1.668
63,c76(a1-3d)-2.tif:0002-0045-0810:2,0.259,136.610,7.627,1.356,0.169,7.125,1.361
64,c76(a1-3d)-2.tif:0002-0064-0838:2,0.603,140.508,10.508,3.220,0.847,-11.889,3.371
65,c76(a1-3d)-2.tif:0002-0661-0987:2,0.517,165.932,112.034,2.881,0.169,3.576,2.827
66,c76(a1-3d)-2.tif:0002-0663-0921:2,0.259,155.593,112.034,1.186,0.847,-35.538,1.379
67,c76(a1-3d)-2.tif:0002-0681-1056:2,0.402,178.136,114.915,1.864,1.186,32.471,2.288
68,c76(a1-3d)-2.tif:0002-0781-1034:2,0.373,174.576,131.695,1.525,1.356,-41.634,2.084
69,c76(a1-3d)-2.tif:0002-0881-1034:2,0.345,174.576,148.814,1.525,1.186,-37.875,1.924
70,c76(a1-3d)-2.tif:0002-0790-1202:2,0.316,203.051,133.559,1.525,0.847,23.962,1.668
71,c76(a1-3d)-2.tif:0002-0771-0859:2,0.259,145.424,130.169,0.339,1.186,74.055,1.288
72,c76(a1-3d)-2.tif:0002-0622-0827:2,0.287,139.492,105.424,1.525,0.169,-7.125,1.486
73,c76(a1-3d)-2.tif:0002-0583-0895:2,0.287,151.017,98.644,1.525,0.508,-14.036,1.537
74,c76(a1-3d)-2.tif:0002-0913-0944:2,0.230,159.492,154.576,1.186,0.508,-18.435,1.217
75,c76(a1-3d)-2.tif:0002-0718-0134:2,0.345,22.203,121.017,1.186,1.356,45.000,1.839
76,c76(a1-3d)-2.tif:0002-0616-0332:2,0.546,54.915,104.068,2.881,0.678,-13.241,3.015
77,c76(a1-3d)-2.tif:0002-0562-0159:2,0.517,25.932,94.237,2.034,2.034,45.000,2.876
78,c76(a1-3d)-2.tif:0002-0849-0304:2,0.517,50.508,143.051,2.203,1.695,37.569,2.825
79,c76(a1-3d)-2.tif:0002-0769-0268:2,0.373,44.576,130.169,1.864,0.508,15.255,1.973
80,c76(a1-3d)-2.tif:0002-0792-0446:2,0.345,74.915,133.898,1.525,0.847,-29.055,1.822
81,c76(a1-3d)-2.tif:0002-0949-0585:2,0.575,97.797,160.339,2.881,1.186,22.380,3.148
82,c76(a1-3d)-2.tif:0002-0809-0871:2,0.402,146.780,136.610,1.864,1.186,38.660,2.194
83,c76(a1-3d)-2.tif:0002-0710-1104:2,0.431,185.932,120.339,2.373,0.169,-4.086,2.376
84,c76(a1-3d)-2.tif:0002-0742-0984:2,0.402,165.763,125.763,2.203,0.169,-4.764,2.150
85,c76(a1-3d)-2.tif:0002-0292-1099:2,0.488,185.424,48.644,1.864,1.864,50.194,2.638
86,c76(a1-3d)-2.tif:0002-0309-1084:2,0.546,183.390,51.017,0.678,2.881,76.759,3.015
87,c76(a1-3d)-2.tif:0002-0273-0851:2,0.661,143.729,44.576,1.186,3.559,71.565,3.717
88,c76(a1-3d)-2.tif:0002-0214-1037:2,0.603,174.746,35.085,2.203,2.542,46.975,3.360
89,c76(a1-3d)-2.tif:0002-0240-1080:2,0.373,182.203,40.169,1.695,1.017,30.964,1.977
90,c76(a1-3d)-2.tif:0002-0301-1035:2,0.373,174.407,50.847,2.034,0.508,-14.036,2.111
91,c76(a1-3d)-2.tif:0002-0469-1040:2,0.460,175.085,79.153,2.373,0.847,-19.654,2.501
92,c76(a1-3d)-2.tif:0002-0480-1026:2,0.488,172.712,81.186,2.542,0.508,-10.620,2.660
93,c76(a1-3d)-2.tif:0002-0503-1038:2,0.230,175.424,84.915,1.017,0.678,-33.690,1.222
94,c76(a1-3d)-2.tif:0002-0566-1325:2,0.575,223.051,95.763,3.220,0.339,6.340,3.182
95,c76(a1-3d)-2.tif:0002-0562-1353:2,0.373,228.305,95.085,2.034,0.339,9.462,2.062
96,c76(a1-3d)-2.tif:0002-0259-0908:2,0.259,153.390,43.729,1.186,0.339,-15.945,1.288
97,c76(a1-3d)-2.tif:0002-0244-0907:2,0.259,153.390,41.017,0.847,0.847,39.806,1.278
98,c76(a1-3d)-3.tif:0002-0391-0914:2,0.402,153.898,65.763,2.034,1.017,26.565,2.274
99,c76(a1-3d)-3.tif:0002-0312-0815:2,0.460,136.949,52.881,2.542,0.169,-4.086,2.459
100,c76(a1-3d)-3.tif:0002-0328-0850:2,0.402,143.051,55.254,2.034,0.847,-22.620,2.203
101,c76(a1-3d)-3.tif:0002-0435-0898:2,0.259,151.695,73.390,1.186,0.678,29.745,1.366
102,c76(a1-3d)-3.tif:0002-0428-0915:2,0.373,154.068,72.203,2.034,0.678,19.983,2.064
103,c76(a1-3d)-3.tif:0002-0028-0142:2,0.603,23.220,3.390,1.864,2.881,55.491,3.361
104,c76(a1-3d)-3.tif:0002-0216-0046:2,0.488,6.441,36.441,2.712,0.508,-10.620,2.676
105,c76(a1-3d)-3.tif:0002-0183-0151:2,0.373,24.746,30.678,1.864,0.847,-24.444,1.971
106,c76(a1-3d)-3.tif:0001-0046-0469:1,0.460,78.475,6.949,2.034,1.695,39.806,2.594
107,c76(a1-3d)-3.tif:0001-0040-0185:1,0.431,30.508,6.102,1.864,1.525,41.987,2.290
108,c76(a1-3d)-3.tif:0001-0268-0269:1,0.402,44.915,44.576,1.525,1.695,48.013,2.280
109,c76(a1-3d)-3.tif:0001-0475-0175:1,0.517,28.475,79.831,2.542,1.356,-28.072,2.842
110,c76(a1-3d)-3.tif:0001-0489-0202:1,0.402,33.220,82.542,2.034,0.678,161.565,2.144
111,c76(a1-3d)-3.tif:0001-0576-0256:1,0.316,42.712,97.288,1.525,0.847,29.055,1.705
112,c76(a1-3d)-3.tif:0001-0552-0298:1,0.460,49.322,93.051,2.373,1.017,19.654,2.471
113,c76(a1-3d)-3.tif:0001-0695-0298:1,0.345,49.831,117.288,1.525,1.017,33.690,1.833
114,c76(a1-3d)-3.tif:0001-0644-0387:1,0.373,64.746,108.644,1.695,1.017,-30.964,1.977
115,c76(a1-3d)-3.tif:0001-0541-0016:1,0.316,2.034,91.186,1.356,1.017,36.870,1.695
116,c76(a1-3d)-3.tif:0001-0587-0194:1,0.345,32.203,98.814,1.356,1.356,45.000,1.859
117,c76(a1-3d)-3.tif:0001-0547-0250:1,0.402,41.356,92.373,2.203,0.678,12.995,2.282
118,c76(a1-3d)-3.tif:0001-0496-0237:1,0.517,38.814,83.559,2.712,1.186,-25.017,2.849
119,c76(a1-3d)-3.tif:0001-0827-0092:1,0.517,14.237,139.661,2.712,1.017,20.556,2.896
120,c76(a1-3d)-3.tif:0001-0971-0485:1,0.201,81.864,164.237,0.678,0.847,51.340,1.085
121,c76(a1-3d)-3.tif:0001-0967-0497:1,0.259,83.559,163.729,1.356,0.339,15.945,1.316
122,c76(a1-3d)-3.tif:0001-0942-0569:1,0.546,95.254,158.814,2.542,1.864,35.538,3.034
123,c76(a1-3d)-3.tif:0001-0937-0587:1,0.517,98.305,158.136,2.542,1.525,30.964,2.849
124,c76(a1-3d)-3.tif:0001-0956-0766:1,0.373,128.983,161.356,1.695,1.356,41.634,2.105
125,c76(a1-3d)-3.tif:0001-0939-0787:1,0.460,132.881,158.136,1.186,2.203,61.699,2.503
126,c76(a1-3d)-3.tif:0001-0677-0742:1,0.316,125.085,114.237,1.356,1.017,40.601,1.628
127,c76(a1-3d)-3.tif:0001-0576-0717:1,0.373,120.508,97.627,2.034,0.169,4.764,2.036
128,c76(a1-3d)-3.tif:0001-0597-0744:1,0.460,124.915,101.186,2.542,0.169,3.814,2.463
129,c76(a1-3d)-3.tif:0001-0630-0689:1,0.402,115.763,106.441,2.034,0.847,22.620,2.172
130,c76(a1-3d)-3.tif:0001-0608-0668:1,0.259,112.712,102.712,1.017,0.847,-39.806,1.271
131,c76(a1-3d)-3.tif:0001-0663-0772:1,0.402,129.831,112.034,2.203,0.847,21.038,2.282
132,c76(a1-3d)-3.tif:0001-0664-0754:1,0.316,126.949,112.203,1.695,0.678,16.699,1.716
133,c76(a1-3d)-3.tif:0001-0392-0898:1,0.316,151.356,66.271,1.695,0.508,11.310,1.747
134,c76(a1-3d)-3.tif:0001-0413-0917:1,0.402,154.407,69.831,2.203,0.339,8.746,2.146
135,c76(a1-3d)-3.tif:0001-0072-0757:1,0.460,127.119,11.864,2.373,0.847,-19.654,2.492
136,c76(a1-3d)-3.tif:0001-0263-0698:1,0.488,116.949,44.237,2.712,0.678,-14.036,2.776
137,c76(a1-3d)-3.tif:0001-0257-0662:1,0.488,111.017,43.220,2.542,0.847,-18.435,2.654
138,c76(a1-3d)-3.tif:0001-0262-0748:1,0.661,125.424,43.220,2.881,2.373,-41.186,3.668
139,c76(a1-3d)-4.tif:0002-0502-0578:2,0.603,96.441,84.237,3.051,1.695,30.466,3.375
140,c76(a1-3d)-4.tif:0002-0591-0513:2,0.632,85.593,99.153,2.881,2.034,35.218,3.527
141,c76(a1-3d)-4.tif:0002-0603-0485:2,0.689,80.339,101.525,3.729,1.356,19.983,3.968
142,c76(a1-3d)-4.tif:0002-0493-0402:2,0.575,66.610,82.881,3.051,1.356,23.962,3.261
143,c76(a1-3d)-4.tif:0002-0494-0373:2,0.603,61.525,83.729,3.390,0.169,0.000,3.306
144,c76(a1-3d)-4.tif:0002-0625-0498:2,0.776,82.712,104.576,3.390,2.712,38.660,4.341
145,c76(a1-3d)-4.tif:0002-0653-0458:2,0.517,76.271,110.339,2.712,0.847,17.354,2.841
146,c76(a1-3d)-4.tif:0002-0633-0436:2,0.316,73.051,107.119,1.695,0.508,-16.699,1.665
147,c76(a1-3d)-4.tif:0002-0410-0351:2,0.316,58.983,68.814,1.186,1.356,-53.130,1.682
148,c76(a1-3d)-4.tif:0002-0278-0330:2,0.402,55.085,46.441,1.695,1.356,-34.992,2.119
149,c76(a1-3d)-4.tif:0002-0402-0324:2,0.431,54.407,67.119,1.017,2.203,63.435,2.350
150,c76(a1-3d)-4.tif:0002-0396-0341:2,0.259,57.458,66.610,0.847,1.186,-60.255,1.410
151,c76(a1-3d)-4.tif:0002-0057-0199:2,0.488,32.373,9.492,2.712,0.508,-10.620,2.676
152,c76(a1-3d)-4.tif:0002-0072-0229:2,0.546,37.797,11.017,2.034,2.373,-49.399,3.061
153,c76(a1-3d)-4.tif:0002-0018-0181:2,0.460,29.661,2.203,2.034,1.695,-39.806,2.594
154,c76(a1-3d)-4.tif:0002-0256-0098:2,0.402,15.763,42.712,1.695,1.356,38.660,2.171
155,c76(a1-3d)-4.tif:0002-0293-0046:2,0.345,6.949,49.153,1.695,1.017,33.690,1.904
156,c76(a1-3d)-4.tif:0002-0088-0295:2,0.316,49.661,14.237,0.847,1.525,-66.038,1.630
157,c76(a1-3d)-4.tif:0002-0265-1075:2,0.891,180.339,43.220,3.898,3.390,41.009,5.102
158,c76(a1-3d)-4.tif:0002-0469-1000:2,0.402,168.814,78.644,1.525,1.695,48.013,2.280
159,c76(a1-3d)-4.tif:0002-0446-1042:2,0.431,175.424,75.424,2.373,0.339,8.130,2.302
160,c76(a1-3d)-4.tif:0002-0297-0868:2,0.373,146.441,49.661,1.525,1.356,-41.634,1.978
161,c76(a1-3d)-4.tif:0002-0297-0907:2,0.431,153.051,49.492,1.525,1.864,50.711,2.290
162,c76(a1-3d)-4.tif:0002-0356-1105:2,0.402,186.271,60.169,2.203,0.508,-14.036,2.179
163,c76(a1-3d)-4.tif:0002-0371-1162:2,0.287,196.271,62.712,1.356,0.508,-20.556,1.448
164,c76(a1-3d)-4.tif:0002-0368-1152:2,0.201,194.746,62.373,1.017,0.169,0.000,0.936
165,c76(a1-3d)-4.tif:0002-0517-0931:2,0.517,156.610,86.780,2.373,1.695,-35.538,2.868
166,c76(a1-3d)-4.tif:0002-0733-0908:2,0.488,152.881,123.390,2.203,1.695,37.569,2.661
167,c76(a1-3d)-4.tif:0002-0728-1025:2,0.316,173.220,122.712,1.186,1.356,53.130,1.747
168,c76(a1-3d)-4.tif:0002-0702-0898:2,0.345,151.525,118.475,1.525,1.017,33.690,1.833
169,c76(a1-3d)-4.tif:0002-0773-0805:2,0.259,135.932,130.678,1.017,0.847,39.806,1.271
170,c76(a1-3d)-4.tif:0002-0837-0876:2,0.373,147.458,141.695,2.034,0.508,-15.255,1.995
171,c76(a1-3d)-4.tif:0002-0848-1043:2,0.316,176.102,143.220,1.525,1.017,29.055,1.716
172,c76(a1-3d)-4.tif:0002-0835-1073:2,0.316,181.186,141.186,1.525,0.847,29.055,1.745
173,c76(a1-3d)-4.tif:0002-0847-1063:2,0.345,179.661,142.881,1.186,1.525,56.310,1.882
174,c76(a1-3d)-4.tif:0002-0838-1113:2,0.431,187.458,141.864,2.373,0.339,-8.746,2.302
175,c76(a1-3d)-4.tif:0002-0905-0756:2,0.488,126.949,152.712,2.373,1.525,29.745,2.776
176,c76(a1-3d)-4.tif:0002-0920-0722:2,0.460,121.186,155.424,2.373,1.017,23.199,2.582
177,c76(a1-3d)-4.tif:0002-0059-1021:2,0.345,172.203,9.661,1.864,0.678,-21.801,1.904
178,c76(a1-3d)-4.tif:0002-0158-1251:2,0.575,211.017,25.593,2.203,2.542,47.121,3.301
179,c76(a1-3d)-4.tif:0002-0177-1226:2,0.632,206.271,29.153,3.220,1.695,27.759,3.564
180,c76(a1-3d)-4.tif:0002-0192-1233:2,0.230,208.644,32.034,0.847,1.017,45.000,1.204
181,c76(a1-3d)-4.tif:0002-0246-1227:2,0.460,207.288,40.678,1.356,2.203,61.699,2.471
182,c76(a1-3d)-4.tif:0002-0357-1056:2,0.632,177.966,59.153,2.203,2.712,50.906,3.494
183,c76(a1-3d)-4.tif:0002-0329-1348:2,0.373,227.458,55.593,2.034,0.508,14.036,2.096
184,c76(a1-3d)-5.tif:0001-0258-0437:1,0.661,72.373,43.051,3.390,1.525,21.801,3.694
185,c76(a1-3d)-5.tif:0001-0139-0420:1,0.517,70.000,22.881,2.373,1.525,32.735,2.852
186,c76(a1-3d)-5.tif:0001-0233-0453:1,0.488,75.593,39.153,2.542,0.847,20.556,2.752
187,c76(a1-3d)-5.tif:0001-0309-0407:1,0.488,67.797,52.034,2.542,0.847,-17.354,2.717
188,c76(a1-3d)-5.tif:0001-0388-0317:1,0.632,52.203,64.915,3.051,1.695,29.055,3.490
189,c76(a1-3d)-5.tif:0001-0263-0226:1,0.402,37.288,44.576,2.203,0.169,8.746,2.271
190,c76(a1-3d)-5.tif:0001-0255-0249:1,0.402,41.356,42.542,1.695,1.525,41.987,2.243
191,c76(a1-3d)-5.tif:0001-0351-0662:1,0.431,111.186,58.983,2.034,1.186,30.256,2.384
192,c76(a1-3d)-5.tif:0001-0165-0645:1,0.919,106.780,27.966,5.254,0.169,-1.848,5.199
193,c76(a1-3d)-5.tif:0001-0012-0811:1,0.402,136.441,1.864,2.203,0.508,-14.036,2.194
194,c76(a1-3d)-5.tif:0001-0520-0469:1,0.603,78.136,87.288,2.881,1.695,30.466,3.392
195,c76(a1-3d)-5.tif:0001-0578-0407:1,0.632,67.288,97.797,3.559,0.508,8.531,3.532
196,c76(a1-3d)-5.tif:0001-0585-0380:1,0.230,64.068,98.814,0.847,0.678,33.690,1.130
197,c76(a1-3d)-5.tif:0001-0682-0468:1,0.402,78.475,115.085,1.864,1.186,32.471,2.288
198,c76(a1-3d)-5.tif:0001-0356-0922:1,0.316,155.593,60.000,1.525,0.678,-23.962,1.721
199,c76(a1-3d)-5.tif:0001-0357-0951:1,0.373,160.508,59.831,1.356,1.525,48.366,2.084
200,c76(a1-3d)-5.tif:0001-0417-1012:1,0.402,170.508,70.508,2.203,0.339,8.746,2.285
201,c76(a1-3d)-5.tif:0001-0375-1183:1,0.316,199.831,63.220,1.525,0.847,21.801,1.769
202,c76(a1-3d)-5.tif:0001-0376-1199:1,0.287,202.542,63.729,1.525,0.169,12.529,1.598
203,c76(a1-3d)-5.tif:0001-0487-1062:1,0.345,179.153,82.373,1.695,0.508,-16.699,1.787
204,c76(a1-3d)-5.tif:0001-0555-1279:1,0.833,214.407,93.729,4.746,0.678,8.130,4.794
205,c76(a1-3d)-5.tif:0001-0549-1311:1,0.488,221.017,92.881,2.542,0.508,14.931,2.660
206,c76(a1-3d)-5.tif:0001-0605-1222:1,0.431,205.932,102.373,2.373,0.339,8.130,2.397
207,c76(a1-3d)-5.tif:0001-0071-1184:1,0.345,200.000,11.525,1.525,1.186,33.690,1.853
208,c76(a1-3d)-5.tif:0001-0068-1151:1,0.373,194.746,10.678,0.678,1.864,70.017,2.037
209,c76(a1-3d)-5.tif:0001-0083-1136:1,0.460,191.525,13.390,2.203,1.525,34.695,2.601
210,c76(a1-3d)-5.tif:0001-0056-0961:1,0.517,161.525,9.322,2.881,0.508,-10.620,2.881
211,c76(a1-3d)-5.tif:0001-0154-0778:1,0.316,131.017,25.932,1.695,0.339,-11.310,1.728
212,c76(a1-3d)-5.tif:0001-0647-0803:1,0.402,135.254,109.322,1.864,0.847,28.610,2.123
213,c76(a1-3d)-5.tif:0001-0644-0782:1,0.373,131.864,108.644,1.525,1.186,-37.875,2.012
214,c76(a1-3d)-5.tif:0001-0091-0108:1,0.575,16.780,15.424,3.220,0.169,3.013,3.166
215,c76(a1-3d)-5.tif:0001-0065-0154:1,0.402,25.254,10.678,1.864,0.847,22.620,2.123
216,c76(a1-3d)-5.tif:0001-0333-0214:1,0.345,35.424,56.102,1.695,0.678,-21.801,1.825
217,c76(a1-3d)-5.tif:0001-0178-0516:1,0.718,85.424,30.000,4.068,0.508,-7.125,4.093
218,c76(a1-3d)-5.tif:0001-0147-0563:1,0.431,94.407,24.407,2.034,1.186,-30.256,2.384
219,c76(a1-3d)-6.tif:0001-0217-0226:1,0.603,36.780,36.102,3.051,1.356,23.962,3.339
220,c76(a1-3d)-6.tif:0001-0229-0199:1,0.402,33.051,37.966,1.356,1.864,51.340,2.260
221,c76(a1-3d)-6.tif:0002-0044-0494:2,0.575,82.373,6.780,2.881,1.356,-25.201,3.236
222,c76(a1-3d)-6.tif:0002-0059-0531:2,0.776,87.797,9.831,4.407,0.508,-6.582,4.443
223,c76(a1-3d)-6.tif:0002-0057-0566:2,0.661,94.407,8.644,3.051,2.034,33.690,3.667
224,c76(a1-3d)-6.tif:0002-0045-0597:2,0.431,100.169,6.949,2.034,1.356,33.690,2.444
225,c76(a1-3d)-6.tif:0002-0201-0978:2,0.431,164.576,33.898,2.373,0.508,8.130,2.416
226,c76(a1-3d)-6.tif:0002-0201-0950:2,0.402,160.000,33.898,2.203,0.508,14.036,2.220
227,c76(a1-3d)-6.tif:0002-0305-0846:2,0.373,142.542,51.186,1.695,1.186,30.964,2.037
228,c76(a1-3d)-6.tif:0002-0309-0828:2,0.431,139.492,51.695,1.695,1.525,41.987,2.318
229,c76(a1-3d)-6.tif:0002-0169-0778:2,0.316,131.695,27.966,0.339,1.525,-77.471,1.618
230,c76(a1-3d)-6.tif:0002-0186-0770:2,0.488,129.322,31.186,2.542,0.847,18.435,2.645
231,c76(a1-3d)-6.tif:0002-0161-0789:2,0.287,133.051,27.288,1.525,0.000,0.000,1.582
232,c76(a1-3d)-6.tif:0002-0371-0734:2,0.488,123.220,62.203,2.373,1.525,32.735,2.791
233,c76(a1-3d)-6.tif:0002-0462-1013:2,0.373,170.847,78.136,1.864,0.508,15.255,1.973
234,c76(a1-3d)-6.tif:0002-0410-0998:2,0.402,168.475,68.644,1.356,1.864,53.973,2.260
235,c76(a1-3d)-6.tif:0002-0392-0637:2,0.287,107.458,65.932,1.186,1.017,45.000,1.520
236,c76(a1-3d)-6.tif:0002-0401-0614:2,0.287,103.559,67.458,1.186,1.017,40.601,1.606
237,c76(a1-3d)-6.tif:0002-0127-1045:2,0.431,176.441,20.678,1.525,1.864,45.000,2.402
238,c76(a1-3d)-6.tif:0002-0657-0841:2,0.431,141.525,110.678,2.034,1.356,33.690,2.444
239,c76(a1-3d)-6.tif:0002-0656-0874:2,0.546,146.780,111.017,2.881,0.508,-9.462,2.992
240,c76(a1-3d)-6.tif:0002-0696-0814:2,0.287,137.288,117.966,1.525,0.169,0.000,1.586
241,c76(a1-3d)-6.tif:0002-0681-0800:2,0.287,134.915,115.254,1.525,0.339,-12.529,1.508
242,c76(a1-3d)-6.tif:0002-0672-0786:2,0.402,132.373,113.390,1.864,1.186,-36.027,2.288
243,c76(a1-3d)-6.tif:0002-0863-0517:2,0.776,85.424,146.271,4.407,0.000,0.000,4.407
244,c76(a1-3d)-6.tif:0002-0766-0589:2,0.833,97.627,129.153,4.576,1.356,16.504,4.827
245,c76(a1-3d)-6.tif:0002-0839-0782:2,0.345,131.695,142.203,1.864,0.169,5.194,1.924
246,c76(a1-3d)-6.tif:0002-0830-0760:2,0.345,128.136,140.169,1.525,1.186,-37.875,1.853
247,c76(a1-3d)-6.tif:0002-0869-0807:2,0.316,136.102,146.949,1.356,0.847,32.005,1.630
