Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms404(a1-3d)-1.tif:0001-0023-0229:1,17.103,0,0,65535,2.305,0
ms404(a1-3d)-1.tif:0001-0121-0240:1,-8.13,0,0,65535,2.406,1
ms404(a1-3d)-1.tif:0001-0172-0106:1,-15.524,0,0,65535,3.128,1
ms404(a1-3d)-1.tif:0001-0180-0052:1,-9.462,0,0,65535,2.006,0
ms404(a1-3d)-1.tif:0001-0258-0364:1,0,0,0,65535,2.035,0
ms404(a1-3d)-1.tif:0001-0122-0569:1,-10.784,0,0,65535,3.725,1
ms404(a1-3d)-1.tif:0001-0148-1008:1,2.603,0,0,65535,3.852,1
ms404(a1-3d)-1.tif:0001-0276-0921:1,0,0,0,65535,2.316,1
ms404(a1-3d)-1.tif:0001-0470-0257:1,59.744,0,0,65535,2.355,1
ms404(a1-3d)-1.tif:0001-0648-0005:1,-26.565,0,0,65535,1.492,0
ms404(a1-3d)-1.tif:0001-0652-0025:1,-7.431,0,0,65535,3.924,0
ms404(a1-3d)-1.tif:0001-0812-0148:1,23.199,0,0,65535,2.634,1
ms404(a1-3d)-1.tif:0001-0855-0249:1,48.366,0,0,65535,2.079,1
ms404(a1-3d)-1.tif:0001-0850-0347:1,-12.529,0,0,65535,3.18,0
ms404(a1-3d)-1.tif:0001-0850-0326:1,29.055,0,0,65535,1.819,0
ms404(a1-3d)-1.tif:0001-0941-0785:1,4.086,0,0,65535,2.376,1
ms404(a1-3d)-1.tif:0001-0934-0769:1,28.61,0,0,65535,2.124,1
ms404(a1-3d)-1.tif:0001-0932-0792:1,-34.695,0,0,65535,2.695,1
ms404(a1-3d)-1.tif:0001-0801-0870:1,4.086,0,0,65535,2.374,0
ms404(a1-3d)-2.tif:0001-0328-0274:1,17.65,0,0,65535,7.755,1
ms404(a1-3d)-2.tif:0001-0313-0327:1,28.61,0,0,65535,2.097,1
ms404(a1-3d)-2.tif:0001-0358-0238:1,60.255,0,0,65535,2.81,0
ms404(a1-3d)-2.tif:0001-0346-0109:1,3.576,0,0,65535,2.721,1
ms404(a1-3d)-2.tif:0001-0239-0138:1,0,0,0,65535,1.699,0
ms404(a1-3d)-2.tif:0001-0098-0280:1,-2.726,0,0,65535,3.448,1
ms404(a1-3d)-2.tif:0001-0092-0238:1,-4.399,0,0,65535,4.481,1
ms404(a1-3d)-2.tif:0001-0061-0225:1,15.945,0,0,65535,2.484,0
ms404(a1-3d)-2.tif:0001-0231-0467:1,19.654,0,0,65535,2.448,0
ms404(a1-3d)-2.tif:0001-0322-0521:1,0,0,0,65535,3.503,1
ms404(a1-3d)-2.tif:0001-0185-0608:1,32.005,0,0,65535,1.599,1
ms404(a1-3d)-2.tif:0001-0162-0436:1,18.435,0,0,65535,1.144,0
ms404(a1-3d)-2.tif:0001-0215-0906:1,-17.354,0,0,65535,2.787,1
ms404(a1-3d)-2.tif:0001-0139-1024:1,41.186,0,0,65535,1.919,0
ms404(a1-3d)-2.tif:0001-0336-0997:1,-21.251,0,0,65535,3.253,1
ms404(a1-3d)-2.tif:0001-0342-1030:1,29.745,0,0,65535,1.27,1
ms404(a1-3d)-2.tif:0001-0222-1121:1,10.62,0,0,65535,2.66,0
ms404(a1-3d)-2.tif:0001-0221-1155:1,10.62,0,0,65535,2.749,0
ms404(a1-3d)-2.tif:0001-0137-1191:1,-45,0,0,65535,1.121,0
ms404(a1-3d)-2.tif:0001-0125-1177:1,-45,0,0,65535,1.559,0
ms404(a1-3d)-2.tif:0001-0219-0811:1,-39.806,0,0,65535,2.525,1
ms404(a1-3d)-2.tif:0001-0155-1040:1,0,0,0,65535,2.599,0
ms404(a1-3d)-2.tif:0001-0155-1065:1,45,0,0,65535,1.678,0
ms404(a1-3d)-2.tif:0001-0476-1200:1,-4.764,0,0,65535,2.097,0
ms404(a1-3d)-2.tif:0001-0622-1207:1,0,0,0,65535,2.769,1
ms404(a1-3d)-2.tif:0001-0494-0217:1,15.255,0,0,65535,1.987,1
ms404(a1-3d)-2.tif:0001-0433-0371:1,19.983,0,0,65535,2.025,1
ms404(a1-3d)-2.tif:0001-0409-0220:1,4.086,0,0,65535,2.39,0
ms404(a1-3d)-3.tif:0001-0189-0240:1,-15.642,0,0,65535,4.44,1
ms404(a1-3d)-3.tif:0001-0216-0419:1,-14.931,0,0,65535,2.609,0
ms404(a1-3d)-3.tif:0001-0214-0333:1,-21.801,0,0,65535,2.738,0
ms404(a1-3d)-3.tif:0001-0207-0491:1,-10.954,0,0,65535,5.407,1
ms404(a1-3d)-3.tif:0001-0957-0940:1,0,0,0,65535,3.221,0
