Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms406(a1-3d)-1.tif:0001-0209-0323:1,45,0,0,65535,2.277,0
ms406(a1-3d)-1.tif:0001-0240-0310:1,-100.305,0,0,65535,3.873,0
ms406(a1-3d)-1.tif:0001-0251-0320:1,-23.962,0,0,65535,1.705,0
ms406(a1-3d)-1.tif:0001-0054-0671:1,-65.556,0,0,65535,2.014,0
ms406(a1-3d)-1.tif:0001-0166-0857:1,-40.601,0,0,65535,1.576,0
ms406(a1-3d)-1.tif:0001-0214-0890:1,-8.746,0,0,65535,2.313,0
ms406(a1-3d)-1.tif:0001-0331-0902:1,-61.928,0,0,65535,2.881,0
ms406(a1-3d)-1.tif:0001-0284-0572:1,-15.945,0,0,65535,2.468,1
ms406(a1-3d)-1.tif:0001-0932-1232:1,73.301,0,0,65535,3.458,0
ms406(a1-3d)-1.tif:0001-0956-1215:1,41.634,0,0,65535,4.146,0
ms406(a1-3d)-1.tif:0001-0952-1084:1,36.87,0,0,65535,1.645,0
ms406(a1-3d)-1.tif:0001-0961-0875:1,-67.38,0,0,65535,2.161,0
ms406(a1-3d)-1.tif:0001-0707-1008:1,112.751,0,0,65535,5.698,1
ms406(a1-3d)-1.tif:0001-0678-1097:1,-16.699,0,0,65535,1.77,0
ms406(a1-3d)-1.tif:0001-0666-1074:1,-29.745,0,0,65535,1.403,0
ms406(a1-3d)-1.tif:0001-0981-0778:1,-32.005,0,0,65535,1.528,0
ms406(a1-3d)-1.tif:0001-0981-0810:1,45,0,0,65535,2.218,0
ms406(a1-3d)-1.tif:0001-0900-0897:1,-33.69,0,0,65535,2.492,1
ms406(a1-3d)-1.tif:0001-0510-0717:1,-67.38,0,0,65535,2.125,1
ms406(a1-3d)-1.tif:0001-0535-0728:1,-69.775,0,0,65535,3.383,0
ms406(a1-3d)-1.tif:0001-0608-0650:1,-78.69,0,0,65535,1.812,0
ms406(a1-3d)-1.tif:0001-0582-0640:1,-77.471,0,0,65535,1.563,0
ms406(a1-3d)-1.tif:0001-0694-0712:1,-24.444,0,0,65535,2.125,0
ms406(a1-3d)-1.tif:0001-0527-0885:1,-28.072,0,0,65535,2.881,0
ms406(a1-3d)-1.tif:0001-0456-0906:1,-33.69,0,0,65535,2.327,0
ms406(a1-3d)-1.tif:0001-0565-0920:1,-45,0,0,65535,1.499,0
ms406(a1-3d)-3.tif:0001-0005-0769:1,65.556,0,0,65535,2.048,0
ms406(a1-3d)-3.tif:0001-0024-0763:1,67.38,0,0,65535,2.288,0
ms406(a1-3d)-3.tif:0001-0200-0758:1,96.71,0,0,65535,2.861,0
ms406(a1-3d)-3.tif:0001-0270-0901:1,-28.61,0,0,65535,2.103,1
ms406(a1-3d)-3.tif:0001-0346-0768:1,-26.565,0,0,65535,1.899,0
ms406(a1-3d)-3.tif:0001-0887-0726:1,-53.13,0,0,65535,1.74,0
ms406(a1-3d)-3.tif:0001-0878-0503:1,-53.13,0,0,65535,3.345,0
ms406(a1-3d)-3.tif:0001-0938-0316:1,-26.565,0,0,65535,1.845,0
ms406(a1-3d)-3.tif:0001-0951-0337:1,-59.036,0,0,65535,2.006,0
ms406(a1-3d)-3.tif:0001-0662-0352:1,-58.299,0,0,65535,6.803,1
ms406(a1-3d)-3.tif:0001-0629-0331:1,-47.49,0,0,65535,2.764,0
ms406(a1-3d)-3.tif:0001-0029-1207:1,-56.31,0,0,65535,2.336,0
ms406(a1-3d)-3.tif:0001-0234-1064:1,-36.87,0,0,65535,1.695,1
ms406(a1-3d)-3.tif:0001-0082-1099:1,-36.027,0,0,65535,2.286,0
ms406(a1-3d)-4.tif:0001-0081-0259:1,1.909,0,0,65535,5.088,1
ms406(a1-3d)-4.tif:0001-0323-0238:1,-26.565,0,0,65535,2.009,0
ms406(a1-3d)-4.tif:0001-0309-0218:1,-32.005,0,0,65535,1.645,0
ms406(a1-3d)-4.tif:0001-0153-0090:1,-48.814,0,0,65535,1.866,0
ms406(a1-3d)-4.tif:0001-0296-0047:1,28.61,0,0,65535,2.161,0
ms406(a1-3d)-4.tif:0001-0756-0111:1,28.811,0,0,65535,3.829,1
ms406(a1-3d)-4.tif:0001-0632-0457:1,4.764,0,0,65535,2.036,0
ms406(a1-3d)-4.tif:0001-0756-0545:1,-57.995,0,0,65535,1.528,1
ms406(a1-3d)-4.tif:0001-0174-1187:1,-45,0,0,65535,3.595,0
ms406(a1-3d)-4.tif:0001-0170-1307:1,30.256,0,0,65535,2.398,0
