 ,Label,Area,BX,BY,Width,Height,Angle,Length
31,c76(a1-c1)-1.tif:0003-0748-0743:3,0.431,125.424,125.763,1.186,2.034,56.310,2.384
32,c76(a1-c1)-1.tif:0003-0605-0388:3,0.259,65.085,102.373,1.356,0.339,14.036,1.398
33,c76(a1-c1)-1.tif:0003-0583-0598:3,0.402,100.678,98.136,1.525,1.525,38.660,2.159
34,c76(a1-c1)-1.tif:0003-0628-1061:3,0.689,178.475,105.085,2.712,2.881,46.736,3.916
35,c76(a1-c1)-10.tif:0003-0877-0810:3,0.603,137.119,146.949,0.339,3.390,84.289,3.407
36,c76(a1-c1)-10.tif:0003-0736-1090:3,0.431,183.729,124.237,2.034,1.186,-26.565,2.327
37,c76(a1-c1)-10.tif:0003-0645-1125:3,0.488,190.000,108.305,1.525,2.203,55.305,2.759
38,c76(a1-c1)-10.tif:0003-0135-0789:3,0.402,133.729,21.864,0.169,2.203,81.870,2.271
39,c76(a1-c1)-10.tif:0003-0159-0774:3,0.431,131.186,25.763,0.169,2.373,85.914,2.384
40,c76(a1-c1)-10.tif:0003-0252-0740:3,0.546,123.898,42.542,3.051,0.339,-6.340,3.070
41,c76(a1-c1)-10.tif:0003-0115-0531:3,0.259,89.322,19.322,1.356,0.339,-14.036,1.398
42,c76(a1-c1)-10.tif:0003-0163-0563:3,0.230,95.085,27.288,0.847,0.678,33.690,1.130
43,c76(a1-c1)-10.tif:0003-0280-0367:3,0.460,61.017,46.949,2.373,1.017,-23.199,2.582
44,c76(a1-c1)-10.tif:0003-0347-0473:3,0.316,79.492,58.475,1.525,0.847,-33.690,1.725
45,c76(a1-c1)-10.tif:0003-0374-0506:3,0.804,83.898,62.203,3.898,2.542,-33.111,4.576
46,c76(a1-c1)-10.tif:0003-0180-0441:3,0.402,74.407,29.492,0.847,2.034,-67.380,2.226
47,c76(a1-c1)-10.tif:0003-0166-0456:3,0.632,75.763,27.458,3.220,1.525,22.834,3.488
48,c76(a1-c1)-10.tif:0003-0489-0571:3,0.345,96.780,82.034,0.169,1.864,100.305,1.934
49,c76(a1-c1)-10.tif:0003-0513-0570:3,0.431,96.271,85.932,0.678,2.203,105.945,2.359
50,c76(a1-c1)-10.tif:0003-0493-0486:3,0.488,81.525,82.712,1.864,1.864,45.000,2.717
51,c76(a1-c1)-10.tif:0003-0524-0784:3,0.431,131.864,88.644,2.203,0.508,-17.103,2.329
52,c76(a1-c1)-10.tif:0003-0435-0998:3,0.402,168.983,72.712,0.508,2.203,-77.005,2.194
53,c76(a1-c1)-10.tif:0003-0066-1037:3,0.575,175.424,9.661,0.847,3.220,72.474,3.290
54,c76(a1-c1)-10.tif:0003-0111-1091:3,0.460,183.898,18.136,2.203,1.525,34.695,2.601
55,c76(a1-c1)-10.tif:0003-0472-1034:3,0.373,174.746,79.153,1.017,1.864,-61.390,2.074
56,c76(a1-c1)-10.tif:0003-0439-1032:3,0.488,174.407,73.220,1.186,2.373,63.435,2.628
57,c76(a1-c1)-10.tif:0003-0672-0885:3,0.345,149.153,113.898,1.864,0.000,0.000,1.921
58,c76(a1-c1)-10.tif:0003-0785-0666:3,0.689,112.542,131.186,0.847,3.898,77.735,3.947
59,c76(a1-c1)-10.tif:0003-0778-0726:3,0.316,122.881,131.186,0.508,1.525,-73.301,1.645
60,c76(a1-c1)-10.tif:0003-0794-0751:3,0.316,126.610,134.237,1.525,0.847,26.565,1.769
61,c76(a1-c1)-10.tif:0003-0763-0764:3,0.460,129.153,128.136,0.847,2.373,-70.346,2.539
62,c76(a1-c1)-10.tif:0003-0936-0616:3,0.575,102.881,158.475,3.220,0.508,-8.973,3.214
63,c76(a1-c1)-10.tif:0003-0951-0441:3,0.259,74.407,160.678,0.847,1.017,50.194,1.361
64,c76(a1-c1)-10.tif:0003-0942-0427:3,0.460,71.356,159.153,2.203,1.017,23.199,2.478
65,c76(a1-c1)-10.tif:0003-0781-0537:3,0.431,90.847,131.186,0.508,2.373,-77.905,2.439
66,c76(a1-c1)-10.tif:0003-0787-0524:3,0.402,87.966,132.881,1.864,1.186,30.256,2.229
67,c76(a1-c1)-10.tif:0003-0439-0227:3,0.402,37.458,74.407,2.203,0.169,4.086,2.263
68,c76(a1-c1)-10.tif:0003-0370-0118:3,0.488,19.831,61.525,0.508,2.542,75.069,2.660
69,c76(a1-c1)-10.tif:0003-0425-0180:3,0.345,29.661,71.695,1.864,0.678,-19.983,1.931
70,c76(a1-c1)-10.tif:0003-0510-0260:3,0.460,42.881,86.271,2.542,0.508,11.310,2.549
71,c76(a1-c1)-10.tif:0003-0510-0372:3,0.546,61.864,85.593,2.542,1.864,36.254,3.074
72,c76(a1-c1)-10.tif:0003-0541-0373:3,0.373,62.203,91.695,2.034,0.169,4.764,2.046
73,c76(a1-c1)-10.tif:0003-0396-0082:3,0.230,13.390,66.949,1.186,0.508,-29.745,1.263
74,c76(a1-c1)-10.tif:0003-0722-0221:3,0.345,37.458,121.525,0.000,1.864,90.000,1.921
75,c76(a1-c1)-10.tif:0003-0615-0489:3,0.345,82.542,103.390,0.847,1.695,59.036,1.921
76,c76(a1-c1)-10.tif:0003-0114-0210:3,0.488,35.085,18.136,1.017,2.542,-68.199,2.686
77,c76(a1-c1)-10.tif:0003-0051-0636:3,0.833,107.627,6.271,0.339,4.746,-94.086,4.758
78,c76(a1-c1)-2.tif:0003-0155-0367:3,0.517,60.847,26.102,2.881,0.339,6.340,2.957
79,c76(a1-c1)-2.tif:0003-0234-0295:3,0.546,48.814,38.983,2.542,1.525,30.964,3.042
80,c76(a1-c1)-2.tif:0003-0232-0347:3,0.488,58.305,38.136,1.186,2.542,64.983,2.779
81,c76(a1-c1)-2.tif:0003-0220-0180:3,0.287,30.508,36.610,0.169,1.525,90.000,1.473
82,c76(a1-c1)-2.tif:0003-0144-0128:3,0.316,21.525,23.729,0.508,1.525,66.038,1.680
83,c76(a1-c1)-2.tif:0003-0115-0134:3,0.517,22.542,18.136,0.508,2.881,79.992,2.861
84,c76(a1-c1)-2.tif:0003-0190-0189:3,0.488,31.525,31.017,1.186,2.542,64.983,2.779
85,c76(a1-c1)-2.tif:0003-0251-0606:3,0.575,102.203,41.186,1.186,2.881,67.620,3.148
86,c76(a1-c1)-2.tif:0003-0158-0085:3,0.632,13.729,25.254,1.525,3.220,64.654,3.537
87,c76(a1-c1)-2.tif:0003-0186-0085:3,0.517,13.559,30.508,1.864,2.203,50.194,2.807
88,c76(a1-c1)-2.tif:0003-0290-0140:3,0.373,23.390,48.305,0.847,1.864,70.017,1.973
89,c76(a1-c1)-2.tif:0001-0186-0681:1,0.804,113.390,30.678,4.237,1.864,24.624,4.555
90,c76(a1-c1)-2.tif:0001-0412-0575:1,0.345,96.949,69.153,1.017,1.525,53.130,1.787
91,c76(a1-c1)-2.tif:0001-0299-0776:1,0.373,130.508,50.678,2.034,0.000,0.000,2.034
92,c76(a1-c1)-2.tif:0001-0375-0883:1,0.316,149.492,62.712,0.508,1.695,-73.301,1.754
93,c76(a1-c1)-2.tif:0001-0148-0601:1,0.460,101.356,24.068,1.186,2.203,56.310,2.481
94,c76(a1-c1)-2.tif:0001-0019-1034:1,0.833,172.881,3.051,4.746,0.339,-4.086,4.758
95,c76(a1-c1)-2.tif:0001-0074-0971:1,0.402,163.559,12.542,2.203,0.169,-4.399,2.159
96,c76(a1-c1)-2.tif:0001-0148-1162:1,0.718,195.763,23.559,2.542,3.220,51.710,4.094
97,c76(a1-c1)-2.tif:0001-0861-1051:1,0.546,177.119,144.915,2.203,2.203,45.000,3.117
98,c76(a1-c1)-2.tif:0001-0873-1123:1,0.546,189.322,146.949,2.034,2.203,49.399,3.040
99,c76(a1-c1)-2.tif:0001-0774-1268:1,0.460,214.407,130.169,1.186,2.203,56.310,2.481
100,c76(a1-c1)-2.tif:0001-0743-0377:1,0.431,63.220,124.915,1.356,2.034,56.310,2.444
101,c76(a1-c1)-2.tif:0001-0575-0320:1,0.402,53.559,96.610,1.356,1.864,-53.973,2.260
102,c76(a1-c1)-2.tif:0001-0783-0342:1,0.575,56.949,131.525,2.203,2.373,47.121,3.200
103,c76(a1-c1)-2.tif:0001-0982-0411:1,0.460,68.475,166.102,2.542,0.678,14.931,2.577
104,c76(a1-c1)-2.tif:0001-0936-0504:1,0.373,84.746,157.966,1.525,1.356,41.634,2.084
105,c76(a1-c1)-2.tif:0001-0850-0549:1,0.460,92.542,143.051,1.186,2.203,60.255,2.579
106,c76(a1-c1)-2.tif:0001-0769-0630:1,0.460,106.102,129.322,1.525,2.034,53.130,2.577
107,c76(a1-c1)-2.tif:0001-0829-0179:1,0.689,29.322,138.983,2.203,3.220,55.620,3.823
108,c76(a1-c1)-2.tif:0001-0874-0153:1,0.919,24.407,146.102,3.051,4.237,-125.754,5.176
109,c76(a1-c1)-2.tif:0001-0999-0365:1,0.948,59.492,168.136,4.915,2.373,25.769,5.407
110,c76(a1-c1)-2.tif:0001-0731-0020:1,0.517,2.373,123.051,2.203,1.864,42.510,2.881
111,c76(a1-c1)-2.tif:0001-0109-0222:1,0.488,36.780,17.458,1.695,2.034,50.194,2.648
112,c76(a1-c1)-2.tif:0001-0141-0198:1,0.747,32.373,22.373,2.542,3.220,51.710,4.182
113,c76(a1-c1)-2.tif:0001-0181-0167:1,0.833,26.780,28.983,3.051,3.559,50.711,4.731
114,c76(a1-c1)-2.tif:0001-0110-0124:1,0.517,20.169,17.627,1.864,2.203,49.764,2.894
115,c76(a1-c1)-2.tif:0001-0216-1004:1,0.373,170.000,35.763,0.339,1.864,80.538,1.951
116,c76(a1-c1)-2.tif:0001-0359-1243:1,0.460,209.831,60.000,1.864,1.864,45.000,2.557
117,c76(a1-c1)-2.tif:0001-0286-1325:1,0.373,224.237,47.627,0.847,1.864,61.390,2.021
118,c76(a1-c1)-2.tif:0001-0282-1339:1,0.287,226.780,47.119,0.508,1.356,69.444,1.469
119,c76(a1-c1)-2.tif:0001-0254-1344:1,0.345,227.288,42.373,1.186,1.525,48.814,1.853
120,c76(a1-c1)-2.tif:0001-0288-1242:1,0.259,210.169,48.305,0.847,1.186,60.255,1.379
121,c76(a1-c1)-2.tif:0001-0299-1149:1,0.316,194.407,50.000,0.847,1.525,-60.945,1.769
122,c76(a1-c1)-2.tif:0001-0271-0830:1,0.373,140.000,45.254,1.525,1.525,48.366,2.077
123,c76(a1-c1)-2.tif:0001-0181-1057:1,0.460,178.136,30.169,2.203,1.186,28.301,2.481
124,c76(a1-c1)-2.tif:0001-0819-0721:1,0.373,121.525,138.136,1.356,1.525,51.340,2.084
125,c76(a1-c1)-3.tif:0001-0536-1072:1,0.575,180.508,90.000,2.542,1.864,38.660,3.142
126,c76(a1-c1)-3.tif:0001-0565-1057:1,0.603,179.153,94.068,0.000,3.390,-90.000,3.390
127,c76(a1-c1)-3.tif:0001-0777-1179:1,0.661,198.475,130.678,2.881,2.203,35.838,3.706
128,c76(a1-c1)-3.tif:0001-0805-1164:1,0.718,197.119,134.407,0.339,4.068,85.236,4.082
129,c76(a1-c1)-3.tif:0001-0787-1298:1,0.373,219.661,132.542,0.847,1.864,68.199,1.973
130,c76(a1-c1)-3.tif:0001-0744-0875:1,0.891,147.119,123.898,2.542,4.576,62.592,5.158
131,c76(a1-c1)-3.tif:0001-0927-0974:1,0.460,163.898,157.119,2.542,0.169,-3.814,2.488
132,c76(a1-c1)-3.tif:0001-0093-0043:1,0.373,6.610,15.085,1.525,1.525,-45.000,2.077
133,c76(a1-c1)-3.tif:0001-0134-0160:1,0.833,26.102,20.678,2.034,4.237,64.359,4.751
134,c76(a1-c1)-3.tif:0001-0421-0194:1,0.776,31.695,69.661,2.542,3.559,54.462,4.388
135,c76(a1-c1)-3.tif:0001-0055-0233:1,0.345,39.153,8.475,0.847,1.695,63.435,1.870
136,c76(a1-c1)-3.tif:0001-0055-0246:1,0.402,40.847,8.983,1.864,0.847,28.610,2.123
137,c76(a1-c1)-3.tif:0001-0378-0354:1,0.460,59.153,63.220,1.695,1.864,47.726,2.478
138,c76(a1-c1)-3.tif:0001-0384-0335:1,0.402,56.441,64.237,0.847,1.864,63.435,2.123
139,c76(a1-c1)-3.tif:0001-0372-0653:1,0.488,109.492,62.542,2.542,1.186,23.199,2.731
140,c76(a1-c1)-3.tif:0001-0394-0626:1,0.460,105.593,65.763,1.017,2.203,66.801,2.478
141,c76(a1-c1)-3.tif:0001-0273-0303:1,0.517,50.678,45.085,1.525,2.542,59.036,2.887
142,c76(a1-c1)-3.tif:0001-0562-0337:1,1.005,54.746,93.898,4.915,2.881,29.539,5.775
143,c76(a1-c1)-3.tif:0001-0543-0252:1,0.488,41.525,91.525,2.542,1.017,21.801,2.686
144,c76(a1-c1)-3.tif:0001-0593-0287:1,1.034,46.271,98.814,4.746,3.559,35.538,5.898
145,c76(a1-c1)-3.tif:0001-0763-0477:1,0.747,78.814,128.983,4.237,0.847,9.090,4.255
146,c76(a1-c1)-3.tif:0001-0770-0437:1,0.402,73.051,130.169,2.034,0.678,18.435,2.144
147,c76(a1-c1)-3.tif:0001-0815-0259:1,0.747,42.203,137.119,3.559,2.203,30.579,4.264
148,c76(a1-c1)-3.tif:0001-0971-0136:1,0.431,22.881,163.390,0.508,2.373,-102.095,2.416
149,c76(a1-c1)-3.tif:0001-1000-0129:1,0.287,21.525,168.814,0.847,1.356,57.995,1.570
150,c76(a1-c1)-3.tif:0001-1007-0370:1,0.546,61.186,170.678,3.051,0.000,0.000,3.051
151,c76(a1-c1)-3.tif:0001-0863-0235:1,0.345,39.153,145.763,1.356,1.186,41.186,1.839
152,c76(a1-c1)-3.tif:0001-0850-0903:1,0.287,152.373,144.068,1.525,0.000,0.000,1.469
153,c76(a1-c1)-3.tif:0001-0827-0956:1,0.431,161.864,138.983,0.339,2.373,-81.870,2.397
154,c76(a1-c1)-3.tif:0001-0874-1035:1,0.862,173.051,148.136,4.915,0.000,0.000,4.972
155,c76(a1-c1)-3.tif:0001-0896-1058:1,0.546,178.644,150.508,1.525,2.712,63.435,3.084
156,c76(a1-c1)-3.tif:0001-1004-1165:1,0.862,195.763,168.475,3.559,3.559,45.000,4.954
157,c76(a1-c1)-3.tif:0001-0887-1351:1,0.345,228.475,149.661,1.186,1.525,56.310,1.944
158,c76(a1-c1)-3.tif:0001-0870-1326:1,0.373,224.068,146.780,1.356,1.525,-48.366,1.999
159,c76(a1-c1)-3.tif:0001-0551-1163:1,0.345,196.441,92.881,1.525,1.186,34.992,1.944
160,c76(a1-c1)-3.tif:0001-0584-1206:1,0.431,203.390,98.475,2.203,1.186,26.565,2.426
161,c76(a1-c1)-3.tif:0001-0611-1259:1,0.373,213.051,102.712,0.847,1.864,-65.556,2.077
162,c76(a1-c1)-3.tif:0001-0621-1178:1,0.373,199.492,104.237,0.508,2.034,75.964,2.084
163,c76(a1-c1)-3.tif:0001-0309-1185:1,0.747,199.492,50.847,2.712,3.220,49.899,4.167
164,c76(a1-c1)-3.tif:0001-0338-1155:1,0.517,194.915,56.271,1.864,2.203,52.431,2.894
165,c76(a1-c1)-3.tif:0001-0429-1079:1,0.287,182.712,72.034,0.508,1.525,69.444,1.574
166,c76(a1-c1)-3.tif:0001-0408-1091:1,0.316,184.576,68.475,0.678,1.525,66.038,1.721
167,c76(a1-c1)-3.tif:0001-0394-1075:1,0.316,181.864,66.102,0.847,1.525,63.435,1.769
168,c76(a1-c1)-3.tif:0001-0299-1082:1,0.373,183.220,49.831,0.508,1.864,-70.017,2.002
169,c76(a1-c1)-3.tif:0001-0165-1120:1,0.373,188.814,27.797,2.034,0.508,-14.036,2.084
170,c76(a1-c1)-3.tif:0001-0163-1091:1,0.546,183.559,26.949,2.712,1.525,26.565,3.084
171,c76(a1-c1)-3.tif:0001-0140-1076:1,0.517,181.017,23.729,2.881,0.000,0.000,2.825
172,c76(a1-c1)-3.tif:0001-0348-0958:1,0.632,161.695,57.458,1.525,3.220,66.038,3.488
173,c76(a1-c1)-3.tif:0001-0302-1264:1,0.431,213.220,51.017,2.203,0.508,-8.746,2.305
174,c76(a1-c1)-3.tif:0001-0090-1203:1,0.373,203.390,14.407,1.186,1.695,55.008,2.102
175,c76(a1-c1)-3.tif:0001-0103-1173:1,0.230,198.814,16.949,0.000,1.186,90.000,1.243
176,c76(a1-c1)-3.tif:0001-0118-0980:1,0.431,165.593,18.983,1.186,2.034,59.744,2.327
177,c76(a1-c1)-3.tif:0001-0242-0453:1,0.575,76.271,39.492,1.186,3.051,68.749,3.294
178,c76(a1-c1)-3.tif:0001-0281-0428:1,0.546,71.695,46.441,1.864,2.542,51.843,3.074
179,c76(a1-c1)-4.tif:0001-0221-0424:1,0.345,71.017,37.288,1.864,0.339,-10.305,1.839
180,c76(a1-c1)-4.tif:0001-0225-0453:1,0.575,75.254,38.136,3.220,0.169,-3.180,3.172
181,c76(a1-c1)-4.tif:0001-0342-0556:1,0.575,93.390,56.780,1.864,2.542,53.130,3.232
182,c76(a1-c1)-4.tif:0001-0322-0578:1,0.345,97.458,53.898,1.186,1.525,48.814,1.924
183,c76(a1-c1)-4.tif:0001-0311-0267:1,0.460,44.915,51.525,0.847,2.373,70.346,2.501
184,c76(a1-c1)-4.tif:0001-0014-0164:1,0.316,27.458,1.695,0.847,1.525,-63.435,1.668
185,c76(a1-c1)-4.tif:0001-0022-0159:1,0.345,26.102,3.729,1.864,0.000,0.000,1.808
186,c76(a1-c1)-4.tif:0001-0025-0098:1,0.402,15.593,3.898,2.203,0.678,-18.435,2.251
187,c76(a1-c1)-4.tif:0001-0147-0222:1,0.546,37.119,23.559,1.186,2.712,63.435,2.983
188,c76(a1-c1)-4.tif:0001-0180-0211:1,0.316,35.085,30.169,1.356,0.847,-32.005,1.630
189,c76(a1-c1)-4.tif:0001-0138-0279:1,0.287,47.288,22.712,0.000,1.525,90.000,1.469
190,c76(a1-c1)-4.tif:0001-0206-0702:1,0.345,118.305,34.407,1.525,1.186,41.634,1.924
191,c76(a1-c1)-4.tif:0001-0220-0712:1,0.345,120.000,36.780,1.525,1.186,37.875,1.924
192,c76(a1-c1)-4.tif:0001-0129-0823:1,0.345,138.644,21.864,1.864,0.000,0.000,1.921
193,c76(a1-c1)-4.tif:0001-0190-0834:1,0.488,140.678,31.186,1.356,2.203,58.392,2.635
194,c76(a1-c1)-4.tif:0001-0355-1017:1,0.718,170.508,59.661,3.898,1.186,14.621,4.005
195,c76(a1-c1)-4.tif:0001-0416-0802:1,0.259,135.593,70.000,0.678,1.186,60.255,1.416
196,c76(a1-c1)-4.tif:0001-0254-0844:1,0.259,142.712,42.542,0.847,1.186,54.462,1.379
197,c76(a1-c1)-4.tif:0001-0050-0778:1,0.345,131.186,7.797,1.356,1.356,-45.000,1.918
198,c76(a1-c1)-4.tif:0001-0807-0522:1,0.373,87.627,136.610,1.864,0.339,9.462,1.951
199,c76(a1-c1)-4.tif:0001-0805-0545:1,0.517,91.017,136.102,2.712,0.847,14.036,2.825
200,c76(a1-c1)-4.tif:0001-0627-0662:1,0.373,112.034,105.424,0.508,1.864,70.017,2.002
201,c76(a1-c1)-4.tif:0001-0594-0227:1,0.259,38.136,100.169,0.847,1.017,-50.194,1.361
202,c76(a1-c1)-4.tif:0001-0583-0299:1,0.488,49.322,98.814,2.712,0.169,-3.576,2.721
203,c76(a1-c1)-4.tif:0001-0829-0065:1,0.373,10.169,140.000,1.695,1.186,34.992,2.037
204,c76(a1-c1)-4.tif:0001-0817-0091:1,0.230,15.085,138.136,0.847,0.678,38.660,1.130
205,c76(a1-c1)-4.tif:0001-0859-0130:1,0.632,20.847,144.407,2.542,2.542,45.000,3.596
206,c76(a1-c1)-4.tif:0001-0587-0592:1,0.488,99.661,98.305,1.525,2.373,60.255,2.791
207,c76(a1-c1)-4.tif:0001-0725-0646:1,0.345,108.644,122.881,1.864,0.169,5.194,1.934
208,c76(a1-c1)-4.tif:0001-0676-0662:1,0.862,111.864,112.203,0.847,4.746,79.875,4.831
209,c76(a1-c1)-4.tif:0001-0715-0823:1,0.460,138.644,120.339,1.695,1.864,50.194,2.562
210,c76(a1-c1)-4.tif:0001-0882-0604:1,0.287,101.864,149.153,1.186,0.847,35.538,1.537
211,c76(a1-c1)-4.tif:0001-0925-0616:1,0.517,103.051,156.780,2.881,0.169,-3.366,2.834
212,c76(a1-c1)-4.tif:0001-0931-0651:1,0.345,109.492,157.627,1.864,0.339,10.305,1.839
213,c76(a1-c1)-4.tif:0001-0638-0529:1,0.776,89.492,105.932,0.508,4.407,-83.418,4.430
214,c76(a1-c1)-4.tif:0001-0685-0871:1,0.373,146.949,115.424,1.525,1.356,45.000,1.999
215,c76(a1-c1)-4.tif:0001-0889-0933:1,0.718,156.102,150.339,4.068,0.678,-9.462,4.124
216,c76(a1-c1)-4.tif:0001-0874-0894:1,0.747,149.661,147.458,3.898,1.525,-21.371,4.259
217,c76(a1-c1)-4.tif:0001-0777-1070:1,0.316,180.678,131.186,1.356,1.186,41.186,1.765
218,c76(a1-c1)-4.tif:0001-0537-0958:1,0.632,161.356,89.661,2.034,2.881,54.782,3.481
219,c76(a1-c1)-4.tif:0001-0273-1141:1,0.546,192.712,44.915,1.356,2.881,115.201,3.133
220,c76(a1-c1)-4.tif:0001-0590-1248:1,0.460,211.356,98.814,0.339,2.542,82.875,2.621
221,c76(a1-c1)-5.tif:0001-0371-0843:1,0.316,142.203,62.542,1.525,0.678,-21.801,1.721
222,c76(a1-c1)-5.tif:0001-0413-0764:1,0.172,129.492,69.661,0.169,0.847,90.000,0.799
223,c76(a1-c1)-5.tif:0001-0395-0807:1,0.517,136.102,65.763,1.525,2.373,-54.462,2.852
224,c76(a1-c1)-5.tif:0001-0145-1001:1,0.575,168.305,23.898,2.712,1.525,32.005,3.140
225,c76(a1-c1)-5.tif:0001-0335-1102:1,0.402,186.610,55.763,0.508,2.203,77.005,2.194
226,c76(a1-c1)-5.tif:0001-0281-1225:1,0.316,206.949,47.288,1.525,0.847,29.055,1.668
227,c76(a1-c1)-5.tif:0001-0272-1261:1,0.575,212.373,45.593,2.881,1.186,22.380,3.148
228,c76(a1-c1)-5.tif:0001-0542-1183:1,0.316,200.169,91.186,0.847,1.525,63.435,1.769
229,c76(a1-c1)-5.tif:0001-0757-1147:1,0.661,193.051,127.119,2.881,2.373,39.472,3.689
230,c76(a1-c1)-5.tif:0001-0835-0758:1,0.603,127.288,140.339,2.542,2.373,-43.025,3.437
231,c76(a1-c1)-5.tif:0001-0848-0864:1,0.345,145.932,143.051,1.186,1.525,55.008,1.944
232,c76(a1-c1)-5.tif:0001-0574-0782:1,0.603,131.356,96.102,2.373,2.373,45.000,3.356
233,c76(a1-c1)-5.tif:0001-0564-1092:1,0.402,184.915,94.576,0.339,2.203,-81.254,2.173
234,c76(a1-c1)-5.tif:0001-0547-1075:1,0.345,181.525,92.203,1.525,1.017,-33.690,1.881
235,c76(a1-c1)-5.tif:0001-0488-0889:1,0.373,150.169,81.864,1.186,1.695,-55.008,2.102
236,c76(a1-c1)-5.tif:0001-0604-0936:1,0.431,158.644,101.186,0.169,2.373,90.000,2.376
237,c76(a1-c1)-5.tif:0001-0581-0894:1,0.287,151.017,97.966,1.186,1.186,-45.000,1.598
238,c76(a1-c1)-5.tif:0001-0652-0311:1,0.948,50.339,109.153,4.746,2.712,29.745,5.466
239,c76(a1-c1)-5.tif:0001-0651-0479:1,0.287,80.508,110.000,1.356,0.847,-32.005,1.570
240,c76(a1-c1)-5.tif:0001-0704-0523:1,0.431,87.627,119.153,2.203,0.508,12.095,2.305
241,c76(a1-c1)-5.tif:0001-0701-0575:1,0.345,96.949,118.136,1.186,1.525,-56.310,1.853
242,c76(a1-c1)-5.tif:0001-0645-0452:1,0.431,75.593,108.814,2.203,1.017,26.565,2.376
243,c76(a1-c1)-5.tif:0001-0846-0403:1,0.460,67.797,142.203,1.017,2.373,66.801,2.582
244,c76(a1-c1)-5.tif:0001-0872-0393:1,0.287,66.610,147.119,0.169,1.525,83.660,1.598
245,c76(a1-c1)-5.tif:0001-0805-0289:1,0.632,47.966,135.085,2.203,2.712,-50.906,3.530
246,c76(a1-c1)-5.tif:0001-0796-0402:1,0.431,67.797,133.898,0.847,2.203,-72.897,2.394
247,c76(a1-c1)-5.tif:0001-0739-0507:1,0.402,85.932,124.237,0.000,2.203,-90.000,2.260
