Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms567(a1-2c)-1.tif:0001-0037-0051:1,35.538,0,0,65535,1.542,0
ms567(a1-2c)-1.tif:0001-0090-0030:1,-7.125,0,0,65535,1.305,1
ms567(a1-2c)-1.tif:0001-0123-0204:1,-14.036,0,0,65535,2.096,1
ms567(a1-2c)-1.tif:0001-0166-0521:1,93.013,0,0,65535,3.14,1
ms567(a1-2c)-1.tif:0001-0136-0540:1,14.931,0,0,65535,2.59,0
ms567(a1-2c)-1.tif:0001-0099-0716:1,-72.897,0,0,65535,2.293,0
ms567(a1-2c)-1.tif:0001-0149-0740:1,-38.66,0,0,65535,1.145,0
ms567(a1-2c)-1.tif:0001-0196-0745:1,9.462,0,0,65535,2.111,0
ms567(a1-2c)-1.tif:0001-0181-0924:1,0,0,0,65535,1.738,0
ms567(a1-2c)-1.tif:0001-0189-0899:1,71.565,0,0,65535,1.582,0
ms567(a1-2c)-1.tif:0001-0141-1217:1,-19.983,0,0,65535,2.014,1
ms567(a1-2c)-1.tif:0001-0419-1038:1,33.69,0,0,65535,2.374,0
ms567(a1-2c)-1.tif:0001-0407-1046:1,-48.366,0,0,65535,2.105,0
ms567(a1-2c)-1.tif:0001-0623-0650:1,81.254,0,0,65535,2.229,1
ms567(a1-2c)-1.tif:0001-0525-0639:1,65.225,0,0,65535,2.35,0
ms567(a1-2c)-1.tif:0001-0511-0715:1,-21.038,0,0,65535,2.282,1
ms567(a1-2c)-1.tif:0001-0530-0743:1,-12.995,0,0,65535,2.261,1
ms567(a1-2c)-1.tif:0001-0602-0850:1,0,0,0,65535,2.119,0
ms567(a1-2c)-1.tif:0001-0571-0963:1,23.199,0,0,65535,2.549,0
ms567(a1-2c)-1.tif:0001-0677-0977:1,-41.987,0,0,65535,2.28,1
ms567(a1-2c)-1.tif:0001-0588-1168:1,-10.305,0,0,65535,1.966,0
ms567(a1-2c)-1.tif:0001-0864-1184:1,-51.34,0,0,65535,2.105,0
ms567(a1-2c)-1.tif:0001-0873-1203:1,-36.87,0,0,65535,1.682,0
ms567(a1-2c)-1.tif:0001-0801-0953:1,-65.556,0,0,65535,2.161,0
ms567(a1-2c)-1.tif:0001-0880-1255:1,-19.654,0,0,65535,2.6,0
ms567(a1-2c)-1.tif:0001-0739-1310:1,59.036,0,0,65535,1.951,0
ms567(a1-2c)-1.tif:0001-0929-0931:1,-45,0,0,65535,2.577,0
ms567(a1-2c)-1.tif:0001-0770-0421:1,-53.13,0,0,65535,1.695,0
ms567(a1-2c)-1.tif:0001-0782-0439:1,-37.569,0,0,65535,2.78,0
ms567(a1-2c)-1.tif:0001-0776-0459:1,41.634,0,0,65535,2.041,0
ms567(a1-2c)-3.tif:0002-0906-0166:2,-29.358,0,0,65535,3.042,1
ms567(a1-2c)-3.tif:0002-0930-0212:2,-7.431,0,0,65535,3.883,1
ms567(a1-2c)-3.tif:0002-0449-0583:2,72.646,0,0,65535,2.752,0
ms567(a1-2c)-3.tif:0002-0449-0610:2,-22.62,0,0,65535,2.329,0
ms567(a1-2c)-3.tif:0002-0529-0637:2,6.582,0,0,65535,4.331,0
ms567(a1-2c)-3.tif:0002-0533-0606:2,11.31,0,0,65535,3.568,0
ms567(a1-2c)-3.tif:0002-0737-0369:2,12.529,0,0,65535,3.015,0
ms567(a1-2c)-3.tif:0002-0251-1037:2,-36.027,0,0,65535,2.351,0
ms567(a1-2c)-3.tif:0002-0150-0851:2,-38.66,0,0,65535,2.171,0
ms567(a1-2c)-3.tif:0002-0506-1106:2,-69.444,0,0,65535,3.042,1
ms567(a1-2c)-3.tif:0002-0040-1342:2,-65.225,0,0,65535,2.434,1
ms567(a1-2c)-3.tif:0002-0068-1351:2,21.801,0,0,65535,1.787,0
ms567(a1-2c)-3.tif:0002-0095-0275:2,85.601,0,0,65535,2.15,0
ms567(a1-2c)-3.tif:0002-0590-0091:2,22.932,0,0,65535,4.659,1
ms567(a1-2c)-3.tif:0002-0593-0118:2,-32.005,0,0,65535,3.238,1
ms567(a1-2c)-3.tif:0002-0723-0678:2,33.024,0,0,65535,4.074,0
ms567(a1-2c)-3.tif:0002-0736-0644:2,18.435,0,0,65535,3.074,0
ms567(a1-2c)-3.tif:0002-0739-0671:2,-17.103,0,0,65535,2.359,0
ms567(a1-2c)-3.tif:0002-0807-0690:2,32.905,0,0,65535,3.416,0
ms567(a1-2c)-3.tif:0002-0463-0845:2,-32.471,0,0,65535,2.132,0
