Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms466(a1-5d)-1.tif:0002-0225-0420:2,-20.854,0,0,65535,3.829,0
ms466(a1-5d)-1.tif:0002-0218-0520:2,-36.87,0,0,65535,2.601,1
ms466(a1-5d)-1.tif:0002-0238-0471:2,3.814,0,0,65535,5.04,0
ms466(a1-5d)-1.tif:0002-0353-0715:2,-42.709,0,0,65535,2.996,1
ms466(a1-5d)-1.tif:0002-0265-0843:2,3.18,0,0,65535,2.938,0
ms466(a1-5d)-1.tif:0002-0261-0876:2,5.042,0,0,65535,5.734,0
ms466(a1-5d)-1.tif:0002-0149-0980:2,-18.435,0,0,65535,2.09,1
ms466(a1-5d)-1.tif:0002-0719-0714:2,0,0,0,65535,2.938,0
ms466(a1-5d)-1.tif:0002-0372-1248:2,4.764,0,0,65535,1.981,1
ms466(a1-5d)-1.tif:0002-0233-0126:2,14.744,0,0,65535,3.426,1
ms466(a1-5d)-1.tif:0002-0299-0194:2,63.435,0,0,65535,1.444,0
ms466(a1-5d)-1.tif:0002-0285-0349:2,3.814,0,0,65535,2.552,0
ms466(a1-5d)-1.tif:0002-0207-0375:2,-41.186,0,0,65535,1.798,0
ms466(a1-5d)-1.tif:0002-0292-0377:2,10.305,0,0,65535,1.961,0
ms466(a1-5d)-1.tif:0002-0108-0756:2,-9.462,0,0,65535,2.118,0
ms466(a1-5d)-1.tif:0002-0181-0891:2,-30.964,0,0,65535,2.025,1
ms466(a1-5d)-1.tif:0002-0878-1245:2,-33.024,0,0,65535,3.935,1
ms466(a1-5d)-1.tif:0002-0970-1276:2,21.801,0,0,65535,1.819,1
ms466(a1-5d)-1.tif:0002-0980-1300:2,-50.194,0,0,65535,1.319,0
ms466(a1-5d)-1.tif:0002-0967-0927:2,-3.691,0,0,65535,5.213,1
ms466(a1-5d)-2.tif:0002-0160-0088:2,11.592,0,0,65535,6.748,1
ms466(a1-5d)-2.tif:0002-0219-0225:2,-33.69,0,0,65535,1.833,0
ms466(a1-5d)-2.tif:0002-0228-0233:2,129.806,0,0,65535,1.34,0
ms466(a1-5d)-2.tif:0002-0349-0322:2,-2.726,0,0,65535,3.568,1
ms466(a1-5d)-2.tif:0002-0297-0420:2,12.529,0,0,65535,3.043,0
ms466(a1-5d)-2.tif:0002-0384-0784:2,18.435,0,0,65535,3.296,1
ms466(a1-5d)-2.tif:0002-0144-0906:2,0,0,0,65535,3.983,1
ms466(a1-5d)-2.tif:0002-0201-1123:2,8.13,0,0,65535,2.302,0
ms466(a1-5d)-2.tif:0002-0197-1154:2,8.973,0,0,65535,3.26,0
ms466(a1-5d)-2.tif:0002-0370-1225:2,36.027,0,0,65535,2.356,0
ms466(a1-5d)-2.tif:0002-0763-0288:2,-18.435,0,0,65535,2.708,1
ms466(a1-5d)-2.tif:0002-0155-0381:2,26.565,0,0,65535,4.093,0
ms466(a1-5d)-2.tif:0002-0141-0406:2,36.87,0,0,65535,1.814,0
ms466(a1-5d)-2.tif:0002-0279-0099:2,-36.87,0,0,65535,2.424,0
ms466(a1-5d)-2.tif:0002-0334-0203:2,-16.699,0,0,65535,5.309,1
ms466(a1-5d)-2.tif:0002-0411-0043:2,-74.055,0,0,65535,2.468,1
ms466(a1-5d)-2.tif:0002-0781-0366:2,22.62,0,0,65535,2.237,0
ms466(a1-5d)-2.tif:0002-0782-0291:2,-19.654,0,0,65535,2.52,0
ms466(a1-5d)-2.tif:0002-0991-0155:2,0,0,0,65535,2.203,0
ms466(a1-5d)-2.tif:0002-0992-0591:2,-15.255,0,0,65535,3.947,1
ms466(a1-5d)-3.tif:0001-0502-1001:1,19.747,0,0,65535,7.075,1
ms466(a1-5d)-3.tif:0001-0693-0840:1,51.34,0,0,65535,1.034,0
ms466(a1-5d)-3.tif:0001-0998-0101:1,-66.801,0,0,65535,2.504,0
ms466(a1-5d)-4.tif:0001-0101-1006:1,-19.44,0,0,65535,3.109,1
ms466(a1-5d)-4.tif:0001-0241-1208:1,-8.13,0,0,65535,3.525,1
ms466(a1-5d)-4.tif:0001-0157-1261:1,-48.366,0,0,65535,2.041,0
ms466(a1-5d)-4.tif:0001-0025-0835:1,-6.34,0,0,65535,2.985,0
ms466(a1-5d)-4.tif:0001-0278-0435:1,8.13,0,0,65535,3.595,1
ms466(a1-5d)-4.tif:0001-0533-0047:1,-11.31,0,0,65535,3.374,0
ms466(a1-5d)-4.tif:0001-0535-0084:1,6.34,0,0,65535,3.08,0
