Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms530(a1-6b)-1.tif:0002-0012-1060:2,63.435,0,0,65535,1.516,0
ms530(a1-6b)-1.tif:0002-0005-1055:2,74.745,0,0,65535,1.918,0
ms530(a1-6b)-1.tif:0002-0029-1045:2,48.814,0,0,65535,1.881,0
ms530(a1-6b)-1.tif:0002-0043-1023:2,-36.87,0,0,65535,1.616,0
ms530(a1-6b)-1.tif:0002-0137-1101:2,29.745,0,0,65535,1.426,1
ms530(a1-6b)-1.tif:0002-0136-1260:2,-69.444,0,0,65535,2.877,1
ms530(a1-6b)-1.tif:0002-0240-0569:2,-90,0,0,65535,2.825,1
ms530(a1-6b)-1.tif:0002-0374-1004:2,-95.711,0,0,65535,1.699,0
ms530(a1-6b)-1.tif:0002-0841-1344:2,78.69,0,0,65535,1.839,0
ms530(a1-6b)-1.tif:0002-1008-1069:2,-41.634,0,0,65535,2.084,1
ms530(a1-6b)-1.tif:0002-0896-1089:2,-16.39,0,0,65535,3.145,1
ms530(a1-6b)-1.tif:0002-0782-0914:2,22.62,0,0,65535,2.1,0
ms530(a1-6b)-1.tif:0002-0772-0905:2,-39.806,0,0,65535,1.209,0
ms530(a1-6b)-1.tif:0002-0732-0775:2,99.462,0,0,65535,2.062,1
ms530(a1-6b)-1.tif:0002-0683-0677:2,48.814,0,0,65535,3.561,1
ms530(a1-6b)-1.tif:0002-0676-0583:2,29.745,0,0,65535,1.27,0
ms530(a1-6b)-1.tif:0002-0135-0173:2,71.565,0,0,65535,1.591,0
ms530(a1-6b)-1.tif:0002-0394-0092:2,83.66,0,0,65535,4.481,1
ms530(a1-6b)-1.tif:0002-0402-0103:2,-73.301,0,0,65535,1.796,1
ms530(a1-6b)-2.tif:0002-0569-0123:2,-59.036,0,0,65535,2.025,1
ms530(a1-6b)-2.tif:0002-0595-0130:2,-79.992,0,0,65535,2.87,1
ms530(a1-6b)-2.tif:0002-0052-0174:2,-81.254,0,0,65535,2.221,1
ms530(a1-6b)-2.tif:0002-0155-0544:2,-84.806,0,0,65535,3.796,1
ms530(a1-6b)-2.tif:0002-0904-0900:2,-39.806,0,0,65535,1.239,0
ms530(a1-6b)-2.tif:0002-0926-0805:2,-77.471,0,0,65535,1.607,0
ms530(a1-6b)-2.tif:0002-0831-0901:2,-55.008,0,0,65535,1.99,1
ms530(a1-6b)-2.tif:0002-0816-0728:2,40.601,0,0,65535,1.492,0
ms530(a1-6b)-2.tif:0002-0822-0705:2,29.055,0,0,65535,1.745,0
ms530(a1-6b)-2.tif:0002-0051-0111:2,45,0,0,65535,1.878,0
ms530(a1-6b)-2.tif:0002-0067-0089:2,33.69,0,0,65535,2.384,0
ms530(a1-6b)-2.tif:0002-0238-1265:2,-71.565,0,0,65535,1.627,0
ms530(a1-6b)-2.tif:0002-0255-1260:2,29.055,0,0,65535,1.871,0
ms530(a1-6b)-2.tif:0002-0397-1249:2,8.13,0,0,65535,1.143,0
ms530(a1-6b)-3.tif:0002-0852-0174:2,34.992,0,0,65535,2.069,0
ms530(a1-6b)-3.tif:0002-0868-0156:2,54.462,0,0,65535,1.41,0
ms530(a1-6b)-3.tif:0002-0615-0140:2,83.884,0,0,65535,4.773,1
ms530(a1-6b)-3.tif:0002-0056-0821:2,39.806,0,0,65535,2.703,1
ms530(a1-6b)-3.tif:0002-0067-1291:2,41.186,0,0,65535,1.747,0
ms530(a1-6b)-3.tif:0002-0057-1304:2,30.964,0,0,65535,2.022,0
ms530(a1-6b)-4.tif:0002-0205-0186:2,-2.862,0,0,65535,3.397,1
ms530(a1-6b)-5.tif:0002-0729-0347:2,70.017,0,0,65535,1.922,0
ms530(a1-6b)-5.tif:0002-0734-0316:2,39.806,0,0,65535,2.727,0
ms530(a1-6b)-5.tif:0002-0483-1257:2,57.265,0,0,65535,2.839,0
ms530(a1-6b)-5.tif:0002-0941-0190:2,-75.964,0,0,65535,1.376,0
ms530(a1-6b)-5.tif:0002-0922-0186:2,84.806,0,0,65535,1.878,0
ms530(a1-6b)-5.tif:0002-0993-0094:2,-52.125,0,0,65535,1.865,0
ms530(a1-6b)-5.tif:0002-0147-0563:2,-84.289,0,0,65535,3.341,1
ms530(a1-6b)-5.tif:0002-0248-0987:2,48.18,0,0,65535,4.284,1
ms530(a1-6b)-5.tif:0002-0402-1233:2,84.289,0,0,65535,3.407,1
ms530(a1-6b)-5.tif:0002-0487-1018:2,38.66,0,0,65535,1.039,0
