Label,Angle,%Area,MinThr,MaxThr,Length,SMI32
ms530(a1-3c)-2.tif:0002-0228-0341:2,-48.814,0,0,65535,3.66,0
ms530(a1-3c)-2.tif:0002-0272-0653:2,-50.711,0,0,65535,2.424,1
ms530(a1-3c)-2.tif:0002-0060-0658:2,26.565,0,0,65535,2.313,0
ms530(a1-3c)-2.tif:0002-0055-0646:2,-49.399,0,0,65535,1.509,0
ms530(a1-3c)-2.tif:0002-0053-0276:2,15.945,0,0,65535,1.213,0
ms530(a1-3c)-2.tif:0002-0066-0273:2,-39.806,0,0,65535,1.324,0
ms530(a1-3c)-2.tif:0002-0019-1037:2,91.848,0,0,65535,5.257,1
ms530(a1-3c)-2.tif:0002-0350-0897:2,-81.254,0,0,65535,2.161,1
ms530(a1-3c)-2.tif:0002-0177-0901:2,79.695,0,0,65535,3.806,1
ms530(a1-3c)-3.tif:0002-0036-0114:2,-32.471,0,0,65535,2.18,0
ms530(a1-3c)-3.tif:0002-0720-0767:2,60.945,0,0,65535,1.871,0
ms530(a1-3c)-3.tif:0002-0745-0765:2,-70.017,0,0,65535,2.057,0
ms530(a1-3c)-4.tif:0002-0547-0724:2,-38.853,0,0,65535,7.835,1
ms530(a1-3c)-4.tif:0002-0518-0677:2,-42.709,0,0,65535,3.061,1
ms530(a1-3c)-4.tif:0002-0990-1223:2,-23.629,0,0,65535,2.927,1
ms530(a1-3c)-5.tif:0002-0432-1054:2,-33.024,0,0,65535,4.074,0
ms530(a1-3c)-5.tif:0002-0403-0183:2,-74.055,0,0,65535,2.549,1
ms530(a1-3c)-5.tif:0002-0618-0190:2,-61.189,0,0,65535,3.869,1
ms530(a1-3c)-5.tif:0002-0584-0176:2,-65.225,0,0,65535,2.463,1
ms530(a1-3c)-5.tif:0002-0070-0562:2,62.103,0,0,65535,3.221,1
ms530(a1-3c)-5.tif:0002-0729-0844:2,-68.199,0,0,65535,3.73,1
ms530(a1-3c)-5.tif:0002-0865-1071:2,-45,0,0,65535,2.637,0
ms530(a1-3c)-5.tif:0002-0271-1327:2,-56.31,0,0,65535,1.833,0
ms530(a1-3c)-5.tif:0002-0374-1276:2,-59.036,0,0,65535,1.951,0
ms530(a1-3c)-5.tif:0002-0384-1291:2,-14.744,0,0,65535,3.248,0
ms530(a1-3c)-5.tif:0002-0414-1338:2,59.744,0,0,65535,2.388,0
ms530(a1-3c)-5.tif:0002-0281-0758:2,-79.046,0,0,65535,5.435,1
ms530(a1-3c)-5.tif:0002-0330-0775:2,45,0,0,65535,1.204,1
ms530(a1-3c)-5.tif:0002-0215-0796:2,-30.256,0,0,65535,2.282,0
ms530(a1-3c)-5.tif:0002-0591-1297:2,108.435,0,0,65535,1.608,0
ms530(a1-3c)-5.tif:0002-0601-1293:2,50.194,0,0,65535,1.39,0
ms530(a1-3c)-6.tif:0002-0387-0303:2,21.448,0,0,65535,5.099,1
ms530(a1-3c)-7.tif:0001-0821-0560:1,-66.801,0,0,65535,2.539,1
ms530(a1-3c)-7.tif:0001-0181-0272:1,-49.764,0,0,65535,2.966,1
ms530(a1-3c)-7.tif:0001-0298-1186:1,6.009,0,0,65535,3.308,1
ms530(a1-3c)-7.tif:0001-0664-1303:1,-70.56,0,0,65535,3.109,1
ms530(a1-3c)-7.tif:0001-0593-0736:1,85.236,0,0,65535,2.046,0
ms530(a1-3c)-7.tif:0001-0582-0747:1,63.435,0,0,65535,1.469,0
ms530(a1-3c)-7.tif:0001-0777-0843:1,69.444,0,0,65535,2.896,1
ms530(a1-3c)-7.tif:0001-0864-0817:1,-32.005,0,0,65535,1.725,1
ms530(a1-3c)-8.tif:0002-0841-0752:2,10.784,0,0,65535,3.54,1
ms530(a1-3c)-8.tif:0002-0936-0603:2,25.346,0,0,65535,3.451,0
ms530(a1-3c)-8.tif:0002-0441-0205:2,-22.62,0,0,65535,2.203,1
ms530(a1-3c)-8.tif:0002-0441-0087:2,-29.745,0,0,65535,2.704,1
ms530(a1-3c)-8.tif:0002-0198-1123:2,-70.907,0,0,65535,4.692,1
ms530(a1-3c)-8.tif:0002-0357-0728:2,-67.38,0,0,65535,2.203,0
ms530(a1-3c)-8.tif:0002-0334-0723:2,-63.435,0,0,65535,2.388,0
ms530(a1-3c)-8.tif:0002-0268-0523:2,26.565,0,0,65535,3.79,1
ms530(a1-3c)-8.tif:0002-0045-0715:2,48.013,0,0,65535,2.344,1
ms530(a1-3c)-8.tif:0002-0160-0873:2,-90,0,0,65535,1.612,1
