 ,Label,Area,BX,BY,Width,Height,Angle,Length
148,c72(a1-c4)-3.tif:0002-0584-0890:2,0.373,150.678,98.136,0.508,1.864,-74.745,1.973
149,c72(a1-c4)-3.tif:0002-1000-1088:2,0.517,183.898,168.305,1.186,2.542,-64.983,2.834
150,c72(a1-c4)-3.tif:0002-0913-1027:2,0.575,173.729,153.220,0.847,3.220,72.474,3.290
151,c72(a1-c4)-3.tif:0002-0062-0862:2,0.776,144.915,8.644,2.542,3.729,57.529,4.481
152,c72(a1-c4)-3.tif:0002-0044-0857:2,0.345,145.085,6.610,0.508,1.864,-74.745,1.864
153,c72(a1-c4)-3.tif:0002-0392-0531:2,0.431,89.492,65.424,1.186,2.034,59.744,2.327
154,c72(a1-c4)-3.tif:0002-0414-0536:2,0.259,90.508,69.661,0.847,1.186,-54.462,1.379
155,c72(a1-c4)-4.tif:0002-0070-0907:2,0.661,153.390,10.000,0.847,3.729,79.695,3.812
156,c72(a1-c4)-4.tif:0002-0105-0903:2,0.460,152.542,16.780,1.186,2.203,-121.608,2.481
157,c72(a1-c4)-4.tif:0002-0136-0689:2,0.517,116.271,21.864,1.186,2.542,66.371,2.881
158,c72(a1-c4)-4.tif:0002-0130-0611:2,0.373,102.712,21.525,1.695,1.186,-34.992,2.037
159,c72(a1-c4)-4.tif:0002-0303-0582:2,0.862,97.627,49.322,2.203,4.237,63.435,4.852
160,c72(a1-c4)-4.tif:0002-0355-0553:2,0.833,92.542,58.136,2.542,4.068,57.995,4.767
161,c72(a1-c4)-4.tif:0001-0766-0943:1,0.259,159.831,129.153,0.169,1.356,82.875,1.375
162,c72(a1-c4)-4.tif:0001-0703-0750:1,0.402,126.780,118.136,0.847,2.034,67.380,2.182
163,c72(a1-c4)-4.tif:0001-0713-0733:1,0.373,123.390,120.339,1.695,1.186,34.992,2.102
164,c72(a1-c4)-4.tif:0001-0769-0814:1,0.460,137.966,129.153,0.169,2.542,86.186,2.601
165,c72(a1-c4)-4.tif:0001-0572-0778:1,0.316,131.525,96.271,0.847,1.356,57.995,1.630
166,c72(a1-c4)-4.tif:0001-0976-1306:1,0.431,221.017,164.407,0.847,2.203,68.962,2.329
167,c72(a1-c4)-4.tif:0001-0775-1342:1,0.402,226.949,130.508,1.186,1.864,61.390,2.229
168,c72(a1-c4)-4.tif:0001-0572-1258:1,0.259,213.220,96.271,0.169,1.356,82.875,1.375
169,c72(a1-c4)-4.tif:0001-0138-1156:1,0.603,194.915,22.203,2.203,2.542,-53.130,3.371
170,c72(a1-c4)-4.tif:0001-0121-1164:1,0.373,196.441,20.169,1.864,0.847,24.444,1.973
171,c72(a1-c4)-4.tif:0001-0792-0933:1,0.287,157.966,133.559,0.508,1.525,71.565,1.537
172,c72(a1-c4)-4.tif:0001-0838-1180:1,0.316,199.492,141.356,1.017,1.356,53.130,1.695
173,c72(a1-c4)-4.tif:0001-0632-1052:1,0.287,177.797,106.610,1.017,1.186,49.399,1.606
174,c72(a1-c4)-4.tif:0001-0623-1064:1,0.316,179.661,105.085,1.356,1.186,41.186,1.765
175,c72(a1-c4)-4.tif:0001-0685-0907:1,0.402,152.712,115.763,2.034,0.847,22.620,2.226
176,c72(a1-c4)-4.tif:0001-0633-0812:1,0.287,137.627,106.610,0.000,1.525,90.000,1.582
177,c72(a1-c4)-4.tif:0001-0907-0664:1,0.402,111.864,153.051,1.525,1.525,45.000,2.159
178,c72(a1-c4)-4.tif:0001-0942-0629:1,0.460,106.102,158.644,1.186,2.203,58.392,2.481
179,c72(a1-c4)-4.tif:0001-0468-0205:1,0.402,34.407,78.305,0.847,2.203,-68.962,2.288
180,c72(a1-c4)-4.tif:0001-0647-0079:1,0.287,13.051,109.153,0.847,1.186,-54.462,1.537
181,c72(a1-c4)-4.tif:0001-0628-0075:1,0.287,12.712,105.763,0.000,1.525,90.000,1.469
182,c72(a1-c4)-4.tif:0001-0662-0319:1,0.546,53.559,110.847,1.186,2.712,66.371,2.983
183,c72(a1-c4)-4.tif:0001-0595-0388:1,0.402,65.763,99.831,0.169,2.203,90.000,2.150
184,c72(a1-c4)-4.tif:0001-0614-0363:1,0.345,61.017,103.390,1.186,1.525,59.036,1.944
185,c72(a1-c4)-4.tif:0001-0582-0334:1,0.488,56.441,97.288,0.508,2.712,79.380,2.749
186,c72(a1-c4)-4.tif:0001-0689-0023:1,0.460,3.729,115.593,0.339,2.542,82.405,2.509
187,c72(a1-c4)-4.tif:0001-0499-0093:1,0.373,14.915,84.068,1.695,1.186,38.660,2.102
188,c72(a1-c4)-4.tif:0001-0760-0239:1,0.402,39.831,128.136,1.525,1.525,41.987,2.237
189,c72(a1-c4)-4.tif:0001-0537-0480:1,0.373,80.847,90.169,1.017,1.864,61.390,2.074
190,c72(a1-c4)-4.tif:0001-0525-0519:1,0.287,87.966,88.305,0.000,1.525,90.000,1.469
191,c72(a1-c4)-4.tif:0001-0475-0504:1,0.316,85.424,79.661,0.169,1.695,90.000,1.699
192,c72(a1-c4)-4.tif:0001-0483-0475:1,0.431,79.492,81.695,2.203,0.508,12.095,2.329
193,c72(a1-c4)-4.tif:0001-0500-0451:1,0.575,76.102,83.220,0.847,3.051,-108.435,3.182
194,c72(a1-c4)-4.tif:0001-0822-0636:1,0.402,107.627,138.305,0.339,2.203,81.870,2.285
195,c72(a1-c4)-4.tif:0001-0828-0623:1,0.230,105.593,139.831,0.169,1.186,71.565,1.152
196,c72(a1-c4)-4.tif:0001-0769-0566:1,0.316,95.932,129.492,0.000,1.695,90.000,1.695
197,c72(a1-c4)-4.tif:0001-0545-1079:1,0.460,182.712,91.186,0.339,2.542,82.875,2.621
198,c72(a1-c4)-4.tif:0001-0509-1078:1,0.373,182.712,85.254,0.169,2.034,80.538,2.046
199,c72(a1-c4)-4.tif:0001-0504-0910:1,0.316,153.729,84.746,1.186,1.356,53.130,1.765
200,c72(a1-c4)-4.tif:0001-0512-0895:1,0.316,151.017,86.441,1.525,0.678,26.565,1.618
201,c72(a1-c4)-4.tif:0001-0502-0880:1,0.402,148.814,84.068,0.847,2.203,-68.962,2.288
202,c72(a1-c4)-4.tif:0001-0475-0864:1,0.460,145.763,79.492,1.525,2.034,-53.130,2.509
203,c72(a1-c4)-4.tif:0001-0511-0834:1,0.287,140.847,86.102,1.186,1.017,45.000,1.520
204,c72(a1-c4)-4.tif:0001-0508-0850:1,0.201,143.559,86.102,1.017,0.169,9.462,1.023
205,c72(a1-c4)-4.tif:0001-0371-0729:1,0.345,123.051,62.203,1.186,1.356,48.814,1.839
206,c72(a1-c4)-4.tif:0001-0687-0731:1,0.373,123.390,115.763,1.186,1.525,-48.366,2.012
207,c72(a1-c4)-4.tif:0001-0731-0745:1,0.316,125.763,123.220,1.017,1.356,-53.130,1.695
208,c72(a1-c4)-5.tif:0001-0589-0790:1,0.431,133.729,98.814,0.508,2.203,102.995,2.329
209,c72(a1-c4)-5.tif:0001-0607-0788:1,0.345,133.390,102.034,0.508,1.695,73.301,1.787
210,c72(a1-c4)-5.tif:0001-0538-0884:1,0.402,148.814,91.017,2.203,0.339,-8.746,2.173
211,c72(a1-c4)-5.tif:0001-0552-0861:1,0.460,144.746,93.220,2.373,0.847,19.654,2.501
212,c72(a1-c4)-5.tif:0001-0552-0705:1,0.431,119.153,92.542,0.847,2.203,74.055,2.394
213,c72(a1-c4)-5.tif:0001-0570-0697:1,0.316,117.797,95.932,0.847,1.356,57.995,1.630
214,c72(a1-c4)-5.tif:0001-0568-0722:1,0.546,120.847,96.102,3.051,0.508,-6.340,3.084
215,c72(a1-c4)-5.tif:0001-0506-0752:1,0.345,126.949,85.085,1.017,1.525,59.036,1.881
216,c72(a1-c4)-5.tif:0001-0466-0770:1,0.316,129.831,78.814,1.525,0.508,-18.435,1.680
217,c72(a1-c4)-5.tif:0001-0476-0791:1,0.460,133.220,79.831,1.695,1.864,-45.000,2.478
218,c72(a1-c4)-5.tif:0001-0738-1119:1,0.460,188.475,125.085,2.542,0.169,-3.814,2.488
219,c72(a1-c4)-5.tif:0001-0732-1080:1,0.517,181.695,123.729,2.881,0.847,-19.440,2.966
220,c72(a1-c4)-5.tif:0001-0664-0932:1,0.316,157.288,112.373,1.525,0.508,-18.435,1.680
221,c72(a1-c4)-5.tif:0001-0660-0912:1,0.345,153.729,111.695,1.864,0.508,-11.310,1.864
222,c72(a1-c4)-5.tif:0001-0435-0638:1,0.373,107.119,73.559,2.034,0.508,14.036,2.084
223,c72(a1-c4)-5.tif:0001-0447-0617:1,0.431,103.898,74.915,1.525,1.864,50.711,2.329
224,c72(a1-c4)-5.tif:0001-0440-0520:1,0.345,87.288,74.237,1.864,0.678,-19.983,1.931
225,c72(a1-c4)-5.tif:0001-0418-0487:1,0.546,82.542,69.492,0.508,2.881,99.462,2.972
226,c72(a1-c4)-5.tif:0001-0446-0479:1,0.603,79.831,74.746,2.881,1.864,-32.905,3.416
227,c72(a1-c4)-5.tif:0001-0468-0508:1,0.804,84.746,77.627,2.881,3.559,-53.973,4.588
228,c72(a1-c4)-5.tif:0001-0335-0412:1,0.316,69.831,55.932,0.169,1.695,-84.289,1.710
229,c72(a1-c4)-5.tif:0001-0353-0464:1,0.488,77.288,59.492,2.712,0.678,-14.036,2.795
230,c72(a1-c4)-5.tif:0001-0360-0418:1,0.460,69.661,61.017,2.542,0.169,-3.814,2.488
231,c72(a1-c4)-5.tif:0001-0286-0768:1,0.546,128.814,47.797,2.712,1.356,26.565,3.032
232,c72(a1-c4)-5.tif:0001-0820-0625:1,0.373,105.763,137.966,0.339,2.034,-99.462,2.062
233,c72(a1-c4)-5.tif:0001-0797-0620:1,0.431,104.407,134.237,1.356,1.864,-56.310,2.351
234,c72(a1-c4)-5.tif:0001-0882-0701:1,0.517,118.305,148.305,1.186,2.542,64.983,2.834
235,c72(a1-c4)-5.tif:0001-0902-0677:1,0.804,112.542,152.203,4.407,1.356,17.103,4.611
236,c72(a1-c4)-5.tif:0001-0917-0772:1,0.316,130.847,154.576,0.169,1.695,95.711,1.699
237,c72(a1-c4)-5.tif:0001-0937-0777:1,0.287,131.525,158.136,0.508,1.525,110.556,1.537
238,c72(a1-c4)-5.tif:0001-1010-0671:1,0.488,113.220,170.000,1.186,2.373,63.435,2.628
239,c72(a1-c4)-5.tif:0001-0772-0219:1,0.345,36.271,130.847,1.864,0.169,9.462,1.934
240,c72(a1-c4)-5.tif:0001-0660-0311:1,0.230,52.373,111.525,0.678,0.847,51.340,1.130
241,c72(a1-c4)-5.tif:0001-0659-0409:1,0.431,68.475,111.017,1.864,1.525,39.289,2.402
242,c72(a1-c4)-5.tif:0001-0060-0926:1,0.373,156.610,9.322,0.847,1.864,65.556,2.021
243,c72(a1-c4)-5.tif:0001-0030-0943:1,0.546,159.153,3.729,1.356,2.881,63.435,3.133
244,c72(a1-c4)-5.tif:0001-0284-1233:1,0.460,208.136,47.288,1.864,1.695,42.274,2.562
245,c72(a1-c4)-5.tif:0001-0299-1214:1,0.488,205.424,49.492,0.847,2.542,-71.565,2.752
246,c72(a1-c4)-6.tif:0001-0179-0960:1,0.287,162.034,30.169,1.525,0.339,14.036,1.508
247,c72(a1-c4)-6.tif:0001-0709-0676:1,0.891,112.712,118.475,3.729,3.559,42.274,5.116
