X0,Y0,Y1,Y2
0.00000,43.000,165.000,0
0.16949,44.771,227.774,0
0.33898,40.733,252.464,0
0.50847,34.992,255.000,0
0.67797,35.272,255.000,0
0.84746,33.998,255.000,0
1.01695,35.422,215.369,0
1.18644,38.401,153.241,0
1.35593,47.232,115.349,0
1.52542,62.187,102.274,0
1.69492,88.443,104.846,0
1.86441,125.945,105.003,0
2.03390,160.688,103.463,0
2.20339,198.348,101.090,0
2.37288,230.667,101.834,0
2.54237,254.773,106.732,0
2.71186,255.000,104.116,0
2.88136,255.000,105.596,0
3.05085,255.000,110.108,0
3.22034,255.000,106.960,0
3.38983,255.000,117.302,0
3.55932,255.000,108.093,0
3.72881,255.000,102.012,0
3.89831,231.667,104.667,0
