X0,Y0,Y1,Y2
0.00000,67.444,214.778,0
0.16949,64.799,238.969,0
0.33898,69.116,254.138,0
0.50847,78.908,252.153,0
0.67797,76.922,255.000,0
0.84746,76.899,247.766,0
1.01695,86.199,222.136,0
1.18644,92.603,176.802,0
1.35593,107.477,133.215,0
1.52542,129.168,112.429,0
1.69492,169.860,117.793,0
1.86441,230.167,117.500,0
2.03390,252.763,120.188,0
2.20339,250.489,117.019,0
2.37288,255.000,112.270,0
2.54237,255.000,107.551,0
2.71186,255.000,110.076,0
2.88136,255.000,113.011,0
3.05085,255.000,105.817,0
3.22034,255.000,107.385,0
3.38983,255.000,115.466,0
3.55932,255.000,116.102,0
3.72881,255.000,115.889,0
