X0,Y0,Y1,Y2
0.00000,54.000,165.000,0
0.16949,54.559,166.412,0
0.33898,56.088,171.441,0
0.50847,59.441,176.735,0
0.67797,61.618,167.029,0
0.84746,63.765,145.735,0
1.01695,65.794,120.647,0
1.18644,67.618,101.882,0
1.35593,68.882,87.529,0
1.52542,72.588,78.824,0
1.69492,77.941,71.529,0
1.86441,85.059,66.647,0
2.03390,95.294,68.676,0
2.20339,107.559,66.324,0
2.37288,126.882,68.618,0
2.54237,141.412,73.118,0
2.71186,147.029,65.353,0
2.88136,159.500,58.000,0
3.05085,170.971,60.853,0
3.22034,175.294,63.912,0
3.38983,179.971,62.294,0
3.55932,181.088,60.853,0
3.72881,180.353,58.971,0
3.89831,185.324,58.088,0
4.06780,200.529,59.500,0
4.23729,218.088,62.000,0
4.40678,230.765,62.088,0
4.57627,236.735,60.176,0
4.74576,226.059,62.000,0
4.91525,204.765,61.941,0
5.08475,197.529,59.647,0
5.25424,196.471,60.941,0
5.42373,179.706,58.529,0
5.59322,156.941,54.618,0
5.76271,148.000,60.500,0
