X0,Y0,Y1,Y2
0.00000,140.444,193.333,0
0.16949,146.704,211.534,0
0.33898,147.295,230.635,0
0.50847,137.000,231.714,0
0.67797,132.531,191.965,0
0.84746,138.226,161.453,0
1.01695,153.683,140.571,0
1.18644,167.901,134.728,0
1.35593,180.619,132.416,0
1.52542,198.000,133.127,0
1.69492,210.705,131.016,0
1.86441,223.079,129.286,0
2.03390,224.143,104.714,0
2.20339,223.229,96.125,0
2.37288,235.593,95.111,0
2.54237,245.714,93.476,0
2.71186,254.716,91.952,0
2.88136,255.000,97.547,0
3.05085,255.000,100.762,0
3.22034,254.358,107.966,0
3.38983,254.912,109.086,0
3.55932,254.000,112.000,0
