X0,Y0,Y1,Y2
0.00000,162.000,0,78.000
0.16949,181.823,0,73.070
0.33898,216.205,0,75.630
0.50847,230.878,0,76.600
0.67797,232.417,0,81.445
0.84746,238.230,0,82.259
1.01695,253.591,0,92.572
1.18644,255.000,0,85.506
1.35593,255.000,0,97.114
1.52542,255.000,0,107.747
1.69492,255.000,0,135.901
1.86441,252.904,0,180.656
2.03390,243.410,0,227.935
2.20339,221.169,0,252.542
2.37288,198.388,0,255.000
2.54237,172.449,0,255.000
2.71186,145.218,0,255.000
2.88136,128.727,0,255.000
3.05085,111.861,0,255.000
3.22034,98.369,0,255.000
3.38983,86.109,0,255.000
3.55932,78.475,0,255.000
3.72881,71.197,0,255.000
3.89831,64.876,0,255.000
4.06780,58.602,0,255.000
4.23729,55.974,0,255.000
4.40678,59.302,0,255.000
4.57627,60.416,0,255.000
4.74576,60.010,0,255.000
4.91525,53.000,0,255.000
