X0,Y0,Y1,Y2
0.00000,222.000,0,74.500
0.16949,235.417,0,74.250
0.33898,239.667,0,74.667
0.50847,255.000,0,78.500
0.67797,255.000,0,77.667
0.84746,255.000,0,79.250
1.01695,255.000,0,70.000
1.18644,255.000,0,78.583
1.35593,255.000,0,76.333
1.52542,255.000,0,72.500
1.69492,255.000,0,72.667
1.86441,255.000,0,75.000
2.03390,255.000,0,83.500
2.20339,247.500,0,99.083
2.37288,218.000,0,107.667
2.54237,162.750,0,133.750
2.71186,137.833,0,157.500
2.88136,113.083,0,201.583
3.05085,86.000,0,247.000
3.22034,62.667,0,244.667
3.38983,48.000,0,248.333
3.55932,39.250,0,255.000
3.72881,35.667,0,240.333
3.89831,32.417,0,221.833
4.06780,30.500,0,199.000
