X0,Y0,Y1,Y2
0.00000,255.000,0,126.000
0.16949,255.000,0,128.885
0.33898,255.000,0,123.887
0.50847,253.611,0,120.677
0.67797,248.161,0,117.869
0.84746,241.052,0,123.940
1.01695,216.071,0,132.653
1.18644,194.286,0,125.695
1.35593,173.632,0,150.554
1.52542,160.147,0,176.121
1.69492,151.050,0,201.015
1.86441,140.578,0,204.651
2.03390,133.919,0,192.445
2.20339,123.410,0,187.745
2.37288,109.094,0,194.922
2.54237,98.788,0,236.054
2.71186,89.588,0,254.537
2.88136,81.265,0,255.000
3.05085,76.222,0,255.000
3.22034,64.046,0,255.000
3.38983,58.506,0,255.000
3.55932,52.928,0,255.000
3.72881,47.777,0,255.000
3.89831,46.000,0,255.000
