X0,Y0,Y1,Y2
0.00000,197.000,0,130.000
0.16949,234.309,0,139.988
0.33898,255.000,0,145.469
0.50847,248.602,0,149.152
0.67797,244.250,0,153.188
0.84746,241.145,0,179.488
1.01695,201.359,0,202.484
1.18644,157.199,0,226.531
1.35593,125.250,0,221.750
1.52542,104.391,0,224.180
1.69492,84.953,0,227.812
1.86441,74.500,0,225.324
2.03390,70.000,0,238.188
2.20339,63.363,0,248.191
2.37288,55.000,0,255.000
2.54237,48.285,0,254.645
2.71186,49.000,0,255.000
2.88136,44.418,0,254.895
3.05085,46.516,0,252.156
3.22034,47.402,0,236.441
3.38983,47.250,0,208.688
3.55932,45.605,0,198.484
3.72881,42.812,0,195.969
3.89831,47.512,0,187.793
4.06780,46.250,0,191.000
