X0,Y0,Y1,Y2
0.00000,178.750,0.000,0
0.17094,213.100,0.000,0
0.34188,231.095,0.000,0
0.51282,210.750,0.000,0
0.68376,217.812,0.000,0
0.85470,253.401,0.000,0
1.02564,255.000,0.000,0
1.19658,191.604,0.000,0
1.36752,81.889,5.556,0
1.53846,91.688,61.465,0
1.70940,58.703,176.729,0
1.88034,0.000,255.000,0
2.05128,0.000,255.000,0
2.22222,0.000,255.000,0
2.39316,0.000,255.000,0
2.56410,0.000,250.617,0
2.73504,0.000,229.500,0
2.90598,0.000,215.577,0
3.07692,0.000,215.578,0
3.24786,0.000,200.485,0
3.41880,0.000,255.000,0
3.58974,0.000,254.004,0
3.76068,0.000,242.821,0
3.93162,0.000,230.987,0
4.10256,0.000,255.000,0
