X0,Y0,Y1,Y2
0.00000,238.250,0,0.000
0.16949,254.931,0,0.000
0.33898,253.657,0,0.000
0.50847,251.165,0,0.000
0.67797,254.698,0,0.000
0.84746,253.040,0,0.000
1.01695,201.202,0,0.000
1.18644,164.996,0,18.461
1.35593,100.001,0,107.109
1.52542,34.080,0,217.142
1.69492,14.540,0,255.000
1.86441,22.481,0,255.000
2.03390,33.503,0,255.000
2.20339,19.469,0,251.251
2.37288,0.000,0,237.497
2.54237,0.000,0,211.320
2.71186,0.000,0,209.573
2.88136,0.000,0,233.131
3.05085,1.117,0,226.328
3.22034,3.807,0,236.646
3.38983,3.830,0,255.000
3.55932,16.538,0,238.066
3.72881,45.808,0,255.000
3.89831,76.493,0,254.222
4.06780,71.928,0,250.542
4.23729,48.750,0,165.500
