X0,Y0,Y1,Y2
0.00000,43.000,255.000,0
0.16949,44.130,255.000,0
0.33898,46.889,255.000,0
0.50847,47.278,255.000,0
0.67797,61.111,246.852,0
0.84746,78.426,182.315,0
1.01695,89.111,130.778,0
1.18644,91.815,108.315,0
1.35593,111.111,100.111,0
1.52542,142.500,91.000,0
1.69492,183.259,86.148,0
1.86441,205.796,77.574,0
2.03390,238.222,72.556,0
2.20339,252.926,74.852,0
2.37288,255.000,76.111,0
2.54237,255.000,70.556,0
2.71186,255.000,65.444,0
2.88136,252.963,70.759,0
3.05085,242.667,72.667,0
