X0,Y0,Y1,Y2
0.00000,61.333,0,75.000
0.16949,106.398,0,78.703
0.33898,163.434,0,75.527
0.50847,232.623,0,76.527
0.67797,246.379,0,76.373
0.84746,243.331,0,70.980
1.01695,237.020,0,73.864
1.18644,246.683,0,70.046
1.35593,255.000,0,73.010
1.52542,249.193,0,69.842
1.69492,255.000,0,65.114
1.86441,255.000,0,66.503
2.03390,254.763,0,75.028
2.20339,255.000,0,65.222
2.37288,255.000,0,66.294
2.54237,255.000,0,70.491
2.71186,255.000,0,66.312
2.88136,255.000,0,65.785
3.05085,255.000,0,71.250
3.22034,255.000,0,73.798
3.38983,255.000,0,73.842
3.55932,254.621,0,80.927
3.72881,253.788,0,83.311
3.89831,243.860,0,83.483
4.06780,253.935,0,88.095
4.23729,255.000,0,101.922
4.40678,255.000,0,118.000
4.57627,248.337,0,142.339
4.74576,219.323,0,176.215
4.91525,208.509,0,213.779
5.08475,175.215,0,216.351
5.25424,129.488,0,192.730
5.42373,107.067,0,178.298
5.59322,104.901,0,175.968
5.76271,98.525,0,197.900
5.93220,101.168,0,224.444
6.10170,117.637,0,247.517
6.27119,123.346,0,253.288
6.44068,108.353,0,253.864
6.61017,100.000,0,255.000
6.77966,97.402,0,254.579
6.94915,90.724,0,253.509
7.11864,85.349,0,255.000
7.28814,85.091,0,255.000
7.45763,90.225,0,255.000
7.62712,96.316,0,255.000
7.79661,102.156,0,255.000
7.96610,109.609,0,255.000
8.13559,117.298,0,255.000
8.30509,118.092,0,254.979
8.47458,128.619,0,252.296
8.64407,131.795,0,248.083
8.81356,138.667,0,236.889
