X0,Y0,Y1,Y2
0.00000,132.000,0,91.000
0.16949,151.082,0,91.543
0.33898,182.938,0,91.375
0.50847,216.113,0,88.230
0.67797,236.562,0,86.375
0.84746,252.797,0,87.844
1.01695,255.000,0,93.125
1.18644,255.000,0,104.137
1.35593,255.000,0,109.000
1.52542,249.766,0,126.031
1.69492,182.500,0,148.828
1.86441,135.211,0,171.840
2.03390,110.500,0,186.875
2.20339,86.066,0,184.211
2.37288,73.266,0,172.922
2.54237,61.445,0,171.164
2.71186,52.000,0,162.750
2.88136,44.645,0,153.496
3.05085,43.172,0,159.391
3.22034,42.281,0,173.641
3.38983,42.688,0,176.000
3.55932,41.727,0,171.039
3.72881,42.469,0,161.516
3.89831,43.133,0,150.375
4.06780,43.250,0,153.250
4.23729,42.086,0,174.383
4.40678,43.781,0,188.641
4.57627,46.246,0,202.703
4.74576,51.188,0,217.438
4.91525,50.367,0,207.328
5.08475,45.906,0,180.094
5.25424,45.441,0,168.684
5.42373,44.000,0,180.000
