 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
48,slice1-nmda-50ng.lif - Series003:0001-0240-0799:z:1/36 - Series003,0.716,207.310,67.444,255.000,144.150,43.230,50.906,3.719
49,slice1-nmda-50ng.lif - Series003:0001-0278-0911:z:1/36 - Series003,0.586,212.121,39.333,255.000,164.442,50.114,-25.017,3.092
50,slice1-nmda-50ng.lif - Series003:0001-0183-0833:z:1/36 - Series003,0.455,207.383,87.333,254.116,150.313,33.009,18.435,2.282
51,slice1-nmda-50ng.lif - Series003:0001-0496-0854:z:1/36 - Series003,0.521,146.835,69.889,207.733,154.191,89.376,14.931,2.785
52,slice1-nmda-50ng.lif - Series003:0001-0505-0823:z:1/36 - Series003,0.846,178.325,51.889,242.226,148.539,91.150,18.435,4.584
53,slice1-nmda-50ng.lif - Series003:0001-0432-0841:z:1/36 - Series003,0.521,191.465,70.333,250.630,151.726,78.102,11.310,2.772
54,slice1-nmda-50ng.lif - Series003:0001-0367-0767:z:1/36 - Series003,0.521,220.476,101.889,255.000,138.378,66.228,-19.654,2.738
55,slice1-nmda-50ng.lif - Series003:0001-0358-0749:z:1/36 - Series003,0.586,220.956,136.667,255.000,135.131,64.634,-35.538,3.127
56,slice1-nmda-50ng.lif - Series003:0001-0348-0985:z:1/36 - Series003,0.586,166.341,94.736,255.000,177.700,62.861,-45.000,3.146
57,slice1-nmda-50ng.lif - Series003:0001-0371-1008:z:1/36 - Series003,0.716,222.873,101.971,255.000,181.878,67.039,-39.094,3.850
58,slice1-nmda-50ng.lif - Series001:0001-0580-0729:z:1/29 - Series001,0.455,125.752,91.065,153.290,131.448,104.663,-8.746,2.299
59,slice1-nmda-50ng.lif - Series001:0001-0576-0740:z:1/29 - Series001,0.358,171.939,89.000,244.200,133.342,103.761,-78.690,1.735
60,slice1-nmda-50ng.lif - Series001:0001-0589-0748:z:1/29 - Series001,0.293,112.028,71.000,127.000,134.830,106.331,-60.255,1.454
61,slice1-nmda-50ng.lif - Series001:0001-0585-0759:z:1/29 - Series001,0.455,148.835,63.000,191.750,136.905,105.474,-12.995,2.388
62,slice1-nmda-50ng.lif - Series001:0001-0532-0685:z:1/29 - Series001,0.325,165.905,91.000,251.074,123.512,95.960,-35.538,1.626
63,slice1-nmda-50ng.lif - Series001:0001-0541-0700:z:1/29 - Series001,0.423,177.628,75.000,255.000,126.263,97.493,-19.983,2.111
64,slice1-nmda-50ng.lif - Series001:0001-0590-0781:z:1/29 - Series001,0.553,79.480,29.500,139.605,140.873,106.466,-31.608,2.802
65,slice1-nmda-50ng.lif - Series001:0001-0574-0782:z:1/29 - Series001,0.358,32.805,20.050,50.800,141.053,103.490,-5.711,1.824
66,slice1-nmda-50ng.lif - Series001:0001-0710-0754:z:1/29 - Series001,0.455,162.844,55.000,253.260,135.958,128.066,24.444,2.262
67,slice1-nmda-50ng.lif - Series001:0001-0709-0769:z:1/29 - Series001,0.325,126.978,45.500,213.333,138.799,127.841,18.435,1.685
68,slice1-nmda-50ng.lif - Series001:0001-0525-0304:z:1/29 - Series001,0.618,150.167,54.500,195.537,54.879,94.787,-23.629,3.233
69,slice1-nmda-50ng.lif - Series001:0001-0534-0332:z:1/29 - Series001,0.651,198.801,54.750,253.695,59.839,96.275,-14.744,3.434
70,slice1-nmda-50ng.lif - Series001:0001-0541-0353:z:1/29 - Series001,0.618,191.116,59.750,252.361,63.627,97.583,3.366,3.162
71,slice1-nmda-50ng.lif - Series001:0001-0322-0221:z:1/29 - Series001,0.651,143.227,29.000,243.914,39.818,58.081,11.889,3.414
72,slice1-nmda-50ng.lif - Series001:0001-0573-0797:z:1/29 - Series001,0.423,162.135,29.000,255.000,143.759,103.355,14.036,2.231
73,slice1-nmda-50ng.lif - Series001:0011-0693-0126:z:11/29 - Series001,0.455,65.117,27.000,81.000,22.592,125.090,-53.973,2.401
74,slice1-nmda-50ng.lif - Series001:0011-0709-0143:z:11/29 - Series001,0.618,61.980,10.000,112.014,25.839,127.796,-35.538,3.177
75,slice1-nmda-50ng.lif - Series001:0011-0790-0135:z:11/29 - Series001,0.553,35.907,16.106,90.846,24.215,142.541,14.036,2.911
76,slice1-nmda-50ng.lif - Series001:0011-0779-0154:z:11/29 - Series001,0.423,44.782,13.000,62.139,27.733,140.377,75.964,2.168
77,slice1-nmda-50ng.lif - Series001:0011-0732-0277:z:11/29 - Series001,0.423,129.401,49.000,187.125,50.054,132.035,-55.008,2.202
78,slice1-nmda-50ng.lif - Series001:0011-0753-0286:z:11/29 - Series001,0.553,121.361,32.432,255.000,51.587,135.777,-45.000,2.870
79,slice1-nmda-50ng.lif - Series001:0011-0716-0299:z:11/29 - Series001,0.488,180.803,12.500,255.000,53.887,129.013,-8.746,2.450
80,slice1-nmda-50ng.lif - Series001:0011-0711-0311:z:11/29 - Series001,0.390,142.258,44.000,255.000,55.961,128.111,30.964,1.980
81,slice1-nmda-50ng.lif - Series001:0011-0660-0290:z:11/29 - Series001,0.455,205.403,28.000,255.000,52.174,119.048,-26.565,2.340
82,slice1-nmda-50ng.lif - Series001:0011-0651-0272:z:11/29 - Series001,0.358,201.807,40.000,255.000,48.927,117.424,-11.310,1.751
83,slice1-nmda-50ng.lif - Series001:0011-0634-0312:z:11/29 - Series001,0.423,75.356,56.000,90.438,56.232,114.268,0.000,2.074
84,slice1-nmda-50ng.lif - Series001:0011-0551-0413:z:11/29 - Series001,0.488,119.701,82.643,172.170,74.540,99.432,-38.660,2.437
85,slice1-nmda-50ng.lif - Series001:0011-0561-0426:z:11/29 - Series001,0.325,134.264,34.500,187.284,76.840,101.236,-63.435,1.694
86,slice1-nmda-50ng.lif - Series001:0011-0633-0548:z:11/29 - Series001,0.358,132.005,51.750,197.600,98.800,114.177,-45.000,1.850
87,slice1-nmda-50ng.lif - Series001:0011-0642-0565:z:11/29 - Series001,0.553,170.445,59.500,251.125,101.912,115.846,-29.745,2.954
88,slice1-nmda-50ng.lif - Series001:0012-0480-0016:z:12/29 - Series001,0.358,189.580,66.500,254.985,2.841,86.670,-45.000,1.723
89,slice1-nmda-50ng.lif - Series001:0012-0494-0032:z:12/29 - Series001,0.521,106.729,25.000,149.467,5.727,89.105,-34.695,2.778
90,slice1-nmda-50ng.lif - Series001:0005-0374-0286:z:5/29 - Series001,0.488,133.686,18.000,197.464,51.542,67.460,0.000,2.435
91,slice1-nmda-50ng.lif - Series001:0005-0378-0307:z:5/29 - Series001,0.455,130.206,65.274,187.867,55.330,68.092,-17.103,2.367
92,slice1-nmda-50ng.lif - Series001:0005-0275-0317:z:5/29 - Series001,0.390,203.472,113.500,246.236,57.224,49.558,16.699,1.947
93,slice1-nmda-50ng.lif - Series001:0005-0209-0030:z:5/29 - Series001,0.455,89.608,24.000,149.092,5.366,37.653,21.038,2.396
94,slice1-nmda-50ng.lif - Series001:0005-0199-0043:z:5/29 - Series001,0.423,45.981,29.750,71.500,7.711,35.804,28.610,2.181
95,slice1-nmda-50ng.lif - Series001:0005-0192-0058:z:5/29 - Series001,0.553,139.042,82.500,218.000,10.417,34.587,-18.435,2.911
96,slice1-nmda-50ng.lif - Series001:0005-0193-0082:z:5/29 - Series001,0.521,118.605,70.250,157.917,14.701,34.722,-23.199,2.747
97,slice1-nmda-50ng.lif - Series001:0001-0198-0042:z:1/29 - Series001,0.455,108.964,76.533,147.130,7.576,35.624,26.565,2.420
98,slice1-nmda-50ng.lif - Series001:0001-0190-0058:z:1/29 - Series001,0.618,134.510,81.056,224.815,10.326,34.361,-9.462,3.203
99,slice1-nmda-50ng.lif - Series001:0001-0209-0029:z:1/29 - Series001,0.358,118.377,74.000,140.700,5.231,37.563,23.962,1.742
100,slice1-nmda-50ng.lif - Series001:0001-0292-0604:z:1/29 - Series001,0.521,209.584,92.000,255.000,108.856,52.624,-19.654,2.652
101,slice1-nmda-50ng.lif - Series001:0001-0071-0587:z:1/29 - Series001,0.618,119.395,44.500,197.500,105.790,12.807,0.000,3.247
102,slice1-nmda-50ng.lif - Series001:0001-0197-0769:z:1/29 - Series001,0.358,66.250,47.795,83.300,138.618,35.489,-41.186,1.859
103,slice1-nmda-50ng.lif - Series001:0001-0211-0786:z:1/29 - Series001,0.748,113.679,75.058,185.310,141.730,38.014,-45.000,3.954
104,slice1-nmda-50ng.lif - Series001:0001-0616-0290:z:1/29 - Series001,0.423,145.159,59.500,190.250,52.354,111.021,90.000,2.166
105,slice1-nmda-50ng.lif - Series001:0001-0965-0181:z:1/29 - Series001,0.325,175.033,18.000,255.000,32.738,174.152,-18.435,1.711
106,slice1-nmda-50ng.lif - Series001:0001-0960-0236:z:1/29 - Series001,0.325,153.877,46.000,246.889,42.659,173.250,54.462,1.552
107,slice1-nmda-50ng.lif - Series001:0014-0711-0309:z:14/29 - Series001,0.260,195.663,111.000,244.673,55.736,128.157,33.690,1.301
108,slice1-nmda-50ng.lif - Series001:0014-0715-0297:z:14/29 - Series001,0.521,216.839,78.750,255.000,53.617,128.878,0.000,2.615
109,slice1-nmda-50ng.lif - Series001:0014-0732-0279:z:14/29 - Series001,0.358,123.004,54.000,177.480,50.325,132.035,-53.130,1.804
110,slice1-nmda-50ng.lif - Series001:0014-0751-0287:z:14/29 - Series001,0.586,214.112,87.000,255.000,51.858,135.552,-49.764,3.072
111,slice1-nmda-50ng.lif - Series001:0014-0740-0347:z:14/29 - Series001,0.358,169.041,75.000,231.540,62.545,133.523,0.000,1.716
112,slice1-nmda-50ng.lif - Series001:0014-0741-0333:z:14/29 - Series001,0.358,193.579,67.500,252.125,60.020,133.568,12.529,1.751
113,slice1-nmda-50ng.lif - Series001:0016-0921-0305:z:16/29 - Series001,0.586,102.647,50.522,180.500,54.969,166.080,10.008,3.042
114,slice1-nmda-50ng.lif - Series001:0016-0929-0286:z:16/29 - Series001,0.293,175.151,57.000,243.441,51.452,167.523,20.556,1.426
115,slice1-nmda-50ng.lif - Series001:0021-0860-0161:z:21/29 - Series001,0.586,169.115,101.000,241.088,29.040,154.987,-42.709,3.131
116,slice1-nmda-50ng.lif - Series001:0021-0848-0135:z:21/29 - Series001,0.553,121.996,89.500,168.504,24.306,152.913,-25.017,2.945
117,slice1-nmda-50ng.lif - Series001:0021-0922-0305:z:21/29 - Series001,0.553,62.700,47.375,89.000,54.969,166.261,18.435,2.911
118,slice1-nmda-50ng.lif - Series001:0002-0960-0237:z:2/29 - Series001,0.260,172.935,89.000,237.082,42.839,173.115,45.000,1.213
119,slice1-nmda-50ng.lif - Series001:0002-0654-0363:z:2/29 - Series001,0.423,178.577,46.000,255.000,65.476,117.875,0.000,2.165
120,slice1-nmda-50ng.lif - Series004:0024-0785-0279:z:24/36 - Series004,0.976,201.265,95.500,255.000,50.325,141.595,-14.036,5.206
121,slice1-nmda-50ng.lif - Series004:0024-0819-0334:z:24/36 - Series004,0.521,236.385,101.000,255.000,60.200,147.592,-31.608,2.629
122,slice1-nmda-50ng.lif - Series004:0024-0829-0354:z:24/36 - Series004,0.455,196.854,77.750,255.000,63.808,149.531,-32.471,2.428
123,slice1-nmda-50ng.lif - Series004:0024-0803-0390:z:24/36 - Series004,0.390,180.168,93.000,233.579,70.301,144.796,29.055,1.896
124,slice1-nmda-50ng.lif - Series004:0024-0629-0269:z:24/36 - Series004,0.488,134.651,63.500,169.071,48.431,113.411,4.086,2.540
125,slice1-nmda-50ng.lif - Series004:0024-0632-0243:z:24/36 - Series004,0.586,136.594,78.675,232.008,43.831,113.862,28.072,3.025
126,slice1-nmda-50ng.lif - Series004:0034-0840-0520:z:34/36 - Series004,0.521,146.994,86.000,200.107,93.660,151.470,-26.565,2.703
127,slice1-nmda-50ng.lif - Series004:0034-0825-0500:z:34/36 - Series004,0.325,238.889,202.000,254.880,90.188,148.810,-35.538,1.552
128,slice1-nmda-50ng.lif - Series004:0034-0813-0952:z:34/36 - Series004,0.325,83.082,40.750,126.528,171.627,146.645,32.005,1.702
129,slice1-nmda-50ng.lif - Series004:0034-0817-0940:z:34/36 - Series004,0.325,241.353,181.500,255.000,169.553,147.276,12.529,1.663
130,slice1-nmda-50ng.lif - Series004:0034-0847-0964:z:34/36 - Series004,0.586,175.941,90.294,255.000,173.972,152.868,3.366,3.072
131,slice1-nmda-50ng.lif - Series004:0034-0854-0928:z:34/36 - Series004,0.586,153.060,88.678,234.843,167.388,153.950,-45.000,3.061
132,slice1-nmda-50ng.lif - Series004:0034-0841-0988:z:34/36 - Series004,0.260,178.107,128.000,237.000,178.211,151.786,-8.130,1.275
133,slice1-nmda-50ng.lif - Series004:0034-0795-0769:z:34/36 - Series004,0.521,155.569,107.750,180.760,138.663,143.353,-50.711,2.691
134,slice1-nmda-50ng.lif - Series004:0034-0879-0793:z:34/36 - Series004,0.358,186.868,101.000,243.580,143.083,158.640,66.038,1.815
135,slice1-nmda-50ng.lif - Series004:0034-0892-0778:z:34/36 - Series004,0.455,78.370,43.328,132.101,140.332,160.895,22.620,2.345
136,slice1-nmda-50ng.lif - Series004:0034-0955-0837:z:34/36 - Series004,0.423,94.776,44.750,164.250,150.974,172.213,-37.875,2.113
137,slice1-nmda-50ng.lif - Series004:0016-0518-0241:z:16/36 - Series004,0.390,169.143,88.000,229.063,43.591,93.434,74.745,2.016
138,slice1-nmda-50ng.lif - Series004:0016-0504-0254:z:16/36 - Series004,0.488,201.504,75.667,255.000,45.996,90.909,59.744,2.537
139,slice1-nmda-50ng.lif - Series004:0016-0420-0293:z:16/36 - Series004,0.423,219.308,100.000,255.000,52.805,75.848,-65.556,2.144
140,slice1-nmda-50ng.lif - Series004:0016-0408-0278:z:16/36 - Series004,0.455,176.453,80.000,254.130,50.099,73.593,-28.610,2.340
141,slice1-nmda-50ng.lif - Series004:0016-0636-0379:z:16/36 - Series004,0.390,219.087,72.500,255.000,68.362,114.719,26.565,2.017
142,slice1-nmda-50ng.lif - Series004:0021-0509-0325:z:21/36 - Series004,0.390,114.848,50.000,194.380,58.667,91.766,41.186,2.045
143,slice1-nmda-50ng.lif - Series004:0021-0504-0337:z:21/36 - Series004,0.293,125.052,52.000,171.367,60.832,90.909,39.806,1.479
144,slice1-nmda-50ng.lif - Series004:0021-0451-0170:z:21/36 - Series004,0.423,217.538,34.500,255.000,30.664,81.349,-14.036,2.231
145,slice1-nmda-50ng.lif - Series004:0021-0451-0151:z:21/36 - Series004,0.586,201.636,68.000,255.000,27.192,81.439,16.390,3.110
146,slice1-nmda-50ng.lif - Series004:0021-0362-0402:z:21/36 - Series004,0.358,197.978,81.000,255.000,72.466,65.341,12.529,1.772
147,slice1-nmda-50ng.lif - Series004:0019-0536-0344:z:19/36 - Series004,0.651,135.584,62.229,251.483,61.914,96.591,-23.962,3.471
148,slice1-nmda-50ng.lif - Series004:0019-0504-0253:z:19/36 - Series004,0.390,187.323,68.500,255.000,45.590,90.999,52.125,2.002
149,slice1-nmda-50ng.lif - Series004:0019-0518-0243:z:19/36 - Series004,0.358,233.235,127.500,255.000,43.696,93.299,68.199,1.826
150,slice1-nmda-50ng.lif - Series004:0026-0352-0441:z:26/36 - Series004,0.586,162.170,39.000,255.000,79.591,63.582,17.354,3.110
151,slice1-nmda-50ng.lif - Series004:0026-0347-0463:z:26/36 - Series004,0.553,227.550,95.500,255.000,83.604,62.545,25.017,2.949
152,slice1-nmda-50ng.lif - Series004:0018-0505-0253:z:18/36 - Series004,0.423,198.909,45.000,255.000,45.635,90.954,51.340,2.240
153,slice1-nmda-50ng.lif - Series004:0018-0517-0243:z:18/36 - Series004,0.390,208.402,70.000,255.000,43.831,93.344,74.745,2.057
154,slice1-nmda-50ng.lif - Series004:0018-0420-0292:z:18/36 - Series004,0.423,104.944,71.000,141.625,52.534,75.712,-61.390,2.138
155,slice1-nmda-50ng.lif - Series004:0018-0409-0278:z:18/36 - Series004,0.455,122.749,71.250,172.399,50.054,73.638,-26.565,2.381
156,slice1-nmda-50ng.lif - Series004:0023-0633-0240:z:23/36 - Series004,0.813,156.463,69.258,253.324,43.245,114.042,25.463,4.240
157,slice1-nmda-50ng.lif - Series004:0023-0629-0269:z:23/36 - Series004,0.488,151.893,89.000,180.143,48.521,113.411,-4.086,2.527
158,slice1-nmda-50ng.lif - Series004:0023-0483-0327:z:23/36 - Series004,0.553,210.053,83.000,255.000,58.892,87.076,-10.620,2.921
159,slice1-nmda-50ng.lif - Series004:0023-0536-0342:z:23/36 - Series004,0.683,80.869,52.400,108.000,61.553,96.771,-14.036,3.631
160,slice1-nmda-50ng.lif - Series004:0023-0539-0364:z:23/36 - Series004,0.423,137.202,68.000,214.833,65.657,97.267,0.000,2.166
161,slice1-nmda-50ng.lif - Series004:0023-0547-0379:z:23/36 - Series004,0.488,160.351,112.000,199.571,68.317,98.755,4.399,2.442
162,slice1-nmda-50ng.lif - Series004:0023-0527-0396:z:23/36 - Series004,0.553,86.697,37.969,138.633,71.519,94.922,37.569,2.904
163,slice1-nmda-50ng.lif - Series004:0023-0452-0171:z:23/36 - Series004,0.455,157.463,32.500,226.760,30.754,81.394,-18.435,2.255
164,slice1-nmda-50ng.lif - Series004:0022-0483-0310:z:22/36 - Series004,0.390,156.712,35.750,255.000,55.871,87.076,5.194,1.913
165,slice1-nmda-50ng.lif - Series004:0022-0129-0907:z:22/36 - Series004,0.423,173.017,98.556,228.111,163.540,23.329,0.000,2.165
166,slice1-nmda-50ng.lif - Series004:0022-0128-0889:z:22/36 - Series004,0.358,142.428,77.889,217.551,160.444,23.208,-5.711,1.868
167,slice1-nmda-50ng.lif - Image006:0156-0259,0.878,189.168,99.000,252.204,46.627,28.003,22.620,4.656
168,slice1-nmda-50ng.lif - Image006:0149-0289,0.586,109.915,24.000,161.439,52.083,26.876,28.072,3.146
169,slice1-nmda-50ng.lif - Image006:0130-0342,0.911,197.866,36.000,255.000,61.643,23.449,25.641,4.921
170,slice1-nmda-50ng.lif - Image006:0117-0366,0.455,147.188,43.500,218.033,66.108,21.104,32.471,2.352
171,slice1-nmda-50ng.lif - Image006:0083-0322,0.455,216.581,45.000,255.000,58.081,15.016,18.435,2.312
172,slice1-nmda-50ng.lif - Image006:0086-0306,0.390,202.129,76.000,246.364,55.195,15.557,0.000,1.986
173,slice1-nmda-50ng.lif - Image006:0091-0435,0.455,175.199,56.000,255.000,78.463,16.324,18.435,2.282
174,slice1-nmda-50ng.lif - Image006:0089-0461,0.553,126.779,86.000,159.641,83.018,16.098,7.125,2.832
175,slice1-nmda-50ng.lif - Image006:0054-0298,0.521,222.655,63.250,255.000,53.707,9.650,53.130,2.652
176,slice1-nmda-50ng.lif - Image006:0126-0433,0.521,103.342,83.000,127.750,78.057,22.592,-7.595,2.629
177,slice1-nmda-50ng.lif - Image006:0129-0452,0.455,171.095,55.000,253.367,81.530,23.223,-22.620,2.312
178,slice1-nmda-50ng.lif - Image006:0072-0115,0.618,204.099,119.750,255.000,20.653,12.897,-12.529,3.326
179,slice1-nmda-50ng.lif - Image006:0075-0080,0.781,155.187,45.500,255.000,14.340,13.528,46.736,4.211
180,slice1-nmda-50ng.lif - Image006:0250-0035,0.455,81.087,27.500,130.154,6.358,45.049,-61.390,2.383
181,slice1-nmda-50ng.lif - Image006:0237-0026,0.325,87.371,68.648,112.790,4.554,42.704,-49.399,1.536
182,slice1-nmda-50ng.lif - Image006:0283-0084,0.586,147.378,77.993,239.017,15.061,50.956,-35.538,3.103
183,slice1-nmda-50ng.lif - Image006:0296-0097,0.293,199.398,58.000,255.000,17.496,53.346,-54.462,1.479
184,slice1-nmda-50ng.lif - Image006:0344-0114,0.488,243.092,126.500,255.000,20.608,61.914,-56.310,2.579
185,slice1-nmda-50ng.lif - Image006:0356-0053,0.455,160.568,101.500,201.228,9.470,64.259,71.565,2.367
186,slice1-nmda-50ng.lif - Image006:0281-0484,0.358,223.343,107.500,255.000,87.256,50.685,60.945,1.815
187,slice1-nmda-50ng.lif - Image006:0265-0497,0.521,121.738,44.500,169.800,89.601,47.754,45.000,2.678
188,slice1-nmda-50ng.lif - Image006:0402-0329,0.553,177.963,89.000,226.562,59.434,72.601,-55.305,2.852
189,slice1-nmda-50ng.lif - Image006:0381-0440,0.651,172.592,115.250,255.000,79.410,68.678,42.879,3.453
190,slice1-nmda-50ng.lif - Image006:0361-0477,0.651,60.102,32.222,104.022,85.994,65.115,30.466,3.480
191,slice1-nmda-50ng.lif - Image006:0465-0351,0.683,251.029,185.419,255.000,63.312,83.739,-75.964,3.631
192,slice1-nmda-50ng.lif - Image006:0319-0635,0.488,119.279,20.321,255.000,114.493,57.495,50.711,2.437
193,slice1-nmda-50ng.lif - Image006:0504-0857,0.651,212.725,102.250,249.652,154.536,90.909,45.000,3.381
194,slice1-nmda-50ng.lif - Image006:0489-0880,0.618,211.328,111.000,253.827,158.730,88.158,29.358,3.268
195,slice1-nmda-50ng.lif - Image007:0491-0618,0.618,209.522,111.500,255.000,111.382,88.429,6.340,3.258
