 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
20,slice4-nmdablocker.lif - Series004:0009-0130-0646:z:9/16 - Series004,0.521,239.334,123.500,255.000,155.303,31.385,66.801,1.882
21,slice4-nmdablocker.lif - Series004:0009-0128-0815:z:9/16 - Series004,0.636,250.409,217.500,255.000,196.068,30.664,78.690,2.479
22,slice4-nmdablocker.lif - Series004:0007-0125-0764:z:7/16 - Series004,0.752,220.321,134.431,253.750,183.742,30.063,55.008,2.936
23,slice4-nmdablocker.lif - Series004:0007-0307-0827:z:7/16 - Series004,0.636,252.000,222.000,255.000,198.894,73.834,78.690,2.453
24,slice4-nmdablocker.lif - Series004:0007-0117-0970:z:7/16 - Series004,1.041,221.343,149.360,255.000,233.285,28.018,69.444,4.110
25,slice4-nmdablocker.lif - Series004:0007-0094-0922:z:7/16 - Series004,0.752,184.844,84.500,255.000,221.681,22.487,-55.008,2.868
26,slice4-nmdablocker.lif - Series004:0011-0826-0896:z:11/16 - Series004,0.694,232.208,142.500,255.000,215.488,198.653,90.000,2.646
27,slice4-nmdablocker.lif - Series004:0011-0845-0898:z:11/16 - Series004,0.752,245.024,170.500,255.000,215.909,203.102,-85.236,2.908
28,slice4-nmdablocker.lif - Series004:0011-0761-0786:z:11/16 - Series004,1.157,200.040,103.750,255.000,189.093,183.081,-77.471,4.579
29,slice4-nmdablocker.lif - Series004:0011-0740-0781:z:11/16 - Series004,0.752,207.894,155.250,252.500,187.831,177.850,-75.964,2.975
30,slice4-nmdablocker.lif - Series004:0011-0851-0643:z:11/16 - Series004,1.157,243.356,134.500,255.000,154.582,204.726,105.524,4.579
31,slice4-nmdablocker.lif - Series004:0011-0874-0645:z:11/16 - Series004,1.099,209.974,66.500,255.000,155.123,210.017,-80.538,4.270
32,slice4-nmdablocker.lif - Series004:0011-0522-0877:z:11/16 - Series004,0.636,233.123,101.500,255.000,210.798,125.421,78.690,2.453
33,slice4-nmdablocker.lif - Series004:0011-0564-0754:z:11/16 - Series004,0.752,245.654,193.000,255.000,181.337,135.522,104.036,2.975
34,slice4-nmdablocker.lif - Series004:0008-0183-0825:z:8/16 - Series004,0.521,228.236,155.000,255.000,198.353,44.012,-97.125,1.958
35,slice4-nmdablocker.lif - Series004:0008-0169-0831:z:8/16 - Series004,0.521,235.217,115.500,255.000,199.976,40.645,66.801,1.832
36,slice4-nmdablocker.lif - Series004:0008-0346-0627:z:8/16 - Series004,0.752,180.452,112.042,255.000,150.914,83.033,75.964,2.858
37,slice4-nmdablocker.lif - Series004:0008-0330-0636:z:8/16 - Series004,0.521,206.413,122.000,250.750,152.958,79.305,60.255,1.836
38,slice4-nmdablocker.lif - Series004:0004-0212-0674:z:4/16 - Series004,0.636,231.841,126.000,255.000,162.097,51.046,-11.310,2.479
39,slice4-nmdablocker.lif - Series004:0004-0214-0687:z:4/16 - Series004,0.925,245.160,183.500,255.000,165.224,51.407,47.726,3.487
40,slice4-nmdablocker.lif - Series003:0001-0077-0506:z:1/16 - Series003,0.636,235.840,122.333,255.000,121.773,18.559,90.000,2.325
41,slice4-nmdablocker.lif - Series003:0001-0193-0488:z:1/16 - Series003,0.636,244.667,200.556,255.000,117.404,46.497,78.690,2.438
42,slice4-nmdablocker.lif - Series003:0001-0211-0490:z:1/16 - Series003,0.752,232.687,76.667,255.000,117.885,50.786,-85.236,2.976
43,slice4-nmdablocker.lif - Series003:0001-0223-0486:z:1/16 - Series003,0.636,222.181,132.333,253.056,117.084,53.792,71.565,2.358
44,slice4-nmdablocker.lif - Series003:0001-0213-0524:z:1/16 - Series003,0.578,221.884,92.778,255.000,125.902,51.307,63.435,2.116
45,slice4-nmdablocker.lif - Series003:0001-0153-0506:z:1/16 - Series003,0.463,254.417,250.333,255.000,121.773,37.037,90.000,1.771
46,slice4-nmdablocker.lif - Series003:0001-0185-0419:z:1/16 - Series003,0.752,217.161,140.944,255.000,100.930,44.533,65.556,2.940
47,slice4-nmdablocker.lif - Series003:0001-0201-0412:z:1/16 - Series003,0.810,249.385,206.333,255.000,99.246,48.260,67.380,3.158
48,slice4-nmdablocker.lif - Series003:0001-0890-0888:z:1/16 - Series003,0.636,208.424,144.667,253.500,213.604,214.085,-78.690,2.517
49,slice4-nmdablocker.lif - Series003:0001-0874-0885:z:1/16 - Series003,0.521,233.039,171.889,255.000,212.722,210.277,-75.964,1.965
50,slice4-nmdablocker.lif - Series003:0001-0974-0771:z:1/16 - Series003,0.694,239.679,110.000,255.000,185.466,234.408,-90.000,2.727
51,slice4-nmdablocker.lif - Series003:0001-0989-0925:z:1/16 - Series003,0.521,219.280,159.667,255.000,222.503,237.935,69.444,1.906
52,slice4-nmdablocker.lif - Series003:0001-0990-0953:z:1/16 - Series003,0.463,198.020,128.444,255.000,229.197,238.256,-45.000,1.704
53,slice4-nmdablocker.lif - Series003:0001-1003-0960:z:1/16 - Series003,0.578,204.351,103.000,255.000,231.121,241.101,-57.995,2.246
54,slice4-nmdablocker.lif - Series003:0001-0985-0940:z:1/16 - Series003,1.099,227.420,62.444,255.000,226.190,237.133,-70.560,4.438
55,slice4-nmdablocker.lif - Series003:0001-0992-0207:z:1/16 - Series003,0.578,220.858,130.000,255.000,49.743,238.576,-71.565,2.159
56,slice4-nmdablocker.lif - Series003:0001-0102-0773:z:1/16 - Series003,0.578,208.534,123.000,255.000,185.947,24.691,-90.000,2.246
57,slice4-nmdablocker.lif - Series003:0001-0125-0805:z:1/16 - Series003,0.578,217.511,123.333,253.741,193.522,30.223,-90.000,2.084
58,slice4-nmdablocker.lif - Series003:0001-0193-0745:z:1/16 - Series003,0.694,237.622,132.889,255.000,179.213,46.497,-90.000,2.567
59,slice4-nmdablocker.lif - Series003:0001-0192-0864:z:1/16 - Series003,0.694,221.282,77.000,255.000,207.912,46.176,-68.199,2.621
60,slice4-nmdablocker.lif - Series003:0001-0197-0879:z:1/16 - Series003,0.463,189.988,96.556,246.293,211.480,47.619,-26.565,1.793
61,slice4-nmdablocker.lif - Series003:0001-0081-0752:z:1/16 - Series003,0.694,156.437,88.000,214.364,180.776,19.481,-90.000,2.565
62,slice4-nmdablocker.lif - Series003:0001-0126-0729:z:1/16 - Series003,0.694,175.863,85.556,255.000,175.204,30.383,68.199,2.713
63,slice4-nmdablocker.lif - Series003:0001-0120-0738:z:1/16 - Series003,0.463,181.010,35.333,255.000,177.569,28.780,-33.690,1.734
64,slice4-nmdablocker.lif - Series003:0001-0377-0753:z:1/16 - Series003,0.521,232.278,151.667,255.000,181.016,90.709,-90.000,2.004
65,slice4-nmdablocker.lif - Series003:0001-0393-0754:z:1/16 - Series003,0.636,242.979,207.667,255.000,181.457,94.436,-84.289,2.417
66,slice4-nmdablocker.lif - Series003:0001-0405-0699:z:1/16 - Series003,0.752,225.240,69.000,255.000,168.150,97.362,81.254,2.993
67,slice4-nmdablocker.lif - Series003:0001-0418-0697:z:1/16 - Series003,0.636,237.527,155.000,255.000,167.749,100.569,84.289,2.337
68,slice4-nmdablocker.lif - Series003:0001-0421-0686:z:1/16 - Series003,0.694,237.404,134.667,255.000,165.184,101.331,73.301,2.665
69,slice4-nmdablocker.lif - Series003:0006-0723-0822:z:6/16 - Series003,0.521,226.029,57.333,255.000,197.611,173.962,-63.435,2.009
70,slice4-nmdablocker.lif - Series003:0006-0708-0815:z:6/16 - Series003,0.810,222.304,134.590,255.000,196.048,170.394,98.746,3.152
71,slice4-nmdablocker.lif - Series003:0006-0645-0863:z:6/16 - Series003,0.868,150.498,58.000,208.044,207.552,155.163,-53.973,3.271
72,slice4-nmdablocker.lif - Series002:0001-0173-0200:z:1/20 - Series002,0.810,244.008,179.667,255.000,48.060,41.647,48.013,3.069
73,slice4-nmdablocker.lif - Series002:0001-0188-0189:z:1/20 - Series002,0.810,248.302,166.333,255.000,45.495,45.334,51.340,3.193
74,slice4-nmdablocker.lif - Series002:0001-0154-0238:z:1/20 - Series002,0.752,250.325,194.222,255.000,57.319,36.917,38.660,2.905
75,slice4-nmdablocker.lif - Series002:0001-0168-0225:z:1/20 - Series002,0.636,218.675,149.000,255.000,53.992,40.484,36.870,2.443
76,slice4-nmdablocker.lif - Series002:0001-0269-0235:z:1/20 - Series002,0.694,226.658,89.667,255.000,56.397,64.695,-70.017,2.713
77,slice4-nmdablocker.lif - Series002:0001-0287-0239:z:1/20 - Series002,0.752,233.814,83.000,255.000,57.439,69.104,-75.964,2.783
78,slice4-nmdablocker.lif - Series002:0001-0261-0276:z:1/20 - Series002,0.752,237.954,180.333,255.000,66.418,62.690,99.462,2.914
79,slice4-nmdablocker.lif - Series002:0001-0278-0278:z:1/20 - Series002,0.694,235.080,165.099,255.000,66.899,67.100,100.305,2.755
80,slice4-nmdablocker.lif - Series002:0001-0038-0387:z:1/20 - Series002,0.694,232.531,83.667,255.000,93.074,9.179,48.814,2.567
81,slice4-nmdablocker.lif - Series002:0001-0101-0349:z:1/20 - Series002,0.636,245.741,183.111,255.000,84.015,24.250,90.000,2.490
82,slice4-nmdablocker.lif - Series002:0001-0120-0348:z:1/20 - Series002,0.752,231.728,133.667,255.000,83.654,28.900,94.764,2.967
83,slice4-nmdablocker.lif - Series002:0001-0029-0343:z:1/20 - Series002,0.463,234.449,137.333,255.000,82.572,7.015,56.310,1.668
84,slice4-nmdablocker.lif - Series002:0001-0010-0351:z:1/20 - Series002,0.578,244.065,178.556,255.000,84.536,2.565,60.255,2.049
85,slice4-nmdablocker.lif - Series002:0001-0163-0441:z:1/20 - Series002,0.868,208.008,166.333,249.313,105.940,39.282,66.801,3.484
86,slice4-nmdablocker.lif - Series002:0001-0094-0543:z:1/20 - Series002,0.810,246.258,156.889,255.000,130.552,22.767,85.601,3.208
87,slice4-nmdablocker.lif - Series002:0001-0079-0546:z:1/20 - Series002,0.694,233.440,153.889,255.000,131.393,19.040,79.695,2.689
88,slice4-nmdablocker.lif - Series002:0001-0389-0658:z:1/20 - Series002,0.810,231.546,124.000,255.000,158.289,93.635,-85.914,3.216
89,slice4-nmdablocker.lif - Series002:0001-0371-0661:z:1/20 - Series002,0.752,241.658,178.667,255.000,158.971,89.226,75.964,2.956
90,slice4-nmdablocker.lif - Series002:0001-0502-0570:z:1/20 - Series002,0.694,227.503,135.222,255.000,137.005,120.851,78.690,2.531
91,slice4-nmdablocker.lif - Series002:0001-0520-0568:z:1/20 - Series002,0.752,211.775,52.333,255.000,136.805,125.020,74.745,2.897
92,slice4-nmdablocker.lif - Series002:0001-0445-0742:z:1/20 - Series002,0.752,218.231,153.667,255.000,178.451,106.983,98.746,3.005
93,slice4-nmdablocker.lif - Series002:0001-0377-0704:z:1/20 - Series002,0.578,228.258,95.000,255.000,169.432,90.829,-71.565,2.206
94,slice4-nmdablocker.lif - Series002:0001-0362-0702:z:1/20 - Series002,0.868,209.660,44.000,255.000,168.871,87.141,105.945,3.326
95,slice4-nmdablocker.lif - Series002:0001-0462-0744:z:1/20 - Series002,0.752,222.547,138.833,255.000,179.012,111.191,-80.538,2.768
96,slice4-nmdablocker.lif - Series002:0001-0765-0857:z:1/20 - Series002,0.521,195.579,129.667,233.844,206.269,184.023,82.875,1.851
97,slice4-nmdablocker.lif - Series002:0001-0824-0801:z:1/20 - Series002,0.405,228.254,141.333,255.000,192.681,198.252,80.538,1.463
98,slice4-nmdablocker.lif - Series002:0001-0837-0794:z:1/20 - Series002,0.868,217.432,130.349,255.000,190.997,201.379,59.744,3.341
99,slice4-nmdablocker.lif - Series002:0001-0718-0649:z:1/20 - Series002,1.041,249.539,213.000,255.000,156.245,172.759,66.371,4.169
100,slice4-nmdablocker.lif - Series002:0001-0889-0223:z:1/20 - Series002,0.578,242.959,182.778,255.000,53.591,213.845,83.660,2.166
101,slice4-nmdablocker.lif - Series002:0001-0900-0221:z:1/20 - Series002,0.578,206.180,124.778,254.259,53.351,216.450,96.340,2.098
102,slice4-nmdablocker.lif - Series002:0001-0887-0239:z:1/20 - Series002,0.694,228.919,169.000,255.000,57.640,213.324,95.194,2.585
103,slice4-nmdablocker.lif - Series002:0001-0905-0234:z:1/20 - Series002,0.810,239.841,215.837,255.000,56.277,217.653,85.601,3.051
104,slice4-nmdablocker.lif - Series002:0001-0841-0187:z:1/20 - Series002,0.636,247.324,208.450,255.000,44.933,202.221,71.565,2.392
105,slice4-nmdablocker.lif - Series002:0001-0327-0206:z:1/20 - Series002,0.752,216.402,134.111,255.000,49.543,78.644,104.036,2.956
106,slice4-nmdablocker.lif - Series002:0001-0345-0211:z:1/20 - Series002,0.636,220.884,121.000,255.000,50.866,83.053,-63.435,2.330
107,slice4-nmdablocker.lif - Series002:0001-0374-0157:z:1/20 - Series002,0.925,254.222,242.556,255.000,37.839,90.147,4.086,3.536
108,slice4-nmdablocker.lif - Series002:0001-0379-0140:z:1/20 - Series002,0.405,241.847,187.000,255.000,33.630,91.150,21.801,1.445
109,slice4-nmdablocker.lif - Series002:0001-0450-0123:z:1/20 - Series002,0.810,241.395,135.000,255.000,29.782,108.466,85.601,3.216
110,slice4-nmdablocker.lif - Series002:0001-0471-0122:z:1/20 - Series002,0.694,235.326,163.333,255.000,29.461,113.356,-90.000,2.567
111,slice4-nmdablocker.lif - Series002:0001-0420-0086:z:1/20 - Series002,0.636,228.211,135.000,255.000,20.643,101.050,95.711,2.486
112,slice4-nmdablocker.lif - Series002:0001-0440-0083:z:1/20 - Series002,0.752,245.002,191.667,255.000,20.162,105.860,75.964,2.897
113,slice4-nmdablocker.lif - Series002:0001-0466-0172:z:1/20 - Series002,0.521,222.952,141.556,255.000,41.406,111.953,90.000,1.846
114,slice4-nmdablocker.lif - Series002:0001-0482-0169:z:1/20 - Series002,0.694,218.386,165.667,255.000,40.604,116.001,84.289,2.596
115,slice4-nmdablocker.lif - Series002:0001-0497-0113:z:1/20 - Series002,0.578,237.999,158.333,255.000,27.217,119.569,63.435,2.259
116,slice4-nmdablocker.lif - Series002:0001-0594-0303:z:1/20 - Series002,0.752,249.974,221.000,255.000,72.831,142.977,94.764,2.993
117,slice4-nmdablocker.lif - Series002:0001-0645-0316:z:1/20 - Series002,0.636,227.901,162.000,255.000,76.078,155.042,101.310,2.426
118,slice4-nmdablocker.lif - Series002:0001-0607-0351:z:1/20 - Series002,0.694,200.210,56.667,240.452,84.416,146.144,26.565,2.654
119,slice4-nmdablocker.lif - Series002:0001-0581-0388:z:1/20 - Series002,0.636,237.714,125.444,255.000,93.194,139.771,66.038,2.337
120,slice4-nmdablocker.lif - Series002:0001-0658-0357:z:1/20 - Series002,0.521,249.654,206.889,255.000,86.019,158.209,83.660,2.030
121,slice4-nmdablocker.lif - Series002:0001-0649-0354:z:1/20 - Series002,0.405,226.021,179.556,255.000,85.337,156.245,149.036,1.445
122,slice4-nmdablocker.lif - Series002:0001-0689-0436:z:1/20 - Series002,0.752,234.103,163.556,255.000,105.059,165.624,85.236,2.896
123,slice4-nmdablocker.lif - Series002:0001-0682-0454:z:1/20 - Series002,0.868,240.140,158.959,255.000,109.187,164.141,63.435,3.299
124,slice4-nmdablocker.lif - Series002:0001-0664-0462:z:1/20 - Series002,0.868,239.536,153.000,255.000,111.151,159.732,65.225,3.411
125,slice4-nmdablocker.lif - Series002:0001-0707-0357:z:1/20 - Series002,0.925,232.187,131.667,255.000,85.818,170.194,-86.186,3.709
126,slice4-nmdablocker.lif - Series002:0001-0763-0385:z:1/20 - Series002,1.099,231.396,154.407,255.000,92.673,183.502,-96.340,4.341
127,slice4-nmdablocker.lif - Series002:0001-0739-0494:z:1/20 - Series002,0.578,238.033,108.000,255.000,118.887,177.850,77.471,2.258
128,slice4-nmdablocker.lif - Series002:0001-0723-0499:z:1/20 - Series002,0.694,253.098,233.667,255.000,120.130,174.082,74.745,2.742
129,slice4-nmdablocker.lif - Series002:0001-0722-0512:z:1/20 - Series002,0.578,234.911,129.000,255.000,123.256,173.842,71.565,2.282
130,slice4-nmdablocker.lif - Series002:0001-0706-0519:z:1/20 - Series002,0.868,231.931,187.333,255.000,124.980,169.833,70.346,3.473
131,slice4-nmdablocker.lif - Series002:0001-0707-0507:z:1/20 - Series002,0.868,242.611,117.000,255.000,122.014,169.994,81.254,3.302
132,slice4-nmdablocker.lif - Series002:0001-0633-0498:z:1/20 - Series002,0.810,250.738,201.778,255.000,119.689,152.237,53.973,3.207
133,slice4-nmdablocker.lif - Series002:0001-0604-0642:z:1/20 - Series002,0.463,223.485,89.222,255.000,154.602,145.262,66.801,1.758
134,slice4-nmdablocker.lif - Series002:0001-0767-0663:z:1/20 - Series002,0.694,238.416,172.333,255.000,159.612,184.584,48.814,2.670
135,slice4-nmdablocker.lif - Series002:0001-0260-0103:z:1/20 - Series002,0.694,233.806,150.000,255.000,24.932,62.610,84.289,2.570
136,slice4-nmdablocker.lif - Series002:0001-0213-0012:z:1/20 - Series002,0.521,242.074,195.667,255.000,3.006,51.307,-82.875,1.939
137,slice4-nmdablocker.lif - Series002:0001-0194-0124:z:1/20 - Series002,0.694,215.377,170.889,255.000,29.982,46.697,84.806,2.665
138,slice4-nmdablocker.lif - Series002:0007-0721-0335:z:7/20 - Series002,0.636,223.172,93.444,255.000,80.487,173.320,90.000,2.405
139,slice4-nmdablocker.lif - Series002:0007-0740-0331:z:7/20 - Series002,0.810,218.361,43.333,255.000,79.766,178.050,85.914,3.211
140,slice4-nmdablocker.lif - Series002:0007-0787-0240:z:7/20 - Series002,0.752,240.705,145.444,255.000,57.720,189.153,-85.236,2.810
141,slice4-nmdablocker.lif - Series002:0007-0771-0239:z:7/20 - Series002,0.636,238.978,109.000,255.000,57.600,185.386,96.340,2.337
142,slice4-nmdablocker.lif - Series002:0007-0824-0374:z:7/20 - Series002,0.578,239.305,192.889,255.000,90.027,198.212,-77.471,2.258
143,slice4-nmdablocker.lif - Series002:0007-0790-0164:z:7/20 - Series002,1.099,129.631,59.963,227.222,39.602,189.875,51.843,4.270
144,slice4-nmdablocker.lif - Series002:0007-0765-0174:z:7/20 - Series002,1.272,218.114,152.000,255.000,41.767,184.063,56.310,5.070
145,slice4-nmdablocker.lif - Series002:0007-0774-0231:z:7/20 - Series002,0.521,234.160,163.667,255.000,55.796,186.107,96.340,2.030
146,slice4-nmdablocker.lif - Series002:0007-0558-0393:z:7/20 - Series002,0.868,240.680,163.444,255.000,94.717,134.359,77.005,3.287
147,slice4-nmdablocker.lif - Series002:0007-0542-0401:z:7/20 - Series002,0.578,236.963,84.000,255.000,96.601,130.471,83.660,2.188
148,slice4-nmdablocker.lif - Series002:0007-0389-0487:z:7/20 - Series002,0.752,221.137,148.111,255.000,117.124,93.795,74.745,2.800
149,slice4-nmdablocker.lif - Series002:0007-0363-0498:z:7/20 - Series002,0.578,211.702,87.556,255.000,119.769,87.502,96.340,2.170
150,slice4-nmdablocker.lif - Series002:0007-0345-0501:z:7/20 - Series002,0.694,241.091,141.000,255.000,120.491,83.093,78.690,2.531
151,slice4-nmdablocker.lif - Series002:0007-0301-0591:z:7/20 - Series002,0.578,240.119,181.000,255.000,142.336,72.551,71.565,2.206
152,slice4-nmdablocker.lif - Series002:0007-0313-0708:z:7/20 - Series002,0.868,234.976,136.444,255.000,170.274,75.517,77.005,3.270
153,slice4-nmdablocker.lif - Series002:0007-0825-0799:z:7/20 - Series002,0.521,232.209,137.333,255.000,192.280,198.292,82.875,1.859
154,slice4-nmdablocker.lif - Series002:0007-0793-0734:z:7/20 - Series002,0.521,228.405,137.000,255.000,176.607,190.677,-74.055,1.872
155,slice4-nmdablocker.lif - Series002:0007-0837-0795:z:7/20 - Series002,0.868,245.898,193.667,255.000,191.238,201.499,65.225,3.411
156,slice4-nmdablocker.lif - Series002:0007-0765-0857:z:7/20 - Series002,0.521,218.681,140.000,255.000,206.269,183.943,66.801,1.952
157,slice4-nmdablocker.lif - Series002:0007-0880-0075:z:7/20 - Series002,0.636,242.253,140.111,255.000,18.078,211.881,66.038,2.412
158,slice4-nmdablocker.lif - Series002:0007-0900-0113:z:7/20 - Series002,0.694,242.579,198.219,255.000,27.337,216.410,65.556,2.727
159,slice4-nmdablocker.lif - Series002:0007-0912-0105:z:7/20 - Series002,0.636,212.211,32.000,255.000,25.212,219.416,57.995,2.330
160,slice4-nmdablocker.lif - Series002:0007-0989-0129:z:7/20 - Series002,0.694,245.780,182.000,255.000,31.105,237.975,70.017,2.764
161,slice4-nmdablocker.lif - Series002:0007-1007-0120:z:7/20 - Series002,0.694,238.779,85.000,255.000,28.900,242.144,70.017,2.695
162,slice4-nmdablocker.lif - Series002:0007-0949-0185:z:7/20 - Series002,0.521,233.919,179.667,255.000,44.452,228.355,-82.875,2.044
163,slice4-nmdablocker.lif - Series002:0007-0976-0191:z:7/20 - Series002,0.983,249.590,223.333,255.000,45.895,234.648,-86.424,3.869
164,slice4-nmdablocker.lif - Series002:0007-0868-0168:z:7/20 - Series002,0.578,227.607,154.000,255.000,40.444,208.874,45.000,2.154
165,slice4-nmdablocker.lif - Series002:0007-0861-0181:z:7/20 - Series002,0.578,194.153,125.000,254.852,43.531,207.191,32.005,2.269
166,slice4-nmdablocker.lif - Series002:0007-0712-0144:z:7/20 - Series002,0.636,223.712,154.000,255.000,34.752,171.396,60.945,2.406
167,slice4-nmdablocker.lif - Series002:0007-0697-0156:z:7/20 - Series002,0.868,232.698,130.667,255.000,37.638,167.548,59.744,3.341
168,slice4-nmdablocker.lif - Series002:0007-0456-0027:z:7/20 - Series002,0.463,209.876,165.556,237.932,6.534,109.748,-63.435,1.613
169,slice4-nmdablocker.lif - Series002:0007-0506-0137:z:7/20 - Series002,0.752,248.162,173.667,255.000,32.908,121.813,74.745,2.789
170,slice4-nmdablocker.lif - Series002:0007-0495-0146:z:7/20 - Series002,0.636,185.566,143.556,210.978,35.273,119.048,45.000,2.384
171,slice4-nmdablocker.lif - Series002:0007-0435-0150:z:7/20 - Series002,0.694,250.689,212.000,255.000,36.235,104.618,48.814,2.610
172,slice4-nmdablocker.lif - Series002:0007-0500-0019:z:7/20 - Series002,0.925,244.189,149.667,255.000,4.690,120.370,82.405,3.651
173,slice4-nmdablocker.lif - Image001:0086-0626,0.636,241.356,180.556,255.000,150.633,20.723,66.038,2.438
174,slice4-nmdablocker.lif - Image001:0101-0614,0.810,250.066,203.667,255.000,147.908,24.451,57.529,3.247
175,slice4-nmdablocker.lif - Image001:0189-0631,0.578,239.021,190.000,255.000,151.876,45.535,84.289,2.258
176,slice4-nmdablocker.lif - Image001:0204-0625,0.521,228.774,139.667,255.000,150.433,49.182,60.255,1.980
177,slice4-nmdablocker.lif - Image001:0438-0842,0.636,186.908,51.000,255.000,202.501,105.499,-66.038,2.296
178,slice4-nmdablocker.lif - Image001:0351-0734,0.752,240.515,162.000,255.000,176.487,84.456,-94.764,2.834
179,slice4-nmdablocker.lif - Image001:0408-0756,0.578,249.148,221.000,255.000,182.059,98.244,83.660,2.188
180,slice4-nmdablocker.lif - Image001:0465-0895,0.694,233.267,161.667,255.000,215.328,111.833,11.310,2.610
181,slice4-nmdablocker.lif - Image001:0468-0910,0.636,219.692,116.778,255.000,218.775,112.594,11.310,2.438
182,slice4-nmdablocker.lif - Image001:0421-0837,0.636,225.736,120.333,255.000,201.339,101.371,101.310,2.517
183,slice4-nmdablocker.lif - Image001:0425-0747,0.578,217.495,196.333,255.000,179.774,102.092,63.435,2.118
184,slice4-nmdablocker.lif - Image001:0587-0778,0.694,222.052,69.000,255.000,187.229,141.334,37.875,2.694
185,slice4-nmdablocker.lif - Image001:0599-0770,0.694,237.903,178.556,255.000,185.145,144.180,63.435,2.695
186,slice4-nmdablocker.lif - Image001:0845-0865,0.925,235.847,108.000,255.000,208.033,203.383,90.000,3.527
187,slice4-nmdablocker.lif - Image001:0864-0864,0.578,250.407,211.444,255.000,207.832,207.993,96.340,2.178
188,slice4-nmdablocker.lif - Image001:0877-0874,0.694,224.806,146.000,255.000,210.277,211.039,-90.000,2.646
189,slice4-nmdablocker.lif - Image001:0805-0776,0.578,250.423,210.333,255.000,186.788,193.603,57.995,2.227
190,slice4-nmdablocker.lif - Image001:0829-0706,0.521,232.289,115.333,255.000,169.913,199.335,98.130,1.859
191,slice4-nmdablocker.lif - Image001:0819-0711,0.578,211.208,167.333,253.963,170.996,197.050,75.964,2.139
192,slice4-nmdablocker.lif - Image001:0790-0788,0.636,200.704,165.567,255.000,189.755,190.035,71.565,2.308
193,slice4-nmdablocker.lif - Image001:0915-0707,0.752,207.563,158.481,255.000,170.154,219.978,80.538,2.940
194,slice4-nmdablocker.lif - Image001:0953-0815,0.578,196.922,57.333,253.189,196.128,229.357,35.538,2.116
195,slice4-nmdablocker.lif - Image001:0960-0800,0.752,239.286,147.333,255.000,192.560,231.121,37.875,2.855
196,slice4-nmdablocker.lif - Image001:0993-0746,0.636,224.290,103.222,255.000,179.573,238.977,60.945,2.510
197,slice4-nmdablocker.lif - Image001:0974-0708,0.636,242.017,117.000,255.000,170.434,234.287,73.301,2.412
