 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
22,z:6/33 - Series003:0023-0174-0316,0.423,18.465,10.688,27.238,23.298,12.536,59.036,2.085
23,z:6/33 - Series003:0023-0164-0328,0.423,17.784,7.333,31.000,23.389,12.536,37.875,2.104
24,z:6/33 - Series003:0029-0107-0910,0.325,17.430,8.556,26.971,23.449,12.596,35.538,1.601
25,z:6/33 - Series003:0029-0102-0924,0.325,17.742,9.222,26.067,23.389,12.686,40.601,1.636
26,z:6/33 - Series003:0029-0105-0892,0.390,18.409,9.852,27.409,23.298,12.536,45.000,2.042
27,z:6/33 - Series003:0030-0150-0840,0.651,18.615,8.388,35.446,23.359,12.536,21.251,3.428
28,z:6/33 - Series003:0030-0048-0987,0.390,16.394,9.000,22.889,23.359,12.626,-79.695,1.969
29,z:6/33 - Series003:0030-0090-0966,0.390,15.892,9.778,23.576,23.419,12.596,-5.194,1.992
30,z:6/33 - Series003:0030-0095-0950,0.521,18.802,8.222,34.778,23.449,12.626,28.301,2.689
31,z:6/33 - Series003:0012-0195-0969,0.390,16.176,8.000,25.000,23.419,12.476,10.305,1.911
32,z:6/33 - Series003:0012-0178-0839,0.683,19.313,8.213,39.570,23.389,12.656,20.225,3.596
33,z:6/33 - Series003:0020-0199-0938,0.390,18.130,7.000,29.333,23.359,12.626,37.875,2.020
34,z:6/33 - Series003:0021-0190-0960,0.846,19.535,7.667,37.626,23.329,12.626,16.260,4.527
35,z:6/33 - Series003:0032-0051-1010,0.293,16.685,8.333,28.333,23.449,12.446,29.745,1.402
36,Slice3-2doses.lif - Series001:0044-0365-0698:z:2/15 - Series001,1.464,6.164,4.000,10.955,125.902,65.792,-3.900,7.962
37,Slice3-2doses.lif - Series001:0044-0170-0593:z:2/15 - Series001,0.618,5.883,4.123,7.500,106.962,30.664,38.157,3.211
38,Slice3-2doses.lif - Series001:0040-0008-0729:z:2/15 - Series001,1.269,11.339,5.991,20.639,131.403,1.488,25.201,6.817
39,Slice3-2doses.lif - Series001:0045-0053-0700:z:2/15 - Series001,0.521,8.056,5.370,11.000,126.127,9.470,-50.194,2.761
40,Slice3-2doses.lif - Series001:0045-0060-0727:z:2/15 - Series001,1.041,7.857,4.334,11.763,130.997,10.913,-16.699,5.563
41,Slice3-2doses.lif - Series001:0021-0091-0595:z:2/15 - Series001,0.521,10.052,8.333,12.000,107.278,16.369,-61.699,2.629
42,Slice3-2doses.lif - Series001:0021-0351-0610:z:2/15 - Series001,0.488,10.546,7.500,15.964,110.029,63.221,36.027,2.453
43,Slice3-2doses.lif - Series001:0026-0240-0596:z:2/15 - Series001,1.432,6.406,4.165,9.401,107.594,43.245,31.866,7.811
44,Slice3-2doses.lif - Series001:0026-0207-0652:z:2/15 - Series001,0.846,7.209,5.000,11.500,117.514,37.428,26.565,4.437
45,Slice3-2doses.lif - Series001:0027-0519-0143:z:2/15 - Series001,1.009,7.145,3.600,11.250,25.658,93.570,48.991,5.371
46,Slice3-2doses.lif - Series001:0027-0495-0159:z:2/15 - Series001,0.455,9.886,6.393,16.459,28.635,89.331,41.634,2.299
47,Slice3-2doses.lif - Series001:0027-0422-0317:z:2/15 - Series001,0.423,7.003,4.125,11.000,57.044,76.028,-38.660,2.240
48,Slice3-2doses.lif - Series001:0027-0409-0309:z:2/15 - Series001,0.748,11.645,4.421,27.450,55.646,73.773,24.228,3.956
49,Slice3-2doses.lif - Series001:0027-0417-0286:z:2/15 - Series001,0.521,6.235,4.400,10.600,51.677,75.171,28.301,2.707
50,Slice3-2doses.lif - Series001:0021-0332-0137:z:2/15 - Series001,0.390,6.308,5.095,8.822,24.711,59.975,37.875,2.057
51,Slice3-2doses.lif - Series001:0021-0343-0121:z:2/15 - Series001,0.423,5.931,5.000,7.556,21.870,61.869,45.000,2.105
52,Slice3-2doses.lif - Series001:0031-0364-0332:z:2/15 - Series001,0.488,7.069,5.173,10.429,59.885,65.521,-70.346,2.597
53,Slice3-2doses.lif - Series001:0031-0377-0330:z:2/15 - Series001,0.293,7.189,5.812,8.844,59.524,67.956,98.130,1.365
54,Slice3-2doses.lif - Series001:0044-0423-0301:z:2/15 - Series001,0.683,8.885,4.938,17.840,54.293,76.254,26.565,3.671
55,Slice3-2doses.lif - Series001:0044-0412-0322:z:2/15 - Series001,0.553,8.405,5.500,11.000,58.036,74.315,21.801,2.831
56,Slice3-2doses.lif - Series001:0044-1013-0744:z:2/15 - Series001,0.455,16.679,13.000,23.500,134.289,182.630,0.000,2.345
57,Slice3-2doses.lif - Series001:0044-1010-0728:z:2/15 - Series001,0.390,15.395,12.756,19.938,131.381,182.224,0.000,2.029
58,Slice3-2doses.lif - Series001:0041-0990-0134:z:2/15 - Series001,0.488,7.418,5.681,11.000,24.125,178.617,0.000,2.437
59,Slice3-2doses.lif - Series001:0041-0989-0153:z:2/15 - Series001,0.358,9.623,8.115,13.000,27.552,178.436,23.962,1.735
60,Slice3-2doses.lif - Series001:0041-0915-0197:z:2/15 - Series001,0.488,10.474,7.036,15.000,35.534,164.908,8.130,2.540
61,Slice3-2doses.lif - Series001:0033-0959-0262:z:2/15 - Series001,0.651,11.069,8.399,15.000,47.303,172.935,-3.180,3.348
62,Slice3-2doses.lif - Series001:0033-0955-0282:z:2/15 - Series001,0.586,12.537,8.059,22.630,50.911,172.348,3.576,2.982
63,Slice3-2doses.lif - Series001:0029-0909-0286:z:2/15 - Series001,0.748,7.160,5.750,10.500,51.497,163.916,-2.603,3.977
64,Slice3-2doses.lif - Series001:0045-0668-0104:z:2/15 - Series001,0.260,8.644,6.276,11.500,18.759,120.355,-50.194,1.341
65,Slice3-2doses.lif - Series001:0045-0656-0093:z:2/15 - Series001,0.586,8.298,4.924,14.000,16.730,118.191,-57.265,2.978
66,Slice3-2doses.lif - Series001:0027-0960-0196:z:2/15 - Series001,0.586,8.435,6.529,11.020,35.504,173.190,0.000,3.067
67,Slice3-2doses.lif - Series001:0027-0960-0215:z:2/15 - Series001,0.358,9.865,6.444,16.467,38.901,173.341,18.435,1.788
68,Slice3-2doses.lif - Series001:0026-0055-0061:z:2/15 - Series001,0.553,6.035,4.375,9.000,11.116,9.921,93.576,2.889
69,Slice3-2doses.lif - Series001:0026-0072-0063:z:2/15 - Series001,0.390,6.403,5.333,7.651,11.431,13.055,-90.000,2.034
70,Slice3-2doses.lif - Series001:0013-0774-0330:z:13/15 - Series001,0.683,22.137,9.000,37.111,59.704,139.731,14.744,3.618
71,Slice3-2doses.lif - Series001:0013-0776-0313:z:13/15 - Series001,0.293,7.901,7.111,9.889,56.518,140.031,-14.036,1.487
72,Slice3-2doses.lif - Series001:0041-0361-0490:z:13/15 - Series001,1.236,8.544,4.533,13.962,88.564,65.296,31.504,6.641
73,Slice3-2doses.lif - Series001:0043-0365-0698:z:13/15 - Series001,1.464,5.300,3.684,11.000,125.962,65.957,-9.039,7.908
74,Slice3-2doses.lif - Series001:0037-0333-0841:z:13/15 - Series001,0.618,7.693,5.255,13.926,151.635,60.125,-26.565,3.282
75,Slice3-2doses.lif - Series001:0037-0318-0779:z:13/15 - Series001,0.878,6.037,4.241,8.799,140.512,57.419,-13.496,4.609
76,Slice3-2doses.lif - Series001:0034-0350-0543:z:13/15 - Series001,1.399,8.276,4.367,26.619,98.124,63.252,-6.953,7.503
77,Slice3-2doses.lif - Series001:0018-0133-0626:z:13/15 - Series001,0.716,14.527,5.556,45.952,112.855,23.990,-62.241,3.820
78,Slice3-2doses.lif - Series001:0007-0516-0486:z:7/15 - Series001,0.846,14.704,7.437,36.021,87.602,93.194,-26.565,4.464
79,Slice3-2doses.lif - Series001:0006-0334-0684:z:6/15 - Series001,0.878,7.211,4.701,10.239,123.316,60.245,10.886,4.765
80,Slice3-2doses.lif - Series001:0017-0535-0883:z:6/15 - Series001,0.911,7.622,4.556,14.524,159.331,96.501,34.287,4.870
81,Slice3-2doses.lif - Series001:0017-0560-0705:z:6/15 - Series001,0.521,8.021,5.178,11.333,127.225,101.130,-19.654,2.776
82,Slice3-2doses.lif - Series001:0037-0190-0469:z:6/15 - Series001,0.813,9.282,5.010,23.000,84.716,34.392,27.646,4.251
83,Slice3-2doses.lif - Series001:0037-0182-0499:z:6/15 - Series001,0.846,7.305,5.341,11.778,90.127,32.828,-2.291,4.451
84,Slice3-2doses.lif - Series001:0015-0123-0544:z:15/15 - Series001,0.390,4.970,4.545,5.909,98.079,22.141,-29.055,1.980
85,Slice3-2doses.lif - Series001:0015-0132-0555:z:15/15 - Series001,0.423,9.633,5.031,14.500,99.973,23.810,-61.390,2.218
86,Slice3-2doses.lif - Series001:0015-0302-0885:z:15/15 - Series001,0.358,15.822,11.000,19.587,159.497,54.428,-16.699,1.772
87,Slice3-2doses.lif - Series001:0015-0300-0866:z:15/15 - Series001,0.455,6.010,4.568,8.000,156.205,53.977,-26.565,2.381
88,Slice3-2doses.lif - Series001:0040-0337-0946:z:15/15 - Series001,1.171,8.507,5.479,15.224,170.635,60.786,-10.008,6.228
89,Slice3-2doses.lif - Series001:0001-0862-0305:z:1/15 - Series001,0.455,154.887,48.312,255.000,55.014,155.461,24.444,2.319
90,Slice3-2doses.lif - Series001:0001-0856-0327:z:1/15 - Series001,0.618,103.497,63.000,129.167,59.028,154.536,16.390,3.196
91,Slice3-2doses.lif - Series001:0001-0929-0398:z:1/15 - Series001,0.683,61.648,40.500,73.137,71.812,167.546,14.744,3.556
92,Slice3-2doses.lif - Series001:0001-0934-0374:z:1/15 - Series001,0.455,67.818,49.938,85.187,67.551,168.425,9.462,2.283
93,Slice3-2doses.lif - Series001:0001-0454-0614:z:1/15 - Series001,0.358,179.647,81.667,253.053,110.901,81.950,-33.690,1.887
94,Slice3-2doses.lif - Series001:0001-0465-0631:z:1/15 - Series001,0.553,144.349,51.000,208.469,113.937,83.965,-34.695,2.803
95,Slice3-2doses.lif - Series001:0001-0423-0626:z:1/15 - Series001,0.455,110.924,42.000,160.509,112.915,76.329,-22.620,2.345
96,Slice3-2doses.lif - Series001:0001-0440-0696:z:1/15 - Series001,0.228,182.317,62.222,226.889,125.511,79.395,-30.964,1.157
97,Slice3-2doses.lif - Series001:0007-0447-0707:z:7/15 - Series001,0.488,175.865,64.333,241.932,127.585,80.658,-45.000,2.594
98,Slice3-2doses.lif - Series001:0008-0396-0683:z:8/15 - Series001,0.618,95.594,33.000,140.337,123.316,71.429,-25.201,3.335
99,Slice3-2doses.lif - Series001:0007-0513-0724:z:7/15 - Series001,0.293,169.105,51.667,244.250,130.562,92.442,-12.529,1.533
100,Slice3-2doses.lif - Series001:0001-0568-0714:z:1/15 - Series001,0.358,42.684,33.889,51.211,128.728,102.483,16.699,1.883
101,Slice3-2doses.lif - Series001:0008-0605-0748:z:8/15 - Series001,0.390,78.750,20.667,101.840,134.891,109.157,-24.444,2.071
102,Slice3-2doses.lif - Series001:0012-0673-0834:z:12/15 - Series001,0.553,155.559,42.000,248.188,150.613,121.483,34.695,2.902
103,Slice3-2doses.lif - Series001:0012-0663-0855:z:12/15 - Series001,0.553,93.661,40.578,144.958,154.311,119.709,34.695,2.887
104,Slice3-2doses.lif - Series001:0012-0570-0780:z:12/15 - Series001,0.358,109.309,29.333,144.353,140.723,102.934,5.711,1.748
105,Slice3-2doses.lif - Series001:0001-0373-0719:z:1/15 - Series001,0.423,122.358,47.000,187.969,129.810,67.340,41.634,2.141
106,Slice3-2doses.lif - Series001:0001-0366-0732:z:1/15 - Series001,0.358,125.001,42.000,175.983,132.125,65.987,41.186,1.888
107,Slice3-2doses.lif - Series001:0015-0375-0473:z:15/15 - Series001,0.325,97.931,26.111,144.321,85.317,67.731,0.000,1.564
108,Slice3-2doses.lif - Series001:0015-0376-0457:z:15/15 - Series001,0.423,93.965,40.000,149.583,82.462,67.941,4.764,2.238
109,Slice3-2doses.lif - Series001:0015-0325-0563:z:15/15 - Series001,0.455,41.574,16.667,72.854,101.461,58.802,22.620,2.314
110,Slice3-2doses.lif - Series001:0015-0327-0548:z:15/15 - Series001,0.358,72.595,37.173,103.827,98.906,58.923,11.310,1.722
111,Slice3-2doses.lif - Series001:0001-0428-0426:z:1/15 - Series001,0.358,103.008,64.156,157.467,76.900,77.261,-11.310,1.839
112,Slice3-2doses.lif - Series001:0001-0427-0440:z:1/15 - Series001,0.390,127.903,55.667,166.356,79.425,77.020,-4.764,2.048
113,Slice3-2doses.lif - Series001:0010-0282-0583:z:10/15 - Series001,0.651,75.614,48.333,93.939,105.069,50.836,-21.251,3.474
114,Slice3-2doses.lif - Series001:0006-0388-0664:z:6/15 - Series001,0.390,129.525,59.667,190.925,119.679,69.956,-26.565,1.911
115,Slice3-2doses.lif - Series001:0001-0611-0893:z:1/15 - Series001,0.228,110.071,67.667,134.315,161.075,110.119,71.565,1.084
116,Slice3-2doses.lif - Series001:0001-0596-0899:z:1/15 - Series001,0.521,60.028,14.000,103.733,162.157,107.594,93.814,2.708
117,Slice3-2doses.lif - Series001:0001-0617-1004:z:1/15 - Series001,0.228,134.413,50.667,204.667,181.037,111.352,-18.435,1.141
118,Slice3-2doses.lif - Series001:0001-0741-0953:z:1/15 - Series001,0.455,98.365,43.333,140.663,171.867,133.778,-24.444,2.314
119,Slice3-2doses.lif - Series001:0015-0767-0830:z:15/15 - Series001,0.455,79.279,48.000,106.669,149.892,138.438,0.000,2.406
120,Slice3-2doses.lif - Series001:0015-0767-0809:z:15/15 - Series001,0.455,75.557,38.179,119.444,146.074,138.348,-4.399,2.348
121,Slice3-2doses.lif - Series001:0015-0765-0924:z:15/15 - Series001,0.553,121.103,44.667,209.986,166.727,138.047,-23.199,2.858
122,Slice3-2doses.lif - Series001:0012-0564-0887:z:12/15 - Series001,0.553,158.566,61.333,235.000,159.993,101.912,-26.565,2.851
123,Slice3-2doses.lif - Series001:0012-0543-0904:z:12/15 - Series001,0.521,197.019,129.667,250.156,163.059,98.064,-11.310,2.713
124,Slice3-2doses.lif - Series001:0001-0369-0946:z:1/15 - Series001,0.423,99.229,52.556,154.500,170.725,66.498,0.000,2.225
125,Slice3-2doses.lif - Series001:0001-0392-0965:z:1/15 - Series001,0.390,176.818,42.889,244.026,174.092,70.767,-36.870,1.925
126,Slice3-2doses.lif - Series001:0008-0524-0933:z:8/15 - Series001,0.618,120.950,64.444,229.088,168.290,94.667,-45.000,3.274
127,Slice3-2doses.lif - Series001:0015-0307-0860:z:15/15 - Series001,0.455,107.921,62.222,177.453,155.273,55.405,12.995,2.407
128,Slice3-2doses.lif - Series001:0015-0132-0678:z:15/15 - Series001,0.455,142.300,58.000,184.784,122.339,23.764,-22.620,2.312
129,Slice3-2doses.lif - Series001:0015-0114-0722:z:15/15 - Series001,0.390,106.403,47.500,132.064,130.299,20.653,-16.699,1.926
130,Slice3-2doses.lif - Series001:0015-0091-0657:z:15/15 - Series001,0.423,94.475,33.188,129.656,118.529,16.369,-30.964,2.142
131,Slice3-2doses.lif - Series001:0010-0050-0600:z:10/15 - Series001,0.488,112.872,60.875,170.199,108.135,9.041,26.565,2.440
132,Slice3-2doses.lif - Series001:0010-0046-0617:z:10/15 - Series001,0.488,144.910,41.625,237.878,111.291,8.230,0.000,2.435
133,Slice3-2doses.lif - Series001:0001-0908-0178:z:1/15 - Series001,0.390,105.374,48.188,147.211,32.107,163.826,-37.875,1.986
134,Slice3-2doses.lif - Series001:0001-0898-0169:z:1/15 - Series001,0.325,131.483,44.000,199.333,30.438,161.932,-54.462,1.578
135,Slice3-2doses.lif - Series001:0008-1013-0127:z:8/15 - Series001,0.390,93.730,78.000,122.448,22.908,182.743,-33.690,1.903
136,Slice3-2doses.lif - Series001:0008-1020-0141:z:8/15 - Series001,0.358,152.052,59.000,199.947,25.455,184.005,-21.801,1.884
137,Slice3-2doses.lif - Series001:0006-0868-0750:z:6/15 - Series001,0.781,112.171,82.968,180.810,135.304,156.611,-34.380,4.190
138,Slice3-2doses.lif - Series001:0006-0874-0780:z:6/15 - Series001,0.586,211.931,73.875,255.000,140.670,157.716,0.000,3.024
139,Slice3-2doses.lif - Series001:0006-0928-0669:z:6/15 - Series001,0.423,126.504,39.938,207.875,120.716,167.388,-14.036,2.211
140,Slice3-2doses.lif - Series001:0006-0930-0684:z:6/15 - Series001,0.293,127.436,30.125,183.000,123.332,167.794,0.000,1.353
141,Slice3-2doses.lif - Series001:0006-0915-0691:z:6/15 - Series001,0.651,119.988,49.938,180.725,124.662,165.088,-15.524,3.413
142,Slice3-2doses.lif - Series001:0006-0917-0712:z:6/15 - Series001,0.553,146.770,64.688,219.252,128.450,165.494,0.000,2.932
143,Slice3-2doses.lif - Series001:0006-0956-0702:z:6/15 - Series001,0.586,189.881,60.500,255.000,126.511,172.394,-17.354,3.009
144,Slice3-2doses.lif - Series001:0006-0835-0636:z:6/15 - Series001,0.293,101.286,52.500,132.125,114.583,150.636,-20.556,1.441
145,Slice3-2doses.lif - Series001:0006-0894-0561:z:6/15 - Series001,0.521,114.361,54.250,137.250,101.236,161.391,-4.086,2.622
146,Slice3-2doses.lif - Series001:0006-0894-0579:z:6/15 - Series001,0.521,97.634,48.000,117.348,104.595,161.368,-3.814,2.754
147,Slice3-2doses.lif - Series001:0006-0841-0652:z:6/15 - Series001,0.488,129.555,68.750,197.393,117.672,151.696,-30.256,2.501
148,Slice3-2doses.lif - Series001:0009-0939-0834:z:9/15 - Series001,0.651,183.539,88.062,255.000,150.523,169.350,29.358,3.369
149,Slice3-2doses.lif - Series001:0009-0933-0853:z:9/15 - Series001,0.325,150.809,43.062,216.356,153.837,168.335,35.538,1.664
150,Slice3-2doses.lif - Series001:0009-0927-0873:z:9/15 - Series001,0.455,149.986,39.000,214.870,157.422,167.073,-17.103,2.341
151,Slice3-2doses.lif - Series001:0009-0923-0855:z:9/15 - Series001,0.586,171.337,72.250,252.020,154.266,166.374,7.125,2.993
152,Slice3-2doses.lif - Series001:0013-0993-0974:z:13/15 - Series001,0.358,88.963,62.375,106.963,175.618,179.203,-36.870,1.824
153,Slice3-2doses.lif - Series001:0001-0930-0887:z:1/15 - Series001,0.553,170.685,70.750,255.000,160.151,167.681,-21.801,2.940
154,Slice3-2doses.lif - Series001:0001-0932-0904:z:1/15 - Series001,0.293,132.656,51.000,194.570,163.082,168.200,-39.806,1.444
155,Slice3-2doses.lif - Series001:0001-0984-0865:z:1/15 - Series001,0.716,233.055,139.062,255.000,156.002,177.467,-2.726,3.756
156,Slice3-2doses.lif - Series001:0001-0985-0882:z:1/15 - Series001,0.325,202.148,112.671,255.000,159.204,177.624,-12.529,1.619
157,Slice3-2doses.lif - Series001:0001-0944-0813:z:1/15 - Series001,0.455,121.573,41.500,146.231,146.622,170.342,-17.103,2.373
158,Slice3-2doses.lif - Series001:0001-0941-0797:z:1/15 - Series001,0.488,130.409,74.750,172.949,143.736,169.823,0.000,2.482
159,Slice3-2doses.lif - Series001:0001-0874-0781:z:1/15 - Series001,0.553,176.131,82.604,255.000,140.738,157.625,-3.576,2.799
160,Slice3-2doses.lif - Series001:0001-0927-0856:z:1/15 - Series001,0.390,120.902,91.000,144.080,154.379,167.140,48.814,2.042
161,Slice3-2doses.lif - Series001:0009-0857-0775:z:9/15 - Series001,0.488,142.648,50.375,231.375,139.836,154.514,0.000,2.526
162,Slice3-2doses.lif - Series001:0009-0915-0736:z:9/15 - Series001,0.228,153.726,88.000,188.750,132.914,165.043,-21.801,1.013
163,Slice3-2doses.lif - Series001:0009-0909-0723:z:9/15 - Series001,0.293,147.993,66.250,205.484,130.456,163.984,-20.556,1.526
164,Slice3-2doses.lif - Series001:0015-0916-0665:z:15/15 - Series001,0.553,133.958,68.000,165.056,119.919,165.194,-40.236,2.902
165,Slice3-2doses.lif - Series001:0015-0895-0646:z:15/15 - Series001,0.813,163.968,74.745,229.302,116.552,161.556,-60.255,4.341
166,Slice3-2doses.lif - Series001:0012-0568-0904:z:12/15 - Series001,0.390,95.578,38.000,115.696,163.029,102.543,-10.305,1.911
167,Slice3-2doses.lif - Series001:0012-0475-0924:z:12/15 - Series001,0.423,115.479,54.778,180.833,166.576,85.798,14.036,2.189
168,Slice3-2doses.lif - Series001:0012-0474-0941:z:12/15 - Series001,0.293,82.815,47.000,109.375,169.703,85.618,23.199,1.464
169,Slice3-2doses.lif - Series001:0012-0462-0906:z:12/15 - Series001,0.358,96.629,39.333,171.333,163.600,83.393,-12.529,1.751
170,Slice3-2doses.lif - Series001:0012-0461-0892:z:12/15 - Series001,0.455,127.915,44.222,226.846,160.985,83.243,18.435,2.358
171,Slice3-2doses.lif - Series001:0012-0566-0017:z:12/15 - Series001,0.325,95.930,66.444,110.148,3.217,102.122,0.000,1.624
172,Slice3-2doses.lif - Series001:0004-0738-0209:z:4/15 - Series001,0.651,48.496,30.990,74.335,37.759,133.207,5.711,3.513
173,Slice3-2doses.lif - Series001:0015-0645-0786:z:15/15 - Series001,0.390,84.549,63.667,100.226,141.955,116.372,10.305,2.066
174,Slice3-2doses.lif - Series001:0001-0229-0471:z:1/15 - Series001,0.390,85.201,50.444,121.488,85.047,41.426,-56.310,2.035
175,Slice3-2doses.lif - Series001:0001-0272-0544:z:1/15 - Series001,0.488,187.322,27.000,251.429,98.184,49.152,-12.095,2.465
176,Slice3-2doses.lif - Series001:0001-0296-0605:z:1/15 - Series001,0.455,79.428,35.000,97.870,109.217,53.391,-28.610,2.260
177,Slice3-2doses.lif - Series001:0001-0366-0570:z:1/15 - Series001,0.325,86.970,31.333,125.872,102.874,65.987,-32.005,1.641
178,Slice3-2doses.lif - Series001:0001-0446-0707:z:1/15 - Series001,0.521,112.397,48.889,184.661,127.585,80.477,-47.726,2.764
179,Slice3-2doses.lif - Series001:0015-0700-0444:z:15/15 - Series001,1.204,94.015,52.667,129.833,80.087,126.323,0.000,6.495
180,Slice3-2doses.lif - Series001:0004-0595-0897:z:4/15 - Series001,0.521,128.061,69.000,209.600,161.917,107.413,86.186,2.708
181,Slice3-2doses.lif - Series001:0004-0611-0893:z:4/15 - Series001,0.260,120.465,25.000,175.728,161.135,110.209,74.055,1.295
182,Slice3-2doses.lif - Series001:0013-0571-0763:z:13/15 - Series001,0.455,40.391,6.333,66.359,137.777,103.175,-12.995,2.421
183,Slice3-2doses.lif - Series001:0015-0662-0923:z:15/15 - Series001,0.293,101.168,39.889,159.500,166.637,119.499,29.745,1.485
184,Slice3-2doses.lif - Series001:0015-0648-0963:z:15/15 - Series001,0.553,104.764,34.802,207.604,173.671,116.973,7.595,2.857
185,Slice3-2doses.lif - Series001:0011-0547-0933:z:11/15 - Series001,0.716,133.343,57.667,219.107,168.320,98.695,-16.699,3.727
186,Slice3-2doses.lif - Series001:0011-0544-0903:z:11/15 - Series001,0.586,162.573,41.667,248.510,163.029,98.094,-10.008,3.137
187,Slice3-2doses.lif - Series001:0011-0564-0888:z:11/15 - Series001,0.521,136.480,40.333,190.012,160.203,101.822,-33.690,2.685
188,Slice3-2doses.lif - Series001:0006-0525-0933:z:6/15 - Series001,0.651,113.084,61.889,154.000,168.260,94.757,-42.709,3.361
189,Slice3-2doses.lif - Series001:0006-0604-0748:z:6/15 - Series001,0.358,79.583,22.000,145.000,135.071,109.037,-29.055,1.857
190,Slice3-2doses.lif - Series001:0006-0426-0646:z:6/15 - Series001,0.455,80.540,18.333,151.201,116.552,76.960,-14.036,2.276
191,Slice3-2doses.lif - Series001:0001-0369-0581:z:1/15 - Series001,0.358,75.615,43.333,89.240,104.768,66.649,6.340,1.753
192,Slice3-2doses.lif - Series001:0012-0570-0763:z:12/15 - Series001,0.423,71.545,43.000,84.667,137.566,102.784,-4.764,2.165
193,Slice3-2doses.lif - Series001:0011-0514-0917:z:11/15 - Series001,0.293,100.486,29.333,144.222,165.524,92.743,-50.194,1.404
194,Slice3-2doses.lif - Series001:0001-0368-0927:z:1/15 - Series001,0.423,58.456,26.000,85.604,167.298,66.468,-19.983,2.133
195,Slice3-2doses.lif - Series001:0001-0148-0891:z:1/15 - Series001,0.325,56.512,32.000,78.333,160.624,26.726,-26.565,1.588
196,Slice3-2doses.lif - Series001:0001-0143-0875:z:1/15 - Series001,0.358,86.798,38.667,159.004,157.979,25.824,-23.962,1.753
197,Slice3-2doses.lif - Series001:0001-0011-0676:z:1/15 - Series001,0.618,52.836,37.000,71.722,121.904,2.165,-30.964,3.289
198,Slice3-2doses.lif - Series001:0015-0081-0643:z:15/15 - Series001,0.325,76.817,25.667,116.395,116.071,14.671,-45.000,1.574
199,Slice3-2doses.lif - Series001:0001-0320-0689:z:1/15 - Series001,0.293,75.586,17.667,111.083,124.339,57.720,-45.000,1.531
200,Slice3-2doses.lif - Series001:0010-0515-0916:z:10/15 - Series001,0.293,112.308,38.667,151.729,165.224,92.803,-45.000,1.489
