 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
119,Slice1-nmdablocker.lif - Series005:0007-0550-0414:z:7/29 - Series005,0.868,228.312,143.092,255.000,99.507,132.155,59.744,3.282
120,Slice1-nmdablocker.lif - Series005:0007-0518-0395:z:7/29 - Series005,0.810,245.489,129.000,255.000,94.937,124.399,8.746,3.028
121,Slice1-nmdablocker.lif - Series005:0007-0520-0375:z:7/29 - Series005,0.752,214.337,141.500,255.000,90.067,125.180,-4.764,2.896
122,Slice1-nmdablocker.lif - Series005:0017-0384-0799:z:17/29 - Series005,0.752,231.961,156.500,255.000,192.100,92.292,-24.444,2.970
123,Slice1-nmdablocker.lif - Series005:0017-0383-0785:z:17/29 - Series005,0.752,157.923,6.000,255.000,188.672,92.112,30.964,2.805
124,Slice1-nmdablocker.lif - Series005:0017-0529-0450:z:17/29 - Series005,0.521,238.642,189.500,255.000,108.105,127.164,-39.806,1.804
125,Slice1-nmdablocker.lif - Series005:0017-0520-0435:z:17/29 - Series005,0.521,239.056,179.000,255.000,104.738,124.940,-50.194,1.878
126,Slice1-nmdablocker.lif - Series005:0017-0429-0249:z:17/29 - Series005,0.694,206.349,81.250,255.000,59.885,103.054,48.814,2.557
127,Slice1-nmdablocker.lif - Series005:0017-0553-0218:z:17/29 - Series005,0.868,245.661,158.000,255.000,52.369,132.936,50.711,3.249
128,Slice1-nmdablocker.lif - Series005:0017-0540-0233:z:17/29 - Series005,0.925,211.582,32.000,255.000,55.856,129.990,36.870,3.512
129,Slice1-nmdablocker.lif - Series005:0017-0654-0355:z:17/29 - Series005,0.752,231.577,55.000,255.000,85.438,157.287,-30.964,2.908
130,Slice1-nmdablocker.lif - Series005:0017-0654-0476:z:17/29 - Series005,0.578,249.906,215.000,255.000,114.598,157.287,83.660,2.178
131,Slice1-nmdablocker.lif - Series005:0017-0570-0351:z:17/29 - Series005,0.694,237.415,121.500,255.000,84.355,136.905,-48.814,2.551
132,Slice1-nmdablocker.lif - Series005:0017-0756-0436:z:17/29 - Series005,0.636,129.986,39.250,200.600,104.738,181.878,0.000,2.408
133,Slice1-nmdablocker.lif - Series005:0017-0765-0417:z:17/29 - Series005,1.041,215.644,19.500,255.000,100.228,183.923,30.964,4.042
134,Slice1-nmdablocker.lif - Series005:0017-0844-0261:z:17/29 - Series005,1.388,229.445,3.000,255.000,62.831,202.862,52.125,5.559
135,Slice1-nmdablocker.lif - Series005:0006-0550-0414:z:6/29 - Series005,0.694,234.831,104.250,255.000,99.567,132.155,63.435,2.689
136,Slice1-nmdablocker.lif - Series005:0006-0534-0423:z:6/29 - Series005,0.868,236.777,76.500,255.000,101.611,128.367,65.225,3.335
137,Slice1-nmdablocker.lif - Series005:0006-0518-0392:z:6/29 - Series005,0.925,223.825,7.000,255.000,94.396,124.579,11.310,3.679
138,Slice1-nmdablocker.lif - Series005:0006-0521-0374:z:6/29 - Series005,0.810,141.800,31.639,219.793,90.007,125.240,-14.036,3.122
