 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
90,Slice4-2doses-final.lif - Series004:0016-0489-0180:z:16/25 - Series004,0.325,88.699,65.667,113.926,32.407,88.264,-45.000,1.618
91,Slice4-2doses-final.lif - Series004:0016-0558-0267:z:16/25 - Series004,0.781,87.939,53.111,128.614,48.310,100.740,-61.189,4.170
92,Slice4-2doses-final.lif - Series004:0014-0863-0120:z:14/25 - Series004,0.358,102.274,31.333,137.067,21.615,155.634,37.875,1.888
93,Slice4-2doses-final.lif - Series004:0014-0866-0107:z:14/25 - Series004,0.358,91.288,41.333,117.400,19.360,156.295,32.005,1.805
94,Slice4-2doses-final.lif - Series004:0014-0792-0162:z:14/25 - Series004,0.358,82.906,45.333,105.723,29.191,142.827,-45.000,1.794
95,Slice4-2doses-final.lif - Series004:0014-0781-0154:z:14/25 - Series004,0.358,81.333,59.667,100.173,27.898,140.993,-60.945,1.836
96,Slice4-2doses-final.lif - Series004:0014-0308-0951:z:14/25 - Series004,0.521,98.689,54.660,134.884,171.447,55.510,-19.654,2.713
97,Slice4-2doses-final.lif - Series004:0014-0298-0930:z:14/25 - Series004,0.553,106.554,76.000,135.703,167.749,53.842,-18.435,2.852
98,Slice4-2doses-final.lif - Series004:0014-0384-0884:z:14/25 - Series004,0.488,100.390,50.000,148.857,159.542,69.264,-59.744,2.506
99,Slice4-2doses-final.lif - Series004:0014-0374-0876:z:14/25 - Series004,0.390,116.133,59.500,138.227,157.964,67.325,-63.435,1.980
100,Slice4-2doses-final.lif - Series004:0014-0491-0767:z:14/25 - Series004,0.553,117.555,29.000,160.438,138.348,88.519,-58.392,2.831
