 ,Label,Area,Mean,Min,Max,X,Y,Angle,Length
36,Control4.lif - Series004:0010-0287-0121:z:10/32 - Series004,0.358,149.300,52.500,209.800,21.735,51.768,101.310,1.839
37,Control4.lif - Series004:0010-0301-0116:z:10/32 - Series004,0.358,156.354,54.000,204.100,21.014,54.158,73.301,1.797
38,Control4.lif - Series004:0010-0267-0189:z:10/32 - Series004,0.293,68.161,49.000,82.000,34.091,48.160,66.801,1.374
39,Control4.lif - Series004:0010-0281-0174:z:10/32 - Series004,0.390,194.627,110.000,255.000,31.340,50.550,33.690,1.980
40,Control4.lif - Series004:0010-0104-0225:z:10/32 - Series004,0.455,223.270,126.000,255.000,40.584,18.759,-63.435,2.420
41,Control4.lif - Series004:0010-0065-0225:z:10/32 - Series004,0.488,238.719,149.000,255.000,40.539,11.724,-59.744,2.462
42,Control4.lif - Series004:0010-0049-0200:z:10/32 - Series004,0.390,187.207,106.000,215.682,36.120,8.793,-41.186,1.930
43,Control4.lif - Series004:0010-0084-0138:z:10/32 - Series004,0.358,226.604,83.500,255.000,24.847,15.016,-84.289,1.735
44,Control4.lif - Series004:0010-0090-0070:z:10/32 - Series004,0.390,175.526,110.500,229.810,12.581,16.098,63.435,1.896
45,Control4.lif - Series004:0010-0165-0072:z:10/32 - Series004,0.618,149.206,90.500,222.210,12.942,29.762,33.690,3.177
46,Control4.lif - Series004:0010-0151-0087:z:10/32 - Series004,0.488,150.488,104.964,212.000,15.693,27.192,39.289,2.507
47,Control4.lif - Series004:0010-0165-0357:z:10/32 - Series004,0.455,148.257,101.000,225.000,64.349,29.717,-77.005,2.341
48,Control4.lif - Series004:0014-0029-0226:z:14/32 - Series004,0.455,155.292,105.284,255.000,40.810,5.231,-51.340,2.367
49,Control4.lif - Series004:0014-0048-0234:z:14/32 - Series004,0.423,190.327,134.500,239.521,42.298,8.703,-63.435,2.098
50,Control4.lif - Series004:0025-0313-0404:z:25/32 - Series004,0.390,236.360,118.500,255.000,72.872,56.457,41.186,1.917
51,Control4.lif - Series004:0025-0325-0396:z:25/32 - Series004,0.390,199.687,78.750,253.711,71.338,58.667,68.199,2.027
52,Control4.lif - Series004:0025-0365-0404:z:25/32 - Series004,0.455,143.796,109.500,164.719,72.872,65.747,-71.565,2.282
53,Control4.lif - Series004:0025-0196-0323:z:25/32 - Series004,0.390,54.982,42.500,80.669,58.261,35.444,-52.125,2.057
54,Control4.lif - Series004:0025-0192-0383:z:25/32 - Series004,0.390,215.640,100.500,255.000,69.129,34.587,-66.038,1.896
55,Control4.lif - Series004:0025-0125-0308:z:25/32 - Series004,0.455,194.978,84.000,253.757,55.601,22.457,-71.565,2.312
56,Control4.lif - Series004:0025-0460-0268:z:25/32 - Series004,0.390,126.980,63.500,170.876,48.295,82.927,74.745,1.996
57,Control4.lif - Series004:0027-0122-0233:z:27/32 - Series004,0.325,228.531,104.500,255.000,42.118,22.006,-54.462,1.552
58,Control4.lif - Series004:0027-0227-0395:z:27/32 - Series004,0.325,135.194,74.250,180.843,71.158,40.990,-45.000,1.596
59,Control4.lif - Series004:0032-0614-0503:z:32/32 - Series004,0.521,202.649,104.000,255.000,90.819,110.705,50.711,2.634
60,Control4.lif - Series004:0032-0633-0496:z:32/32 - Series004,0.488,166.884,112.239,234.122,89.421,114.042,85.914,2.450
61,Control4.lif - Series004:0025-0829-0625:z:25/32 - Series004,0.423,168.282,83.500,225.875,112.734,149.531,34.992,2.202
62,Control4.lif - Series004:0025-0872-0475:z:25/32 - Series004,0.488,185.982,86.500,253.878,85.678,157.242,53.973,2.527
63,Control4.lif - Series004:0025-0854-0479:z:25/32 - Series004,0.488,162.520,119.000,203.219,86.400,153.995,98.746,2.462
64,Control4.lif - Series003:0001-0812-0192:z:1/20 - Series003,0.683,208.920,117.000,255.000,34.677,146.420,-78.111,3.610
65,Control4.lif - Series003:0001-0783-0190:z:1/20 - Series003,0.651,225.014,154.868,255.000,34.136,141.324,-78.111,3.485
66,Control4.lif - Series003:0001-0764-0248:z:1/20 - Series003,0.390,218.378,136.500,254.008,44.733,137.807,56.310,1.951
67,Control4.lif - Series003:0001-0686-0424:z:1/20 - Series003,0.716,201.102,79.000,238.728,76.344,123.828,62.241,3.832
68,Control4.lif - Series003:0009-0656-0079:z:9/20 - Series003,0.748,191.034,98.000,244.153,14.250,118.371,39.472,4.030
69,Control4.lif - Series003:0009-0638-0106:z:9/20 - Series003,0.748,138.421,102.250,175.977,19.030,115.124,41.186,3.895
70,Control4.lif - Series003:0009-0570-0292:z:9/20 - Series003,0.553,181.612,130.000,255.000,52.624,102.814,79.380,2.954
71,Control4.lif - Series003:0009-0599-0284:z:9/20 - Series003,0.976,200.825,108.045,255.000,51.136,108.000,73.496,5.166
72,Control4.lif - Series003:0012-0132-0838:z:12/20 - Series003,0.488,124.924,78.000,218.959,151.019,23.810,56.310,2.552
73,Control4.lif - Series003:0012-0146-0825:z:12/20 - Series003,0.358,132.927,62.000,184.500,148.674,26.335,41.186,1.850
74,Control4.lif - Series003:0012-0046-0840:z:12/20 - Series003,0.488,168.898,85.000,221.750,151.515,8.252,72.897,2.540
75,Control4.lif - Series003:0012-0037-0858:z:12/20 - Series003,0.813,140.193,82.562,193.062,154.852,6.674,36.384,4.257
76,Control4.lif - Series003:0012-0081-0815:z:12/20 - Series003,0.651,71.527,31.343,124.000,147.006,14.475,71.565,3.337
77,Control4.lif - Series003:0011-0106-0807:z:11/20 - Series003,0.325,141.694,69.500,235.049,145.518,19.165,69.444,1.658
78,Control4.lif - Series003:0011-0148-0824:z:11/20 - Series003,0.390,113.327,56.000,149.442,148.629,26.560,59.036,2.027
79,Control4.lif - Series003:0011-0306-0924:z:11/20 - Series003,0.683,140.514,58.750,231.700,166.576,55.195,-8.531,3.648
80,Control4.lif - Series003:0017-0342-0758:z:17/20 - Series003,0.488,71.759,37.000,94.250,136.679,61.688,48.013,2.488
81,Control4.lif - Series003:0017-0325-0772:z:17/20 - Series003,0.521,81.967,36.000,125.300,139.159,58.712,47.726,2.681
82,Control4.lif - Series003:0009-0227-0716:z:9/20 - Series003,0.586,83.768,49.000,107.474,129.194,40.990,90.000,2.978
83,Control4.lif - Series003:0009-0227-0748:z:9/20 - Series003,0.683,84.224,50.500,134.600,134.921,41.035,75.256,3.544
84,Control4.lif - Series003:0009-0252-0740:z:9/20 - Series003,0.586,70.278,26.334,145.993,133.433,45.409,64.983,3.106
85,Control4.lif - Series003:0002-0040-0859:z:2/20 - Series003,0.488,90.064,60.500,104.875,154.852,7.170,41.987,2.488
86,Control4.lif - Series003:0002-0123-0968:z:2/20 - Series003,0.390,110.866,49.000,158.475,174.468,22.141,-41.186,1.913
87,Control4.lif - Series003:0001-0154-0173:z:1/20 - Series003,0.586,156.383,67.000,255.000,31.205,27.778,-79.992,3.114
88,Control4.lif - Series003:0001-0135-0169:z:1/20 - Series003,0.358,143.123,57.000,181.440,30.528,24.306,-90.000,1.716
89,Control4.lif - Series003:0001-0218-0340:z:1/20 - Series003,0.618,149.656,85.000,182.833,61.237,39.322,49.399,3.326
90,Control4.lif - Series003:0001-0192-0312:z:1/20 - Series003,0.293,150.326,93.000,206.312,56.277,34.632,66.801,1.374
91,Control4.lif - Series003:0001-0061-0269:z:1/20 - Series003,0.521,98.459,41.000,128.493,48.386,10.868,50.194,2.691
92,Control4.lif - Series003:0001-0075-0254:z:1/20 - Series003,0.293,107.187,84.250,125.758,45.815,13.393,82.875,1.365
93,Control4.lif - Series003:0007-0069-0375:z:7/20 - Series003,0.358,112.076,77.250,141.900,67.551,12.401,66.038,1.859
94,Control4.lif - Series003:0007-0178-0318:z:7/20 - Series003,0.423,104.295,27.000,156.500,57.359,32.107,70.017,2.111
95,Control4.lif - Series003:0007-0191-0312:z:7/20 - Series003,0.293,92.889,46.500,122.812,56.277,34.497,50.194,1.479
96,Control4.lif - Series003:0007-0256-0258:z:7/20 - Series003,0.293,121.121,41.000,207.828,46.492,46.041,82.875,1.356
97,Control4.lif - Series003:0007-0272-0257:z:7/20 - Series003,0.488,141.867,69.000,208.505,46.311,48.927,94.086,2.437
98,Control4.lif - Series003:0008-0283-0236:z:8/20 - Series003,0.683,133.743,92.000,198.635,42.523,51.001,-81.027,3.574
99,Control4.lif - Series003:0011-0205-0150:z:11/20 - Series003,0.488,144.236,70.000,255.000,27.056,37.022,26.565,2.462
100,Control4.lif - Series003:0011-0198-0165:z:11/20 - Series003,0.358,105.273,39.000,188.300,29.627,35.624,36.870,1.732
101,Control4.lif - Series003:0012-0171-0076:z:12/20 - Series003,0.553,134.929,82.000,177.000,13.709,30.799,64.983,2.904
102,Control4.lif - Series003:0012-0160-0086:z:12/20 - Series003,0.390,70.436,50.500,86.496,15.602,28.815,60.945,1.936
103,Control4.lif - Series003:0004-0070-0375:z:4/20 - Series003,0.390,115.693,79.500,143.500,67.505,12.491,59.036,1.980
104,Control4.lif - Series003:0020-0214-0347:z:20/20 - Series003,0.618,91.406,53.458,121.836,62.545,38.645,42.709,3.189
105,Control4.lif - Series003:0020-0365-0354:z:20/20 - Series003,0.521,74.661,44.000,99.167,63.853,65.792,55.305,2.778
106,Control4.lif - Series003:0020-0376-0343:z:20/20 - Series003,0.423,151.567,51.500,255.000,61.824,67.821,52.125,2.113
107,Control4.lif - Series003:0020-0368-0232:z:20/20 - Series003,0.358,147.026,85.000,236.275,41.802,66.243,-48.814,1.790
108,Control4.lif - Series002:0019-0578-0768:z:19/48 - Series002,0.651,161.063,102.576,235.731,138.648,104.197,6.009,3.506
109,Control4.lif - Series002:0019-0633-0796:z:19/48 - Series002,0.911,80.830,22.205,164.173,143.699,114.177,55.713,4.837
110,Control4.lif - Series002:0019-0657-0778:z:19/48 - Series002,0.618,89.946,31.667,167.444,140.272,118.567,49.399,3.236
111,Control4.lif - Series002:0019-0604-0720:z:19/48 - Series002,0.521,163.346,38.556,255.000,129.870,109.007,53.130,2.768
112,Control4.lif - Series002:0019-0548-0566:z:19/48 - Series002,0.846,140.780,75.222,197.123,102.213,98.906,9.090,4.528
113,Control4.lif - Series002:0019-0525-0340:z:19/48 - Series002,0.651,129.194,72.333,181.407,61.328,94.637,-68.749,3.462
114,Control4.lif - Series002:0019-0689-0264:z:19/48 - Series002,0.423,85.455,53.222,119.667,47.559,124.218,30.964,2.104
115,Control4.lif - Series002:0019-0663-0383:z:19/48 - Series002,0.813,138.557,87.651,193.951,69.144,119.709,17.650,4.262
116,Control4.lif - Series002:0019-0682-0402:z:19/48 - Series002,0.813,109.229,62.910,194.068,72.631,123.136,-27.646,4.357
117,Control4.lif - Series002:0019-0655-0416:z:19/48 - Series002,1.204,112.955,45.667,180.815,75.156,118.146,12.875,6.417
118,Control4.lif - Series002:0019-0552-0354:z:19/48 - Series002,1.009,70.830,42.000,113.456,63.913,99.627,-66.801,5.449
119,Control4.lif - Series002:0019-0558-0043:z:19/48 - Series002,0.423,81.518,33.667,108.633,7.876,100.770,74.745,2.131
120,Control4.lif - Series002:0032-0636-0148:z:32/48 - Series002,0.813,99.891,54.667,182.051,26.876,114.839,73.072,4.412
121,Control4.lif - Series002:0032-0671-0143:z:32/48 - Series002,1.009,135.262,67.556,192.889,25.734,120.972,-90.000,5.411
122,Control4.lif - Series002:0032-0326-0350:z:32/48 - Series002,0.618,119.972,35.556,188.030,63.191,58.923,-61.928,3.177
123,Control4.lif - Series002:0032-0318-0535:z:32/48 - Series002,0.586,111.681,47.000,185.391,96.501,57.359,35.538,3.103
124,Control4.lif - Series002:0032-0495-0387:z:32/48 - Series002,0.423,120.646,90.000,176.917,69.805,89.466,34.992,2.237
125,Control4.lif - Series002:0032-0457-0594:z:32/48 - Series002,0.878,114.908,45.831,230.991,107.203,82.371,-32.471,4.704
126,Control4.lif - Series002:0032-0445-0569:z:32/48 - Series002,0.553,97.164,33.333,153.333,102.694,80.327,-29.745,2.958
127,Control4.lif - Series002:0032-0301-0560:z:32/48 - Series002,0.618,52.661,22.333,81.864,101.190,54.413,30.964,3.238
128,Control4.lif - Series002:0032-0329-0278:z:32/48 - Series002,0.455,95.751,44.889,140.252,50.084,59.404,26.565,2.369
129,Control4.lif - Series002:0032-0525-0342:z:32/48 - Series002,0.521,102.616,67.556,122.150,61.688,94.817,-28.301,2.640
130,Control4.lif - Series002:0032-0642-0704:z:32/48 - Series002,0.521,59.717,37.333,77.183,127.104,115.981,50.711,2.648
131,Control4.lif - Series002:0032-0662-0686:z:32/48 - Series002,0.878,54.809,22.422,179.425,123.677,119.468,48.013,4.765
132,Control4.lif - Series002:0032-0703-0803:z:32/48 - Series002,0.586,47.535,30.000,58.522,144.901,126.924,83.290,3.044
133,Control4.lif - Series002:0032-0727-0793:z:32/48 - Series002,0.716,61.036,17.304,120.422,142.977,131.193,56.310,3.803
134,Control4.lif - Series002:0032-0894-0710:z:32/48 - Series002,0.813,177.778,50.000,255.000,128.187,161.255,-43.264,4.255
135,Control4.lif - Series002:0032-0762-0566:z:32/48 - Series002,0.553,96.243,52.000,176.000,102.152,137.446,-29.745,2.908
136,Control4.lif - Series002:0032-0749-0546:z:32/48 - Series002,0.521,108.439,27.222,187.320,98.545,135.281,-19.654,2.702
137,Control4.lif - Series002:0032-0762-0679:z:32/48 - Series002,0.455,105.527,50.111,177.778,122.415,137.506,-71.565,2.396
138,Control4.lif - Series002:0032-0781-0683:z:32/48 - Series002,0.521,87.212,38.969,166.997,123.316,140.933,-70.346,2.776
139,Control4.lif - Series002:0036-0749-0944:z:36/48 - Series002,1.139,104.653,56.363,223.060,170.455,135.161,55.840,6.137
140,Control4.lif - Series002:0036-0722-0965:z:36/48 - Series002,0.586,110.849,41.000,167.633,174.122,130.291,54.462,3.035
141,Control4.lif - Series002:0036-0780-0857:z:36/48 - Series002,0.683,111.387,37.220,228.000,154.582,140.693,72.474,3.537
142,Control4.lif - Series002:0036-0646-0770:z:36/48 - Series002,0.651,82.922,23.222,255.000,138.889,116.703,53.746,3.369
143,Control4.lif - Series002:0036-0666-0753:z:36/48 - Series002,0.423,74.021,54.417,120.074,135.823,120.190,38.660,2.237
144,Control4.lif - Series002:0036-0886-0648:z:36/48 - Series002,0.455,132.909,71.260,174.613,117.063,159.933,-24.444,2.259
145,Control4.lif - Series002:0036-0892-0671:z:36/48 - Series002,0.586,60.801,34.257,96.487,121.092,160.955,-6.340,3.147
146,Control4.lif - Series002:0036-0885-0768:z:36/48 - Series002,0.781,79.209,42.681,177.039,138.709,159.692,4.970,4.216
147,Control4.lif - Series002:0036-0860-0745:z:36/48 - Series002,0.618,118.409,47.778,196.222,134.440,155.183,-90.000,3.247
148,Control4.lif - Series002:0048-0780-0852:z:48/48 - Series002,0.716,112.962,78.104,136.630,153.740,140.693,73.301,3.766
149,Control4.lif - Series002:0048-0813-0846:z:48/48 - Series002,0.781,165.857,102.223,253.786,152.658,146.705,-90.000,4.090
150,Control4.lif - Series002:0048-0992-0565:z:48/48 - Series002,0.521,129.913,57.667,181.084,101.912,179.052,71.565,2.776
151,Control4.lif - Series002:0048-1009-0559:z:48/48 - Series002,0.423,106.775,61.667,148.444,100.770,182.059,51.340,2.217
152,Control4.lif - Series002:0048-0970-0881:z:48/48 - Series002,0.586,132.232,60.667,209.246,158.971,175.024,-50.194,2.987
153,Control4.lif - Series002:0048-0981-0683:z:48/48 - Series002,0.423,78.051,41.222,108.333,123.136,177.128,48.366,2.217
154,Control4.lif - Series002:0048-1004-0679:z:48/48 - Series002,0.716,141.768,76.074,204.169,122.475,181.217,-84.560,3.865
155,Control4.lif - Series002:0048-0700-0833:z:48/48 - Series002,0.455,120.366,77.111,165.947,150.253,126.323,0.000,2.288
156,Control4.lif - Image001:0343-0775,0.390,83.862,26.000,118.112,139.746,61.914,48.814,2.045
157,Control4.lif - Image001:0357-0759,0.521,79.944,52.450,108.400,136.860,64.439,31.608,2.727
158,Control4.lif - Image001:0396-0673,0.358,83.936,59.800,110.000,121.392,71.429,29.055,1.857
159,Control4.lif - Image001:0244-0680,0.260,157.672,108.000,190.255,122.655,43.876,56.310,1.227
160,Control4.lif - Image001:0683-0883,0.553,117.893,54.667,165.369,159.301,123.226,17.354,2.966
161,Control4.lif - Image001:0688-0863,0.488,126.240,68.667,198.805,155.694,124.098,12.095,2.512
162,Control4.lif - Image001:0779-0983,0.455,147.613,77.556,207.314,177.429,140.693,-57.529,2.372
163,Control4.lif - Image001:0799-1000,0.618,97.720,52.667,132.111,180.375,144.090,-45.000,3.189
164,Control4.lif - Image001:0710-0648,0.390,194.727,89.000,255.000,116.838,128.157,74.745,2.035
165,Control4.lif - Image001:0901-0589,0.521,114.411,34.500,180.867,106.241,162.473,71.565,2.767
166,Control4.lif - Image001:0920-0582,0.586,144.974,71.000,198.913,104.978,166.035,64.983,2.986
167,Control4.lif - Image001:0971-1018,0.521,151.200,86.953,200.273,183.622,175.099,-50.711,2.634
168,Control4.lif - Image001:0989-0970,0.618,120.800,80.000,156.007,175.009,178.346,23.629,3.269
169,Control4.lif - Image001:0698-0656,0.293,111.497,65.500,149.562,118.281,125.857,54.462,1.426
170,Control4.lif - Image001:0830-0013,0.293,112.632,92.000,146.000,2.345,149.666,-90.000,1.353
171,Control4.lif - Image001:0813-0015,0.358,117.091,73.200,170.600,2.706,146.645,78.690,1.839
172,Control4.lif - Series005:0020-0587-0902:z:20/38 - Series005,0.813,65.206,24.569,109.556,162.759,105.940,34.992,4.377
173,Control4.lif - Series005:0020-0605-0878:z:20/38 - Series005,0.781,74.651,19.950,190.551,158.490,109.187,39.472,4.096
174,Control4.lif - Series005:0020-0405-0720:z:20/38 - Series005,0.488,74.423,13.667,229.612,129.930,73.112,26.565,2.582
175,Control4.lif - Series005:0020-0358-0605:z:20/38 - Series005,0.488,213.463,83.000,255.000,109.127,64.695,12.095,2.571
176,Control4.lif - Series005:0020-0354-0627:z:20/38 - Series005,0.683,180.362,55.000,254.460,113.095,63.913,23.962,3.603
177,Control4.lif - Series005:0020-0331-0682:z:20/38 - Series005,0.455,107.515,48.444,153.899,123.076,59.704,72.897,2.363
178,Control4.lif - Series005:0020-0043-0379:z:20/38 - Series005,0.455,150.006,93.333,251.300,68.422,7.756,-51.340,2.310
179,Control4.lif - Series005:0020-0061-0387:z:20/38 - Series005,0.423,165.754,105.333,215.778,69.865,11.003,-59.036,2.168
180,Control4.lif - Series005:0020-0308-0085:z:20/38 - Series005,0.325,203.806,104.333,251.173,15.392,55.676,-49.399,1.701
181,Control4.lif - Series005:0020-0884-0185:z:20/38 - Series005,0.488,212.414,129.000,255.000,33.490,159.632,50.711,2.573
182,Control4.lif - Series005:0020-0869-0199:z:20/38 - Series005,0.521,125.928,48.667,163.233,35.955,156.746,58.392,2.702
183,Control4.lif - Series005:0020-0916-0262:z:20/38 - Series005,0.390,95.654,46.444,163.000,47.318,165.224,41.186,1.972
184,Control4.lif - Series005:0020-0853-0149:z:20/38 - Series005,0.423,177.047,113.389,249.667,26.876,153.800,-99.462,2.194
185,Control4.lif - Series005:0020-0834-0146:z:20/38 - Series005,0.455,185.091,76.333,245.365,26.455,150.493,-75.964,2.335
186,Control4.lif - Series005:0027-0527-0476:z:27/38 - Series005,0.586,184.503,82.111,228.464,85.919,95.178,23.629,3.066
187,Control4.lif - Series005:0027-0588-0477:z:27/38 - Series005,0.748,186.528,89.515,255.000,86.039,106.121,-92.603,3.970
188,Control4.lif - Series005:0038-0093-0256:z:38/38 - Series005,0.488,221.333,130.444,255.000,46.296,16.835,-109.654,2.590
189,Control4.lif - Series005:0038-0080-0230:z:38/38 - Series005,0.455,216.886,84.333,255.000,41.486,14.490,90.000,2.285
190,Control4.lif - Series005:0038-0130-0257:z:38/38 - Series005,0.618,123.965,71.000,207.444,46.356,23.449,12.529,3.326
191,Control4.lif - Series005:0038-0446-0131:z:38/38 - Series005,0.651,233.756,174.322,255.000,23.629,80.447,49.086,3.496
192,Control4.lif - Series005:0038-0370-0388:z:38/38 - Series005,0.716,199.260,136.891,255.000,70.046,66.919,67.166,3.730
193,Control4.lif - Series005:0038-0144-0438:z:38/38 - Series005,0.618,242.703,149.222,255.000,79.004,25.914,33.690,3.202
194,Control4.lif - Series005:0032-0575-0522:z:32/38 - Series005,0.455,215.827,47.667,255.000,94.156,103.836,53.973,2.405
195,Control4.lif - Series005:0032-0421-0828:z:32/38 - Series005,0.748,203.901,104.000,255.000,149.531,75.938,46.848,3.997
196,Control4.lif - Series005:0032-0436-0812:z:32/38 - Series005,0.325,213.304,107.556,255.000,146.465,78.704,40.601,1.540
197,Control4.lif - Series005:0032-0512-0660:z:32/38 - Series005,0.358,204.588,114.000,253.933,118.987,92.532,5.711,1.820
198,Control4.lif - Series005:0032-0511-0676:z:32/38 - Series005,0.423,99.076,42.469,152.611,122.114,92.232,19.983,2.211
199,Control4.lif - Series005:0032-0652-0721:z:32/38 - Series005,0.521,90.788,49.070,154.667,129.990,117.605,58.392,2.702
200,Control4.lif - Series005:0032-0079-0539:z:32/38 - Series005,0.488,228.246,77.333,255.000,97.222,14.190,56.310,2.601
