X0,Y0,Y1,Y2
0.00000,245.000,0,100.750
0.16949,255.000,0,103.507
0.33898,255.000,0,114.389
0.50847,255.000,0,121.854
0.67797,250.833,0,127.611
0.84746,202.760,0,140.292
1.01695,171.083,0,163.583
1.18644,142.458,0,180.847
1.35593,132.694,0,204.167
1.52542,119.281,0,220.969
1.69492,97.306,0,211.083
1.86441,94.819,0,204.396
2.03390,88.500,0,200.167
2.20339,81.323,0,221.125
2.37288,71.083,0,235.833
2.54237,74.604,0,235.271
2.71186,74.306,0,229.139
2.88136,72.292,0,215.500
3.05085,62.750,0,196.500
