X0,Y0,Y1,Y2
0.00000,167.000,0,63.500
0.16949,228.000,0,62.500
0.33898,255.000,0,60.333
0.50847,255.000,0,61.250
0.67797,254.333,0,61.833
0.84746,255.000,0,65.083
1.01695,255.000,0,60.000
1.18644,255.000,0,57.333
1.35593,255.000,0,57.667
1.52542,255.000,0,60.500
1.69492,255.000,0,54.667
1.86441,255.000,0,57.083
2.03390,228.000,0,57.500
2.20339,214.417,0,54.250
2.37288,194.000,0,53.667
2.54237,183.750,0,58.500
2.71186,163.667,0,63.333
2.88136,145.167,0,73.833
3.05085,136.000,0,96.000
3.22034,115.917,0,132.583
3.38983,99.000,0,181.833
3.55932,82.750,0,230.000
3.72881,78.333,0,218.333
3.89831,60.250,0,180.250
4.06780,44.000,0,144.000
