X0,Y0,Y1,Y2
0.00000,149.750,0,27.000
0.16949,203.857,0,31.155
0.33898,241.408,0,40.501
0.50847,255.000,0,53.784
0.67797,255.000,0,75.195
0.84746,252.306,0,107.163
1.01695,238.905,0,149.878
1.18644,211.000,0,189.000
1.35593,169.454,0,210.186
1.52542,112.527,0,212.339
1.69492,78.842,0,192.413
1.86441,89.776,0,174.322
2.03390,133.463,0,162.619
2.20339,172.404,0,153.922
2.37288,184.150,0,130.900
2.54237,198.735,0,110.408
2.71186,200.312,0,96.965
2.88136,199.412,0,82.755
3.05085,170.349,0,93.992
3.22034,140.135,0,108.947
3.38983,113.510,0,131.235
3.55932,84.000,0,131.400
3.72881,69.397,0,149.349
3.89831,72.845,0,171.673
4.06780,72.845,0,185.373
4.23729,83.837,0,205.041
4.40678,88.445,0,204.779
4.57627,91.147,0,234.812
4.74576,106.950,0,253.650
4.91525,114.449,0,254.951
5.08475,98.781,0,252.449
5.25424,90.253,0,224.939
5.42373,70.451,0,176.529
5.59322,54.596,0,145.465
5.76271,40.811,0,107.710
5.93220,33.000,0,93.000
